,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,59.0,59.0,59.0,59.0,59.0,59.0,59.0
mean,167910.91525423728,0.18897938219972119,0.23192090395480228,0.3220338983050847,0.23022598870056496,0.0,0.0
std,24367.005115233136,0.3003232310775024,0.3466905403969098,0.4526046446384905,0.33345507225610693,0.0,0.0
min,90729.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,153687.5,0.0,0.0,0.0,0.0,0.0,0.0
50%,172974.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,183413.5,0.3666666666666667,0.5,1.0,0.5,0.0,0.0
max,202261.0,1.0,1.0,1.0,1.0,0.0,0.0
