,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mean,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
std,,,,,,,
min,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
25%,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
50%,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
75%,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
max,171754.0,0.4,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333
