,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,8.0,8.0,8.0,8.0,8.0,8.0,8.0
mean,164043.25,0.536916963755199,0.8628968253968254,1.0,0.6363906926406926,0.6666666666666666,0.41369047619047616
std,21138.903909616507,0.11163079134129081,0.13228161359782523,0.0,0.1088467266927825,0.28171808490950556,0.2813405309070589
min,123664.0,0.3636363636363636,0.6666666666666666,1.0,0.5,0.3333333333333333,0.1428571428571428
25%,150888.5,0.4926470588235294,0.7785714285714286,1.0,0.5535714285714286,0.5,0.22916666666666666
50%,171747.5,0.5277777777777778,0.8611111111111112,1.0,0.6515151515151515,0.5,0.375
75%,174716.5,0.5666666666666667,1.0,1.0,0.6875,1.0,0.5
max,190499.0,0.75,1.0,1.0,0.8,1.0,1.0
