,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
28859,183413,"0,7889",10,29/02/16,CSH30,2020,1,"9,7",45,Formado
28867,183413,"0,7889",10,29/02/16,CSS30,2020,1,9,60,Formado
28870,183413,"0,7889",10,29/02/16,GE70H,2020,1,"8,3",30,Formado
28874,183413,"0,7889",10,29/02/16,ES70N,2020,1,-1,30,Formado
28793,183413,"0,7889",10,29/02/16,ES70P,2020,2,"8,9",45,Formado
28837,183413,"0,7889",10,29/02/16,CSR42,2020,2,10,60,Formado
28873,183413,"0,7889",10,29/02/16,ES70N,2020,2,"9,9",30,Formado
28884,183413,"0,7889",10,29/02/16,QB70E,2020,2,8,30,Formado
28816,183413,"0,7889",10,29/02/16,DI62G,2021,1,10,45,Formado
28840,183413,"0,7889",10,29/02/16,CSR43,2021,1,8,60,Formado
28846,183413,"0,7889",10,29/02/16,CSX42,2021,1,"9,4",30,Formado
28820,183413,"0,7889",10,29/02/16,DI63G,2021,2,"9,3",60,Formado
28836,183413,"0,7889",10,29/02/16,CSX43,2021,2,,30,Formado
28839,183413,"0,7889",10,29/02/16,CSX54,2021,2,"9,5",400,Formado
28855,183413,"0,7889",10,29/02/16,CSX53,2021,2,0,180,Formado
28835,183413,"0,7889",10,29/02/16,CSX43,2022,1,,30,Formado
28815,183413,"0,7889",10,29/02/16,ENADE C,2022,2,,0,Formado
28834,183413,"0,7889",10,29/02/16,CSX43,2022,2,9,30,Formado
