,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,67.0,67.0,67.0,67.0,67.0,67.0,67.0
mean,166863.44776119402,0.31870760153903255,0.4497630893153281,0.6685145700071073,0.43750080765006133,0.07960199004975124,0.04939587775408671
std,24006.44961336217,0.2832157645280179,0.34252442901630964,0.4466287325968435,0.3132525530751864,0.23634102108000196,0.16328582058740776
min,90729.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,150889.5,0.0,0.0,0.0,0.0,0.0,0.0
50%,172208.0,0.3,0.5,1.0,0.5,0.0,0.0
75%,182884.5,0.48529411764705876,0.75,1.0,0.6666666666666666,0.0,0.0
max,202261.0,1.0,1.0,1.0,1.0,1.0,1.0
