,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,60.0,60.0,60.0,60.0,60.0,60.0,60.0
mean,168109.38333333333,0.18916305916305914,0.21416666666666667,0.31666666666666665,0.22638888888888886,0.008333333333333333,0.005555555555555555
std,24208.48483003055,0.3000388091005834,0.32120337820373485,0.45067432213602804,0.33195040338519805,0.06454972243679029,0.043033148291193514
min,90729.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,154922.75,0.0,0.0,0.0,0.0,0.0,0.0
50%,174468.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,183413.25,0.4,0.5,1.0,0.5,0.0,0.0
max,202261.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333
