,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,65.0,65.0,65.0,65.0,65.0,65.0,65.0
mean,166462.8923076923,0.33494509462382765,0.4923715600638677,0.763070263070263,0.5099422146480969,0.04871794871794872,0.030402930402930402
std,24266.443856514,0.24689080317297535,0.29635927719768507,0.387340175358532,0.2836511100540078,0.16853916078451534,0.10431602322284496
min,90729.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,150887.0,0.2,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0
50%,172207.0,0.3333333333333333,0.5,1.0,0.5714285714285714,0.0,0.0
75%,182913.0,0.4117647058823529,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0
max,202261.0,1.0,1.0,1.0,1.0,1.0,0.5
