,ID_ANONIMO,PRECISION,RECALL,PRECISION_OB,RECALL_OB,PRECISION_OP,RECALL_OP
count,66.0,66.0,66.0,66.0,66.0,66.0,66.0
mean,166667.15151515152,0.32120873976488945,0.48722943722943723,0.6786435786435785,0.4441296077659714,0.12121212121212122,0.04197931697931698
std,24136.16681709927,0.2749616729757597,0.36789519614541766,0.4422288602659025,0.31088176408000334,0.3045880706362164,0.11311819948029389
min,90729.0,0.0,0.0,0.0,0.0,0.0,0.0
25%,150888.25,0.0,0.0,0.0,0.0,0.0,0.0
50%,172207.5,0.3333333333333333,0.5,1.0,0.5,0.0,0.0
75%,182898.75,0.4444444444444444,0.7875000000000001,1.0,0.6666666666666666,0.0,0.0
max,202261.0,1.0,1.0,1.0,1.0,1.0,0.5
