,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29237,189048.0,0.8564,10,08/08/16,ES70R,2016,2,7.0,30,Formado,1
29242,189048.0,0.8564,10,08/08/16,MA71A,2016,2,7.6,90,Formado,2
29249,189048.0,0.8564,10,08/08/16,IF61B,2016,2,7.4,60,Formado,3
29251,189048.0,0.8564,10,08/08/16,MA71B,2016,2,7.3,90,Formado,4
29254,189048.0,0.8564,10,08/08/16,MA61A,2016,2,7.6,90,Formado,5
29255,189048.0,0.8564,10,08/08/16,FI61A,2016,2,6.0,75,Formado,6
29256,189048.0,0.8564,10,08/08/16,MA61B,2016,2,7.3,90,Formado,7
29257,189048.0,0.8564,10,08/08/16,IF61C,2016,2,6.6,90,Formado,8
29259,189048.0,0.8564,10,08/08/16,ES61A,2016,2,7.0,30,Formado,9
29319,189048.0,0.8564,10,08/08/16,FI71M,2016,2,6.0,60,Formado,10
29243,189048.0,0.8564,10,08/08/16,FI72M,2017,1,10.0,60,Formado,11
29244,189048.0,0.8564,10,08/08/16,QB70C,2017,1,7.4,75,Formado,12
29252,189048.0,0.8564,10,08/08/16,MA72A,2017,1,8.4,60,Formado,13
29274,189048.0,0.8564,10,08/08/16,EEX11,2017,1,9.5,45,Formado,14
29279,189048.0,0.8564,10,08/08/16,FI71S,2017,1,6.0,60,Formado,15
29294,189048.0,0.8564,10,08/08/16,FI72S,2017,1,10.0,60,Formado,16
29299,189048.0,0.8564,10,08/08/16,CSD20,2017,1,7.4,45,Formado,17
29311,189048.0,0.8564,10,08/08/16,CSE20,2017,1,8.5,60,Formado,18
29312,189048.0,0.8564,10,08/08/16,CSF20,2017,1,8.0,45,Formado,19
29315,189048.0,0.8564,10,08/08/16,CSF13,2017,1,6.6,90,Formado,20
29320,189048.0,0.8564,10,08/08/16,FI72N,2017,1,7.0,30,Formado,21
29239,189048.0,0.8564,10,08/08/16,MA70G,2017,2,8.4,60,Formado,22
29240,189048.0,0.8564,10,08/08/16,MA70H,2017,2,9.0,60,Formado,23
29241,189048.0,0.8564,10,08/08/16,MA73A,2017,2,8.2,60,Formado,24
29266,189048.0,0.8564,10,08/08/16,EEX21,2017,2,10.0,45,Formado,25
29291,189048.0,0.8564,10,08/08/16,EEB21,2017,2,9.6,45,Formado,26
29295,189048.0,0.8564,10,08/08/16,FI73S,2017,2,8.8,60,Formado,27
29316,189048.0,0.8564,10,08/08/16,FI73M,2017,2,8.8,60,Formado,28
29318,189048.0,0.8564,10,08/08/16,CSF30,2017,2,10.0,45,Formado,29
29262,189048.0,0.8564,10,08/08/16,FI74S,2018,1,9.5,60,Formado,30
29265,189048.0,0.8564,10,08/08/16,EEF11,2018,1,9.0,30,Formado,31
29269,189048.0,0.8564,10,08/08/16,FI74N,2018,1,9.2,30,Formado,32
29271,189048.0,0.8564,10,08/08/16,EEQ31,2018,1,7.9,75,Formado,33
29286,189048.0,0.8564,10,08/08/16,EEB31,2018,1,9.7,90,Formado,34
29293,189048.0,0.8564,10,08/08/16,EEB22,2018,1,9.6,45,Formado,35
29313,189048.0,0.8564,10,08/08/16,FI74M,2018,1,9.5,60,Formado,36
29317,189048.0,0.8564,10,08/08/16,CSD21,2018,1,6.3,45,Formado,37
29245,189048.0,0.8564,10,08/08/16,ES70G,2018,2,9.0,45,Formado,38
29260,189048.0,0.8564,10,08/08/16,EEE31,2018,2,8.4,60,Formado,39
29261,189048.0,0.8564,10,08/08/16,CSW30,2018,2,8.6,60,Formado,40
29283,189048.0,0.8564,10,08/08/16,CSR31,2018,2,9.1,30,Formado,41
29297,189048.0,0.8564,10,08/08/16,EEF21,2018,2,9.6,30,Formado,42
29301,189048.0,0.8564,10,08/08/16,CSG20,2018,2,9.5,45,Formado,43
29305,189048.0,0.8564,10,08/08/16,CSB30,2018,2,8.9,60,Formado,44
29306,189048.0,0.8564,10,08/08/16,CSA30,2018,2,8.3,45,Formado,45
29270,189048.0,0.8564,10,08/08/16,EEX22,2019,1,9.0,45,Formado,46
29272,189048.0,0.8564,10,08/08/16,CSW40,2019,1,7.9,60,Formado,47
29300,189048.0,0.8564,10,08/08/16,CSE30,2019,1,7.5,60,Formado,48
29302,189048.0,0.8564,10,08/08/16,CSA31,2019,1,10.0,45,Formado,49
29307,189048.0,0.8564,10,08/08/16,CSO30,2019,1,9.2,60,Formado,50
29247,189048.0,0.8564,10,08/08/16,EL66D,2019,2,9.9,60,Formado,51
29248,189048.0,0.8564,10,08/08/16,EL66E,2019,2,9.3,120,Formado,52
29268,189048.0,0.8564,10,08/08/16,EEQ32,2019,2,9.9,45,Formado,53
29273,189048.0,0.8564,10,08/08/16,CSW41,2019,2,8.4,60,Formado,54
29280,189048.0,0.8564,10,08/08/16,EEE32,2019,2,9.3,60,Formado,55
29289,189048.0,0.8564,10,08/08/16,CSI30,2019,2,9.1,45,Formado,56
29309,189048.0,0.8564,10,08/08/16,CSR30,2019,2,10.0,45,Formado,57
29264,189048.0,0.8564,10,08/08/16,ELF62,2020,1,-1.0,60,Formado,58
29278,189048.0,0.8564,10,08/08/16,CSX54,2020,1,9.0,400,Formado,59
29282,189048.0,0.8564,10,08/08/16,CSR44,2020,1,-1.0,60,Formado,60
29290,189048.0,0.8564,10,08/08/16,EEX23,2020,1,9.8,45,Formado,61
29296,189048.0,0.8564,10,08/08/16,CSR41,2020,1,10.0,60,Formado,62
29323,189048.0,0.8564,10,08/08/16,ES70P,2020,1,-1.0,45,Formado,63
