,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29431,190494.0,0.7386,10,02/03/17,MA71A,2017,1,8.0,90,Formado,1
29438,190494.0,0.7386,10,02/03/17,MA71B,2017,1,7.3,90,Formado,2
29442,190494.0,0.7386,10,02/03/17,CSD20,2017,1,9.5,45,Formado,3
29445,190494.0,0.7386,10,02/03/17,CSF13,2017,1,7.6,90,Formado,4
29453,190494.0,0.7386,10,02/03/17,FI71M,2017,1,7.4,60,Formado,5
29476,190494.0,0.7386,10,02/03/17,FI71S,2017,1,7.4,60,Formado,6
29420,190494.0,0.7386,10,02/03/17,EEX11,2017,2,9.0,45,Formado,7
29424,190494.0,0.7386,10,02/03/17,MA72A,2017,2,7.5,60,Formado,8
29432,190494.0,0.7386,10,02/03/17,FI72M,2017,2,8.7,60,Formado,9
29433,190494.0,0.7386,10,02/03/17,QB70C,2017,2,6.4,75,Formado,10
29440,190494.0,0.7386,10,02/03/17,CSE20,2017,2,6.5,60,Formado,11
29441,190494.0,0.7386,10,02/03/17,CSF20,2017,2,8.0,45,Formado,12
29454,190494.0,0.7386,10,02/03/17,FI72N,2017,2,6.7,30,Formado,13
29458,190494.0,0.7386,10,02/03/17,FI72S,2017,2,8.7,60,Formado,14
29428,190494.0,0.7386,10,02/03/17,MA70G,2018,1,6.4,60,Formado,15
29429,190494.0,0.7386,10,02/03/17,MA70H,2018,1,8.2,60,Formado,16
29430,190494.0,0.7386,10,02/03/17,MA73A,2018,1,7.6,60,Formado,17
29447,190494.0,0.7386,10,02/03/17,FI73M,2018,1,4.0,60,Formado,18
29449,190494.0,0.7386,10,02/03/17,CSF30,2018,1,7.7,45,Formado,19
29469,190494.0,0.7386,10,02/03/17,EEB21,2018,1,6.5,45,Formado,20
29473,190494.0,0.7386,10,02/03/17,EEX21,2018,1,8.7,45,Formado,21
29411,190494.0,0.7386,10,02/03/17,FI74S,2018,2,6.0,60,Formado,22
29416,190494.0,0.7386,10,02/03/17,FI74N,2018,2,6.6,30,Formado,23
29423,190494.0,0.7386,10,02/03/17,EEF11,2018,2,7.5,30,Formado,24
29427,190494.0,0.7386,10,02/03/17,FI74M,2018,2,6.0,60,Formado,25
29446,190494.0,0.7386,10,02/03/17,FI73M,2018,2,7.6,60,Formado,26
29448,190494.0,0.7386,10,02/03/17,CSD21,2018,2,7.2,45,Formado,27
29457,190494.0,0.7386,10,02/03/17,EEB22,2018,2,3.6,45,Formado,28
29459,190494.0,0.7386,10,02/03/17,FI73S,2018,2,7.6,60,Formado,29
29465,190494.0,0.7386,10,02/03/17,EEB31,2018,2,6.4,90,Formado,30
29481,190494.0,0.7386,10,02/03/17,EEQ31,2018,2,6.0,75,Formado,31
29419,190494.0,0.7386,10,02/03/17,CSW30,2019,1,6.7,60,Formado,32
29451,190494.0,0.7386,10,02/03/17,CSA30,2019,1,6.2,45,Formado,33
29466,190494.0,0.7386,10,02/03/17,CSG20,2019,1,10.0,45,Formado,34
29471,190494.0,0.7386,10,02/03/17,EEB22,2019,1,6.8,45,Formado,35
29479,190494.0,0.7386,10,02/03/17,CSR31,2019,1,7.2,30,Formado,36
29415,190494.0,0.7386,10,02/03/17,EEQ32,2019,2,7.8,45,Formado,37
29417,190494.0,0.7386,10,02/03/17,EEX22,2019,2,8.6,45,Formado,38
29418,190494.0,0.7386,10,02/03/17,EEE31,2019,2,6.2,60,Formado,39
29425,190494.0,0.7386,10,02/03/17,GE70D,2019,2,7.5,30,Formado,40
29434,190494.0,0.7386,10,02/03/17,ES70G,2019,2,8.1,45,Formado,41
29461,190494.0,0.7386,10,02/03/17,EEF21,2019,2,7.0,30,Formado,42
29485,190494.0,0.7386,10,02/03/17,CSI30,2019,2,7.1,45,Formado,43
29409,190494.0,0.7386,10,02/03/17,CSX54,2020,1,9.5,400,Formado,44
29450,190494.0,0.7386,10,02/03/17,CSB30,2020,1,7.6,60,Formado,45
29452,190494.0,0.7386,10,02/03/17,CSO30,2020,1,7.7,60,Formado,46
29478,190494.0,0.7386,10,02/03/17,EEE32,2020,1,-1.0,60,Formado,47
29482,190494.0,0.7386,10,02/03/17,CSW40,2020,1,8.2,60,Formado,48
29437,190494.0,0.7386,10,02/03/17,EL66E,2020,2,6.0,120,Formado,49
29443,190494.0,0.7386,10,02/03/17,CSE30,2020,2,7.0,60,Formado,50
29455,190494.0,0.7386,10,02/03/17,QB70E,2020,2,9.5,30,Formado,51
29462,190494.0,0.7386,10,02/03/17,CSX53,2020,2,0.0,180,Formado,52
29467,190494.0,0.7386,10,02/03/17,CSA31,2020,2,7.2,45,Formado,53
29477,190494.0,0.7386,10,02/03/17,EEE32,2020,2,6.0,60,Formado,54
29414,190494.0,0.7386,10,02/03/17,ELF62,2021,1,7.9,60,Formado,55
29426,190494.0,0.7386,10,02/03/17,GE70H,2021,1,8.7,30,Formado,56
29456,190494.0,0.7386,10,02/03/17,ES70P,2021,1,8.0,45,Formado,57
29472,190494.0,0.7386,10,02/03/17,CSR30,2021,1,8.4,45,Formado,58
29474,190494.0,0.7386,10,02/03/17,EEC21,2021,1,7.9,60,Formado,59
29439,190494.0,0.7386,10,02/03/17,CSS30,2021,2,7.5,60,Formado,60
29444,190494.0,0.7386,10,02/03/17,DI84D,2021,2,10.0,75,Formado,61
29463,190494.0,0.7386,10,02/03/17,EEF31,2021,2,9.0,30,Formado,62
29470,190494.0,0.7386,10,02/03/17,EEC31,2021,2,6.5,30,Formado,63
29475,190494.0,0.7386,10,02/03/17,CSM44,2021,2,10.0,90,Formado,64
29487,190494.0,0.7386,10,02/03/17,EEX23,2021,2,0.0,45,Formado,65
29421,190494.0,0.7386,10,02/03/17,ED70Q,2022,1,7.5,30,Formado,66
29460,190494.0,0.7386,10,02/03/17,CSR41,2022,1,0.0,60,Formado,67
29480,190494.0,0.7386,10,02/03/17,MA77J,2022,1,7.0,60,Formado,68
29486,190494.0,0.7386,10,02/03/17,EEX23,2022,1,9.3,45,Formado,69
29408,190494.0,0.7386,10,02/03/17,CSB53,2022,2,8.5,60,Formado,70
29412,190494.0,0.7386,10,02/03/17,ELTE3,2022,2,9.2,60,Formado,71
29468,190494.0,0.7386,10,02/03/17,CSW42,2022,2,9.2,60,Formado,72
29484,190494.0,0.7386,10,02/03/17,CSX42,2022,2,10.0,30,Formado,73
