,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
15221,123676.0,0.8913,10,19/08/15,IF63O,2016,2,7.9,45,Formado,34
15130,123676.0,0.8913,10,19/08/15,CSF13,2017,1,10.0,90,Formado,35
15131,123676.0,0.8913,10,19/08/15,CSD21,2017,1,9.3,45,Formado,36
15134,123676.0,0.8913,10,19/08/15,FI71S,2017,1,6.5,60,Formado,37
15137,123676.0,0.8913,10,19/08/15,EEB22,2017,1,9.1,45,Formado,38
15138,123676.0,0.8913,10,19/08/15,FI72S,2017,1,9.6,60,Formado,39
15139,123676.0,0.8913,10,19/08/15,FI73S,2017,1,9.2,60,Formado,40
15147,123676.0,0.8913,10,19/08/15,EEB31,2017,1,10.0,90,Formado,41
15155,123676.0,0.8913,10,19/08/15,EEF11,2017,1,9.5,30,Formado,42
15156,123676.0,0.8913,10,19/08/15,EEX21,2017,1,10.0,45,Formado,43
15160,123676.0,0.8913,10,19/08/15,FI74N,2017,1,9.2,30,Formado,44
15161,123676.0,0.8913,10,19/08/15,EEX22,2017,1,9.3,45,Formado,45
15164,123676.0,0.8913,10,19/08/15,FI74S,2017,1,9.5,60,Formado,46
15166,123676.0,0.8913,10,19/08/15,EEQ31,2017,1,9.5,75,Formado,47
15200,123676.0,0.8913,10,19/08/15,QB70C,2017,1,7.3,75,Formado,48
15201,123676.0,0.8913,10,19/08/15,ES70G,2017,1,7.7,45,Formado,49
15210,123676.0,0.8913,10,19/08/15,CSF30,2017,1,10.0,45,Formado,50
15212,123676.0,0.8913,10,19/08/15,CSA30,2017,1,10.0,45,Formado,51
15218,123676.0,0.8913,10,19/08/15,FI74M,2017,1,9.5,60,Formado,52
15219,123676.0,0.8913,10,19/08/15,ES70P,2017,1,10.0,45,Formado,53
15223,123676.0,0.8913,10,19/08/15,CSE20,2017,1,9.4,60,Formado,54
15224,123676.0,0.8913,10,19/08/15,CSF20,2017,1,10.0,45,Formado,55
15225,123676.0,0.8913,10,19/08/15,CSD20,2017,1,8.6,45,Formado,56
15228,123676.0,0.8913,10,19/08/15,CSH30,2017,1,7.9,45,Formado,57
15231,123676.0,0.8913,10,19/08/15,EEB21,2017,1,9.1,45,Formado,58
15140,123676.0,0.8913,10,19/08/15,EEF21,2017,2,8.0,30,Formado,59
15143,123676.0,0.8913,10,19/08/15,EEX11,2017,2,9.3,45,Formado,60
15158,123676.0,0.8913,10,19/08/15,EEQ32,2017,2,9.0,45,Formado,61
15162,123676.0,0.8913,10,19/08/15,EEE31,2017,2,9.8,60,Formado,62
15163,123676.0,0.8913,10,19/08/15,CSW30,2017,2,9.0,60,Formado,63
15165,123676.0,0.8913,10,19/08/15,CSR31,2017,2,6.7,30,Formado,64
15211,123676.0,0.8913,10,19/08/15,CSB30,2017,2,9.4,60,Formado,65
15227,123676.0,0.8913,10,19/08/15,CSG20,2017,2,9.9,45,Formado,66
15229,123676.0,0.8913,10,19/08/15,CSA31,2017,2,9.8,45,Formado,67
15135,123676.0,0.8913,10,19/08/15,EEE32,2018,1,8.2,60,Formado,68
15141,123676.0,0.8913,10,19/08/15,CSX53,2018,1,0.0,180,Formado,69
15167,123676.0,0.8913,10,19/08/15,CSW40,2018,1,9.2,60,Formado,70
15179,123676.0,0.8913,10,19/08/15,DI65G,2018,1,10.0,45,Formado,71
15190,123676.0,0.8913,10,19/08/15,GE70D,2018,1,8.9,30,Formado,72
15213,123676.0,0.8913,10,19/08/15,CSO30,2018,1,9.1,60,Formado,73
15226,123676.0,0.8913,10,19/08/15,CSE30,2018,1,8.5,60,Formado,74
15142,123676.0,0.8913,10,19/08/15,CSW41,2018,2,8.1,60,Formado,75
15151,123676.0,0.8913,10,19/08/15,CSI30,2018,2,9.6,45,Formado,76
15193,123676.0,0.8913,10,19/08/15,EL68A,2018,2,8.9,60,Formado,77
15197,123676.0,0.8913,10,19/08/15,EL68E,2018,2,8.1,60,Formado,78
15199,123676.0,0.8913,10,19/08/15,QB70E,2018,2,7.6,30,Formado,79
15214,123676.0,0.8913,10,19/08/15,CSR30,2018,2,7.7,45,Formado,80
15230,123676.0,0.8913,10,19/08/15,CSW42,2018,2,8.9,60,Formado,81
15132,123676.0,0.8913,10,19/08/15,CSX54,2019,1,9.5,400,Formado,82
15149,123676.0,0.8913,10,19/08/15,CSV30,2019,1,10.0,60,Formado,83
15152,123676.0,0.8913,10,19/08/15,EEX23,2019,1,9.2,45,Formado,84
15157,123676.0,0.8913,10,19/08/15,EEC21,2019,1,9.5,60,Formado,85
15215,123676.0,0.8913,10,19/08/15,CSS30,2019,1,10.0,60,Formado,86
15136,123676.0,0.8913,10,19/08/15,EEC31,2019,2,7.1,30,Formado,87
15148,123676.0,0.8913,10,19/08/15,CSV45,2019,2,10.0,60,Formado,88
15150,123676.0,0.8913,10,19/08/15,CSX42,2019,2,10.0,30,Formado,89
15153,123676.0,0.8913,10,19/08/15,CSM30,2019,2,9.0,45,Formado,90
15154,123676.0,0.8913,10,19/08/15,CSE40,2019,2,8.1,45,Formado,91
15159,123676.0,0.8913,10,19/08/15,EEY41,2019,2,7.3,30,Formado,92
15196,123676.0,0.8913,10,19/08/15,EL68D,2019,2,7.3,30,Formado,93
15216,123676.0,0.8913,10,19/08/15,GE70H,2019,2,9.0,30,Formado,94
15222,123676.0,0.8913,10,19/08/15,EEF31,2019,2,9.8,30,Formado,95
15144,123676.0,0.8913,10,19/08/15,CSX43,2021,1,9.5,30,Formado,96
