,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
27738,179393.0,0.7118,10,29/02/16,ES61A,2016,1,8.0,30,Formado,1
27740,179393.0,0.7118,10,29/02/16,MA61B,2016,1,6.2,90,Formado,2
27741,179393.0,0.7118,10,29/02/16,IF61C,2016,1,8.2,90,Formado,3
27742,179393.0,0.7118,10,29/02/16,MA61A,2016,1,6.0,90,Formado,4
27743,179393.0,0.7118,10,29/02/16,ES70R,2016,1,8.0,30,Formado,5
27749,179393.0,0.7118,10,29/02/16,FI71M,2016,1,4.6,60,Formado,6
27751,179393.0,0.7118,10,29/02/16,MA71A,2016,1,6.0,90,Formado,7
27763,179393.0,0.7118,10,29/02/16,MA71B,2016,1,6.2,90,Formado,8
27766,179393.0,0.7118,10,29/02/16,IF61B,2016,1,8.6,60,Formado,9
27732,179393.0,0.7118,10,29/02/16,IF62C,2016,2,7.8,60,Formado,10
27735,179393.0,0.7118,10,29/02/16,QB62A,2016,2,6.0,90,Formado,11
27737,179393.0,0.7118,10,29/02/16,IF62J,2016,2,8.2,45,Formado,12
27744,179393.0,0.7118,10,29/02/16,EL62O,2016,2,10.0,45,Formado,13
27745,179393.0,0.7118,10,29/02/16,FI72N,2016,2,6.4,30,Formado,14
27753,179393.0,0.7118,10,29/02/16,FI72M,2016,2,0.4,60,Formado,15
27756,179393.0,0.7118,10,29/02/16,FI73A,2016,2,0.2,75,Formado,16
27761,179393.0,0.7118,10,29/02/16,MA72A,2016,2,2.5,60,Formado,17
27783,179393.0,0.7118,10,29/02/16,QB70D,2016,2,6.0,90,Formado,18
27703,179393.0,0.7118,10,29/02/16,FI72S,2017,1,6.6,60,Formado,19
27718,179393.0,0.7118,10,29/02/16,EEF11,2017,1,10.0,30,Formado,20
27719,179393.0,0.7118,10,29/02/16,EEX21,2017,1,8.2,45,Formado,21
27723,179393.0,0.7118,10,29/02/16,EEX11,2017,1,8.0,45,Formado,22
27730,179393.0,0.7118,10,29/02/16,FI71S,2017,1,6.6,60,Formado,23
27748,179393.0,0.7118,10,29/02/16,FI71M,2017,1,6.6,60,Formado,24
27750,179393.0,0.7118,10,29/02/16,QB70C,2017,1,6.0,75,Formado,25
27752,179393.0,0.7118,10,29/02/16,FI72M,2017,1,6.6,60,Formado,26
27760,179393.0,0.7118,10,29/02/16,MA72A,2017,1,5.2,60,Formado,27
27768,179393.0,0.7118,10,29/02/16,CSD20,2017,1,8.6,45,Formado,28
27770,179393.0,0.7118,10,29/02/16,CSE20,2017,1,7.8,60,Formado,29
27771,179393.0,0.7118,10,29/02/16,CSF20,2017,1,8.3,45,Formado,30
27776,179393.0,0.7118,10,29/02/16,CSD21,2017,1,4.8,45,Formado,31
27779,179393.0,0.7118,10,29/02/16,CSF13,2017,1,8.2,90,Formado,32
27704,179393.0,0.7118,10,29/02/16,FI73S,2017,2,6.0,60,Formado,33
27709,179393.0,0.7118,10,29/02/16,EEB21,2017,2,7.2,45,Formado,34
27754,179393.0,0.7118,10,29/02/16,MA70H,2017,2,7.1,60,Formado,35
27755,179393.0,0.7118,10,29/02/16,MA73A,2017,2,6.3,60,Formado,36
27758,179393.0,0.7118,10,29/02/16,MA70G,2017,2,6.1,60,Formado,37
27759,179393.0,0.7118,10,29/02/16,MA72A,2017,2,8.6,60,Formado,38
27777,179393.0,0.7118,10,29/02/16,CSF30,2017,2,8.7,45,Formado,39
27780,179393.0,0.7118,10,29/02/16,FI73M,2017,2,6.0,60,Formado,40
27699,179393.0,0.7118,10,29/02/16,EEB31,2018,1,7.0,90,Formado,41
