,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29816,191284.0,0.8029,10,06/08/18,FI70A,2018,2,7.3,60,Formado,1
29817,191284.0,0.8029,10,06/08/18,MA70G,2018,2,6.9,60,Formado,2
29818,191284.0,0.8029,10,06/08/18,MA70H,2018,2,7.1,60,Formado,3
29820,191284.0,0.8029,10,06/08/18,MA71A,2018,2,7.8,90,Formado,4
29821,191284.0,0.8029,10,06/08/18,QB70C,2018,2,8.3,75,Formado,5
29823,191284.0,0.8029,10,06/08/18,FI71M,2018,2,0.0,60,Formado,6
29827,191284.0,0.8029,10,06/08/18,MA71B,2018,2,7.3,90,Formado,7
29828,191284.0,0.8029,10,06/08/18,MA72A,2018,2,6.7,60,Formado,8
29835,191284.0,0.8029,10,06/08/18,FI74N,2018,2,7.1,30,Formado,9
29848,191284.0,0.8029,10,06/08/18,FI71S,2018,2,8.0,60,Formado,10
29862,191284.0,0.8029,10,06/08/18,FI72S,2018,2,8.2,60,Formado,11
29863,191284.0,0.8029,10,06/08/18,FI73S,2018,2,6.0,60,Formado,12
29880,191284.0,0.8029,10,06/08/18,CSF20,2018,2,7.0,45,Formado,13
29881,191284.0,0.8029,10,06/08/18,CSD20,2018,2,6.9,45,Formado,14
29883,191284.0,0.8029,10,06/08/18,CSF13,2018,2,7.5,90,Formado,15
29884,191284.0,0.8029,10,06/08/18,CSD21,2018,2,8.1,45,Formado,16
29885,191284.0,0.8029,10,06/08/18,CSF30,2018,2,7.0,45,Formado,17
29889,191284.0,0.8029,10,06/08/18,FI72N,2018,2,8.1,30,Formado,18
29819,191284.0,0.8029,10,06/08/18,MA73A,2019,1,8.6,60,Formado,19
29842,191284.0,0.8029,10,06/08/18,EEX11,2019,1,9.7,45,Formado,20
29844,191284.0,0.8029,10,06/08/18,EEF11,2019,1,8.4,30,Formado,21
29873,191284.0,0.8029,10,06/08/18,EEB21,2019,1,8.2,45,Formado,22
29879,191284.0,0.8029,10,06/08/18,CSE20,2019,1,7.5,60,Formado,23
29887,191284.0,0.8029,10,06/08/18,CSA30,2019,1,7.2,45,Formado,24
29892,191284.0,0.8029,10,06/08/18,ES70Q,2019,1,8.9,30,Formado,25
29814,191284.0,0.8029,10,06/08/18,FI74M,2019,2,6.9,60,Formado,26
29822,191284.0,0.8029,10,06/08/18,ES70G,2019,2,9.6,45,Formado,27
29840,191284.0,0.8029,10,06/08/18,FI74S,2019,2,6.9,60,Formado,28
29845,191284.0,0.8029,10,06/08/18,EEX21,2019,2,7.2,45,Formado,29
29852,191284.0,0.8029,10,06/08/18,EEQ31,2019,2,7.0,75,Formado,30
