,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
28188,179819.0,0.8291,10,29/02/16,ES61A,2016,1,7.5,30,Formado,1
28191,179819.0,0.8291,10,29/02/16,MA61B,2016,1,8.3,90,Formado,2
28193,179819.0,0.8291,10,29/02/16,IF61C,2016,1,7.1,90,Formado,3
28194,179819.0,0.8291,10,29/02/16,MA61A,2016,1,7.0,90,Formado,4
28195,179819.0,0.8291,10,29/02/16,FI61A,2016,1,6.2,75,Formado,5
28200,179819.0,0.8291,10,29/02/16,FI71M,2016,1,6.2,60,Formado,6
28202,179819.0,0.8291,10,29/02/16,MA71A,2016,1,7.0,90,Formado,7
28211,179819.0,0.8291,10,29/02/16,MA71B,2016,1,8.3,90,Formado,8
28212,179819.0,0.8291,10,29/02/16,IF61B,2016,1,9.5,60,Formado,9
28235,179819.0,0.8291,10,29/02/16,ES70R,2016,1,7.5,30,Formado,10
28190,179819.0,0.8291,10,29/02/16,FI63A,2016,2,7.3,75,Formado,11
28192,179819.0,0.8291,10,29/02/16,FI62A,2016,2,7.2,75,Formado,12
28196,179819.0,0.8291,10,29/02/16,MA62A,2016,2,7.0,60,Formado,13
28203,179819.0,0.8291,10,29/02/16,FI72M,2016,2,6.0,60,Formado,14
28206,179819.0,0.8291,10,29/02/16,FI73A,2016,2,7.3,75,Formado,15
28209,179819.0,0.8291,10,29/02/16,MA72A,2016,2,7.0,60,Formado,16
28213,179819.0,0.8291,10,29/02/16,IF62C,2016,2,8.2,60,Formado,17
28214,179819.0,0.8291,10,29/02/16,QB62A,2016,2,7.8,90,Formado,18
28216,179819.0,0.8291,10,29/02/16,IF62J,2016,2,6.5,45,Formado,19
28230,179819.0,0.8291,10,29/02/16,QB70D,2016,2,7.8,90,Formado,20
28236,179819.0,0.8291,10,29/02/16,EL62O,2016,2,10.0,45,Formado,21
28237,179819.0,0.8291,10,29/02/16,FI72N,2016,2,9.5,30,Formado,22
28160,179819.0,0.8291,10,29/02/16,FI72S,2017,1,7.2,60,Formado,23
28161,179819.0,0.8291,10,29/02/16,FI73S,2017,1,7.3,60,Formado,24
28162,179819.0,0.8291,10,29/02/16,EEB21,2017,1,8.4,45,Formado,25
28170,179819.0,0.8291,10,29/02/16,FI74N,2017,1,7.3,30,Formado,26
28174,179819.0,0.8291,10,29/02/16,EEF11,2017,1,10.0,30,Formado,27
28175,179819.0,0.8291,10,29/02/16,EEX21,2017,1,6.5,45,Formado,28
28180,179819.0,0.8291,10,29/02/16,EEX11,2017,1,8.5,45,Formado,29
28187,179819.0,0.8291,10,29/02/16,FI71S,2017,1,6.2,60,Formado,30
28199,179819.0,0.8291,10,29/02/16,ES70G,2017,1,10.0,45,Formado,31
28201,179819.0,0.8291,10,29/02/16,QB70C,2017,1,7.8,75,Formado,32
28204,179819.0,0.8291,10,29/02/16,MA70H,2017,1,9.5,60,Formado,33
28205,179819.0,0.8291,10,29/02/16,MA73A,2017,1,8.9,60,Formado,34
