,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
19637,136731.0,0.8018,10,29/02/16,IF61C,2016,1,8.1,90,Formado,1
19639,136731.0,0.8018,10,29/02/16,MA61B,2016,1,8.3,90,Formado,2
19640,136731.0,0.8018,10,29/02/16,MA61A,2016,1,8.9,90,Formado,3
19641,136731.0,0.8018,10,29/02/16,FI61A,2016,1,7.0,75,Formado,4
19645,136731.0,0.8018,10,29/02/16,FI71M,2016,1,7.0,60,Formado,5
19650,136731.0,0.8018,10,29/02/16,MA71A,2016,1,8.9,90,Formado,6
19655,136731.0,0.8018,10,29/02/16,MA71B,2016,1,8.3,90,Formado,7
19659,136731.0,0.8018,10,29/02/16,IF61B,2016,1,6.3,60,Formado,8
19661,136731.0,0.8018,10,29/02/16,ES61A,2016,1,9.0,30,Formado,9
19681,136731.0,0.8018,10,29/02/16,ES70R,2016,1,9.0,30,Formado,10
19635,136731.0,0.8018,10,29/02/16,FI63A,2016,2,8.5,75,Formado,11
19638,136731.0,0.8018,10,29/02/16,FI62A,2016,2,7.5,75,Formado,12
19642,136731.0,0.8018,10,29/02/16,MA62A,2016,2,8.0,60,Formado,13
19646,136731.0,0.8018,10,29/02/16,EL62O,2016,2,10.0,45,Formado,14
19647,136731.0,0.8018,10,29/02/16,FI72M,2016,2,7.4,60,Formado,15
19649,136731.0,0.8018,10,29/02/16,FI73A,2016,2,8.5,75,Formado,16
19656,136731.0,0.8018,10,29/02/16,MA72A,2016,2,8.0,60,Formado,17
19657,136731.0,0.8018,10,29/02/16,IF62C,2016,2,9.4,60,Formado,18
19662,136731.0,0.8018,10,29/02/16,QB62A,2016,2,7.1,90,Formado,19
19663,136731.0,0.8018,10,29/02/16,IF62J,2016,2,9.5,45,Formado,20
19680,136731.0,0.8018,10,29/02/16,QB70D,2016,2,7.1,90,Formado,21
19682,136731.0,0.8018,10,29/02/16,FI72N,2016,2,7.8,30,Formado,22
19644,136731.0,0.8018,10,29/02/16,ES70G,2017,1,9.8,45,Formado,23
19648,136731.0,0.8018,10,29/02/16,QB70C,2017,1,7.1,75,Formado,24
19651,136731.0,0.8018,10,29/02/16,MA70H,2017,1,7.3,60,Formado,25
19652,136731.0,0.8018,10,29/02/16,MA73A,2017,1,8.3,60,Formado,26
19654,136731.0,0.8018,10,29/02/16,MA70G,2017,1,7.3,60,Formado,27
19665,136731.0,0.8018,10,29/02/16,CSF20,2017,1,9.8,45,Formado,28
19666,136731.0,0.8018,10,29/02/16,CSD20,2017,1,6.3,45,Formado,29
19671,136731.0,0.8018,10,29/02/16,CSE20,2017,1,9.4,60,Formado,30
19675,136731.0,0.8018,10,29/02/16,CSF13,2017,1,8.1,90,Formado,31
19676,136731.0,0.8018,10,29/02/16,CSD21,2017,1,9.1,45,Formado,32
19685,136731.0,0.8018,10,29/02/16,FI71S,2017,1,7.0,60,Formado,33
19699,136731.0,0.8018,10,29/02/16,FI72S,2017,1,7.5,60,Formado,34
19700,136731.0,0.8018,10,29/02/16,FI73S,2017,1,8.5,60,Formado,35
19703,136731.0,0.8018,10,29/02/16,EEB21,2017,1,8.0,45,Formado,36
19706,136731.0,0.8018,10,29/02/16,FI74N,2017,1,8.5,30,Formado,37
19709,136731.0,0.8018,10,29/02/16,EEF11,2017,1,10.0,30,Formado,38
19710,136731.0,0.8018,10,29/02/16,EEX21,2017,1,9.5,45,Formado,39
19717,136731.0,0.8018,10,29/02/16,EEX11,2017,1,9.0,45,Formado,40
19668,136731.0,0.8018,10,29/02/16,CSG20,2017,2,9.1,45,Formado,41
19677,136731.0,0.8018,10,29/02/16,CSF30,2017,2,8.1,45,Formado,42
19678,136731.0,0.8018,10,29/02/16,FI74M,2017,2,6.0,60,Formado,43
19692,136731.0,0.8018,10,29/02/16,EEB31,2017,2,9.2,90,Formado,44
19698,136731.0,0.8018,10,29/02/16,EEB22,2017,2,7.0,45,Formado,45
19705,136731.0,0.8018,10,29/02/16,FI74S,2017,2,6.0,60,Formado,46
19720,136731.0,0.8018,10,29/02/16,EEQ31,2017,2,9.2,75,Formado,47
19667,136731.0,0.8018,10,29/02/16,CSE30,2018,1,7.5,60,Formado,48
19672,136731.0,0.8018,10,29/02/16,CSB30,2018,1,9.1,60,Formado,49
19673,136731.0,0.8018,10,29/02/16,CSA30,2018,1,9.5,45,Formado,50
19694,136731.0,0.8018,10,29/02/16,EEF21,2018,1,8.9,30,Formado,51
19704,136731.0,0.8018,10,29/02/16,CSW30,2018,1,9.4,60,Formado,52
19708,136731.0,0.8018,10,29/02/16,EEE31,2018,1,9.8,60,Formado,53
19719,136731.0,0.8018,10,29/02/16,CSR31,2018,1,7.6,30,Formado,54
19643,136731.0,0.8018,10,29/02/16,ES70P,2018,2,8.7,45,Formado,55
19653,136731.0,0.8018,10,29/02/16,GE70D,2018,2,7.1,30,Formado,56
19674,136731.0,0.8018,10,29/02/16,CSO30,2018,2,8.3,60,Formado,57
19687,136731.0,0.8018,10,29/02/16,EEE32,2018,2,4.0,60,Formado,58
19701,136731.0,0.8018,10,29/02/16,CSA31,2018,2,9.0,45,Formado,59
19707,136731.0,0.8018,10,29/02/16,EEX22,2018,2,6.6,45,Formado,60
19721,136731.0,0.8018,10,29/02/16,CSW40,2018,2,6.7,60,Formado,61
19658,136731.0,0.8018,10,29/02/16,EL66E,2019,1,7.4,120,Formado,62
19669,136731.0,0.8018,10,29/02/16,CSR30,2019,1,6.5,45,Formado,63
19686,136731.0,0.8018,10,29/02/16,EEE32,2019,1,7.4,60,Formado,64
19688,136731.0,0.8018,10,29/02/16,CSI30,2019,1,8.4,45,Formado,65
19702,136731.0,0.8018,10,29/02/16,CSW42,2019,1,8.4,60,Formado,66
19712,136731.0,0.8018,10,29/02/16,EEC21,2019,1,4.4,60,Formado,67
19713,136731.0,0.8018,10,29/02/16,EEQ32,2019,1,7.7,45,Formado,68
19715,136731.0,0.8018,10,29/02/16,CSW41,2019,1,8.1,60,Formado,69
19664,136731.0,0.8018,10,29/02/16,EL6CC,2021,2,-1.0,60,Formado,70
19670,136731.0,0.8018,10,29/02/16,CSS30,2021,2,-1.0,60,Formado,71
19679,136731.0,0.8018,10,29/02/16,GE70H,2021,2,-1.0,30,Formado,72
19683,136731.0,0.8018,10,29/02/16,MA70C,2021,2,-1.0,60,Formado,73
19684,136731.0,0.8018,10,29/02/16,QB70E,2021,2,-1.0,30,Formado,74
19689,136731.0,0.8018,10,29/02/16,EEX23,2021,2,-1.0,45,Formado,75
19691,136731.0,0.8018,10,29/02/16,CSD40,2021,2,-1.0,60,Formado,76
19693,136731.0,0.8018,10,29/02/16,CSX42,2021,2,-1.0,30,Formado,77
19696,136731.0,0.8018,10,29/02/16,EEF31,2021,2,-1.0,30,Formado,78
19697,136731.0,0.8018,10,29/02/16,EEC31,2021,2,-1.0,30,Formado,79
19711,136731.0,0.8018,10,29/02/16,EEC21,2021,2,7.0,60,Formado,80
19714,136731.0,0.8018,10,29/02/16,CSX43,2021,2,-1.0,30,Formado,81
19716,136731.0,0.8018,10,29/02/16,CSR45,2021,2,-1.0,45,Formado,82
19718,136731.0,0.8018,10,29/02/16,CSR44,2021,2,-1.0,60,Formado,83
19690,136731.0,0.8018,10,29/02/16,CSX54,2022,1,8.0,400,Formado,84
19695,136731.0,0.8018,10,29/02/16,CSX53,2022,1,0.0,180,Formado,85
