,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
26745,172045.0,0.828,10,18/03/15,ES70R,2015,1,8.4,30,Formado,1
26751,172045.0,0.828,10,18/03/15,EL62O,2015,1,7.7,45,Formado,2
26755,172045.0,0.828,10,18/03/15,FI71M,2015,1,0.0,60,Formado,3
26761,172045.0,0.828,10,18/03/15,MA71A,2015,1,0.0,90,Formado,4
26767,172045.0,0.828,10,18/03/15,MA71B,2015,1,0.0,90,Formado,5
26770,172045.0,0.828,10,18/03/15,EL62A,2015,1,7.7,60,Formado,6
26775,172045.0,0.828,10,18/03/15,IF61B,2015,1,9.5,60,Formado,7
26786,172045.0,0.828,10,18/03/15,QB62A,2015,1,8.3,90,Formado,8
26791,172045.0,0.828,10,18/03/15,ES61A,2015,1,8.4,30,Formado,9
26792,172045.0,0.828,10,18/03/15,IF61C,2015,1,10.0,90,Formado,10
26797,172045.0,0.828,10,18/03/15,MA61B,2015,1,6.7,90,Formado,11
26798,172045.0,0.828,10,18/03/15,FI66A,2015,1,6.0,30,Formado,12
26799,172045.0,0.828,10,18/03/15,FI62A,2015,1,7.3,75,Formado,13
26800,172045.0,0.828,10,18/03/15,MA61A,2015,1,6.5,90,Formado,14
26801,172045.0,0.828,10,18/03/15,FI61A,2015,1,6.2,75,Formado,15
26802,172045.0,0.828,10,18/03/15,MA63B,2015,1,6.8,60,Formado,16
26803,172045.0,0.828,10,18/03/15,MA63C,2015,1,6.7,60,Formado,17
26804,172045.0,0.828,10,18/03/15,MA62A,2015,1,8.3,60,Formado,18
26806,172045.0,0.828,10,18/03/15,MA65A,2015,1,6.3,60,Formado,19
26746,172045.0,0.828,10,18/03/15,IF63O,2015,2,8.6,45,Formado,20
26757,172045.0,0.828,10,18/03/15,ES70L,2015,2,10.0,30,Formado,21
26759,172045.0,0.828,10,18/03/15,FI73A,2015,2,9.0,75,Formado,22
26771,172045.0,0.828,10,18/03/15,ES60A,2015,2,10.0,30,Formado,23
26776,172045.0,0.828,10,18/03/15,IF62C,2015,2,9.3,60,Formado,24
26782,172045.0,0.828,10,18/03/15,IF63E,2015,2,8.8,60,Formado,25
26789,172045.0,0.828,10,18/03/15,IF62J,2015,2,9.0,45,Formado,26
26796,172045.0,0.828,10,18/03/15,FI63A,2015,2,9.0,75,Formado,27
26726,172045.0,0.828,10,18/03/15,CSA31,2016,1,7.8,45,Formado,28
26741,172045.0,0.828,10,18/03/15,ES70N,2016,1,6.5,30,Formado,29
26763,172045.0,0.828,10,18/03/15,MA73A,2016,1,6.0,60,Formado,30
26772,172045.0,0.828,10,18/03/15,ES60F,2016,1,6.5,30,Formado,31
26779,172045.0,0.828,10,18/03/15,IF64J,2016,1,8.1,45,Formado,32
26780,172045.0,0.828,10,18/03/15,IF65C,2016,1,7.8,45,Formado,33
26783,172045.0,0.828,10,18/03/15,EL63B,2016,1,8.9,75,Formado,34
26784,172045.0,0.828,10,18/03/15,FI64C,2016,1,9.9,60,Formado,35
26788,172045.0,0.828,10,18/03/15,IF63C,2016,1,9.0,45,Formado,36
26805,172045.0,0.828,10,18/03/15,MA63A,2016,1,6.0,60,Formado,37
