,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
28621,182856.0,0.8027,10,08/08/16,MA71A,2016,2,0.0,90,Formado,1
28627,182856.0,0.8027,10,08/08/16,IF61B,2016,2,7.6,60,Formado,2
28628,182856.0,0.8027,10,08/08/16,MA71B,2016,2,9.0,90,Formado,3
28632,182856.0,0.8027,10,08/08/16,MA61A,2016,2,10.0,90,Formado,4
28633,182856.0,0.8027,10,08/08/16,FI61A,2016,2,9.1,75,Formado,5
28634,182856.0,0.8027,10,08/08/16,MA61B,2016,2,9.0,90,Formado,6
28635,182856.0,0.8027,10,08/08/16,IF61C,2016,2,8.5,90,Formado,7
28637,182856.0,0.8027,10,08/08/16,ES61A,2016,2,6.0,30,Formado,8
28697,182856.0,0.8027,10,08/08/16,FI71M,2016,2,0.0,60,Formado,9
28701,182856.0,0.8027,10,08/08/16,ES70R,2016,2,6.0,30,Formado,10
28620,182856.0,0.8027,10,08/08/16,MA71A,2017,1,10.0,90,Formado,11
28622,182856.0,0.8027,10,08/08/16,FI72M,2017,1,8.5,60,Formado,12
28623,182856.0,0.8027,10,08/08/16,QB70C,2017,1,8.1,75,Formado,13
28629,182856.0,0.8027,10,08/08/16,MA72A,2017,1,7.1,60,Formado,14
28650,182856.0,0.8027,10,08/08/16,EEX11,2017,1,8.5,45,Formado,15
28655,182856.0,0.8027,10,08/08/16,FI71S,2017,1,9.1,60,Formado,16
28672,182856.0,0.8027,10,08/08/16,FI72S,2017,1,8.5,60,Formado,17
28676,182856.0,0.8027,10,08/08/16,CSD20,2017,1,7.6,45,Formado,18
28689,182856.0,0.8027,10,08/08/16,CSE20,2017,1,9.3,60,Formado,19
28690,182856.0,0.8027,10,08/08/16,CSF20,2017,1,7.1,45,Formado,20
28693,182856.0,0.8027,10,08/08/16,CSF13,2017,1,8.5,90,Formado,21
28698,182856.0,0.8027,10,08/08/16,FI72N,2017,1,6.9,30,Formado,22
28618,182856.0,0.8027,10,08/08/16,MA70H,2017,2,7.4,60,Formado,23
28619,182856.0,0.8027,10,08/08/16,MA73A,2017,2,7.0,60,Formado,24
28631,182856.0,0.8027,10,08/08/16,MA70G,2017,2,7.0,60,Formado,25
28642,182856.0,0.8027,10,08/08/16,EEX21,2017,2,9.0,45,Formado,26
28673,182856.0,0.8027,10,08/08/16,FI73S,2017,2,9.1,60,Formado,27
28683,182856.0,0.8027,10,08/08/16,EEB21,2017,2,8.9,45,Formado,28
