,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
26356,171754.0,0.9607,10,18/03/15,IF61C,2015,1,9.1,90,Formado,1
26357,171754.0,0.9607,10,18/03/15,MA61A,2015,1,10.0,90,Formado,2
26358,171754.0,0.9607,10,18/03/15,FI61A,2015,1,10.0,75,Formado,3
26367,171754.0,0.9607,10,18/03/15,ES61A,2015,1,9.6,30,Formado,4
26371,171754.0,0.9607,10,18/03/15,MA61B,2015,1,10.0,90,Formado,5
26379,171754.0,0.9607,10,18/03/15,MA71B,2015,1,10.0,90,Formado,6
26384,171754.0,0.9607,10,18/03/15,IF61B,2015,1,9.6,60,Formado,7
26388,171754.0,0.9607,10,18/03/15,MA71A,2015,1,10.0,90,Formado,8
26394,171754.0,0.9607,10,18/03/15,ES70R,2015,1,9.6,30,Formado,9
26398,171754.0,0.9607,10,18/03/15,FI71M,2015,1,10.0,60,Formado,10
26355,171754.0,0.9607,10,18/03/15,FI62A,2015,2,9.8,75,Formado,11
26361,171754.0,0.9607,10,18/03/15,MA62A,2015,2,10.0,60,Formado,12
26366,171754.0,0.9607,10,18/03/15,IF62J,2015,2,8.5,45,Formado,13
26370,171754.0,0.9607,10,18/03/15,FI63A,2015,2,10.0,75,Formado,14
26378,171754.0,0.9607,10,18/03/15,QB62A,2015,2,9.8,90,Formado,15
26381,171754.0,0.9607,10,18/03/15,MA72A,2015,2,10.0,60,Formado,16
26385,171754.0,0.9607,10,18/03/15,IF62C,2015,2,9.2,60,Formado,17
26387,171754.0,0.9607,10,18/03/15,FI73A,2015,2,10.0,75,Formado,18
26395,171754.0,0.9607,10,18/03/15,EL62O,2015,2,10.0,45,Formado,19
26396,171754.0,0.9607,10,18/03/15,FI72N,2015,2,9.3,30,Formado,20
26399,171754.0,0.9607,10,18/03/15,FI72M,2015,2,10.0,60,Formado,21
26402,171754.0,0.9607,10,18/03/15,QB70D,2015,2,9.8,90,Formado,22
26359,171754.0,0.9607,10,18/03/15,MA63B,2016,1,10.0,60,Formado,23
26362,171754.0,0.9607,10,18/03/15,MA63A,2016,1,9.3,60,Formado,24
26363,171754.0,0.9607,10,18/03/15,MA65A,2016,1,9.0,60,Formado,25
26365,171754.0,0.9607,10,18/03/15,IF63C,2016,1,8.4,45,Formado,26
26374,171754.0,0.9607,10,18/03/15,IF63E,2016,1,8.7,60,Formado,27
26375,171754.0,0.9607,10,18/03/15,EL63B,2016,1,10.0,75,Formado,28
26382,171754.0,0.9607,10,18/03/15,ES60A,2016,1,9.5,30,Formado,29
26389,171754.0,0.9607,10,18/03/15,MA70H,2016,1,9.0,60,Formado,30
26390,171754.0,0.9607,10,18/03/15,MA73A,2016,1,9.3,60,Formado,31
26393,171754.0,0.9607,10,18/03/15,MA70G,2016,1,10.0,60,Formado,32
26400,171754.0,0.9607,10,18/03/15,ES70L,2016,1,9.5,30,Formado,33
26404,171754.0,0.9607,10,18/03/15,IF63O,2016,1,8.0,45,Formado,34
26372,171754.0,0.9607,10,18/03/15,EL65A,2016,2,10.0,90,Formado,35
26373,171754.0,0.9607,10,18/03/15,IF64J,2016,2,9.4,45,Formado,36
26376,171754.0,0.9607,10,18/03/15,FI64C,2016,2,10.0,60,Formado,37
26377,171754.0,0.9607,10,18/03/15,IF64C,2016,2,8.7,45,Formado,38
26383,171754.0,0.9607,10,18/03/15,ES60F,2016,2,9.9,30,Formado,39
26386,171754.0,0.9607,10,18/03/15,EL65G,2016,2,9.5,60,Formado,40
26405,171754.0,0.9607,10,18/03/15,EL64O,2016,2,9.4,75,Formado,41
26415,171754.0,0.9607,10,18/03/15,ES70N,2016,2,9.9,30,Formado,42
