,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
17558,131014.0,0.8446,10,19/08/15,MA61B,2015,2,8.6,90,Formado,1
17559,131014.0,0.8446,10,19/08/15,MA61A,2015,2,6.1,90,Formado,2
17560,131014.0,0.8446,10,19/08/15,FI61A,2015,2,7.4,75,Formado,3
17566,131014.0,0.8446,10,19/08/15,FI71M,2015,2,7.4,60,Formado,4
17572,131014.0,0.8446,10,19/08/15,MA71A,2015,2,6.1,90,Formado,5
17577,131014.0,0.8446,10,19/08/15,MA71B,2015,2,8.6,90,Formado,6
17581,131014.0,0.8446,10,19/08/15,IF61B,2015,2,10.0,60,Formado,7
17587,131014.0,0.8446,10,19/08/15,ES61A,2015,2,9.8,30,Formado,8
17592,131014.0,0.8446,10,19/08/15,IF61C,2015,2,10.0,90,Formado,9
17623,131014.0,0.8446,10,19/08/15,ES70R,2015,2,9.8,30,Formado,10
17561,131014.0,0.8446,10,19/08/15,MA62A,2016,1,7.0,60,Formado,11
17567,131014.0,0.8446,10,19/08/15,EL62O,2016,1,9.5,45,Formado,12
17568,131014.0,0.8446,10,19/08/15,FI72M,2016,1,7.6,60,Formado,13
17571,131014.0,0.8446,10,19/08/15,FI73A,2016,1,6.0,75,Formado,14
17578,131014.0,0.8446,10,19/08/15,MA72A,2016,1,7.0,60,Formado,15
17580,131014.0,0.8446,10,19/08/15,IF62C,2016,1,9.7,60,Formado,16
17588,131014.0,0.8446,10,19/08/15,QB62A,2016,1,8.0,90,Formado,17
17589,131014.0,0.8446,10,19/08/15,IF62J,2016,1,9.0,45,Formado,18
17590,131014.0,0.8446,10,19/08/15,FI63A,2016,1,6.0,75,Formado,19
17593,131014.0,0.8446,10,19/08/15,FI62A,2016,1,8.0,75,Formado,20
17622,131014.0,0.8446,10,19/08/15,QB70D,2016,1,8.0,90,Formado,21
17625,131014.0,0.8446,10,19/08/15,FI72N,2016,1,8.8,30,Formado,22
17557,131014.0,0.8446,10,19/08/15,MA63B,2016,2,6.4,60,Formado,23
17562,131014.0,0.8446,10,19/08/15,MA63A,2016,2,8.1,60,Formado,24
17563,131014.0,0.8446,10,19/08/15,MA65A,2016,2,9.1,60,Formado,25
17569,131014.0,0.8446,10,19/08/15,ES70L,2016,2,9.0,30,Formado,26
17573,131014.0,0.8446,10,19/08/15,MA70G,2016,2,6.4,60,Formado,27
17574,131014.0,0.8446,10,19/08/15,MA70H,2016,2,9.1,60,Formado,28
17575,131014.0,0.8446,10,19/08/15,MA73A,2016,2,8.1,60,Formado,29
17579,131014.0,0.8446,10,19/08/15,ES60A,2016,2,9.0,30,Formado,30
17582,131014.0,0.8446,10,19/08/15,IF63E,2016,2,7.8,60,Formado,31
17583,131014.0,0.8446,10,19/08/15,EL63B,2016,2,7.8,75,Formado,32
17586,131014.0,0.8446,10,19/08/15,IF63C,2016,2,6.5,45,Formado,33
17624,131014.0,0.8446,10,19/08/15,IF63O,2016,2,8.0,45,Formado,34
17564,131014.0,0.8446,10,19/08/15,ES70P,2017,1,9.0,45,Formado,35
17565,131014.0,0.8446,10,19/08/15,ES70G,2017,1,9.2,45,Formado,36
17570,131014.0,0.8446,10,19/08/15,QB70C,2017,1,8.0,75,Formado,37
17597,131014.0,0.8446,10,19/08/15,EEB22,2017,1,7.8,45,Formado,38
17598,131014.0,0.8446,10,19/08/15,FI72S,2017,1,8.0,60,Formado,39
17599,131014.0,0.8446,10,19/08/15,FI73S,2017,1,6.0,60,Formado,40
17600,131014.0,0.8446,10,19/08/15,CSH30,2017,1,8.0,45,Formado,41
17603,131014.0,0.8446,10,19/08/15,EEB21,2017,1,7.8,45,Formado,42
17604,131014.0,0.8446,10,19/08/15,CSF20,2017,1,6.5,45,Formado,43
17605,131014.0,0.8446,10,19/08/15,CSD20,2017,1,10.0,45,Formado,44
17611,131014.0,0.8446,10,19/08/15,CSE20,2017,1,9.7,60,Formado,45
17613,131014.0,0.8446,10,19/08/15,CSA30,2017,1,8.5,45,Formado,46
17616,131014.0,0.8446,10,19/08/15,CSF13,2017,1,10.0,90,Formado,47
17617,131014.0,0.8446,10,19/08/15,CSD21,2017,1,7.8,45,Formado,48
17618,131014.0,0.8446,10,19/08/15,CSF30,2017,1,6.5,45,Formado,49
