,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
21965,150887.0,0.8341,10,02/03/17,FI71M,2017,1,8.0,60,Formado,1
21968,150887.0,0.8341,10,02/03/17,MA71A,2017,1,9.0,90,Formado,2
21975,150887.0,0.8341,10,02/03/17,MA71B,2017,1,7.7,90,Formado,3
21985,150887.0,0.8341,10,02/03/17,CSF13,2017,1,6.1,90,Formado,4
22007,150887.0,0.8341,10,02/03/17,CSD20,2017,1,9.4,45,Formado,5
22016,150887.0,0.8341,10,02/03/17,FI71S,2017,1,8.0,60,Formado,6
21957,150887.0,0.8341,10,02/03/17,MA72A,2017,2,7.5,60,Formado,7
21963,150887.0,0.8341,10,02/03/17,FI72N,2017,2,6.8,30,Formado,8
21966,150887.0,0.8341,10,02/03/17,QB70C,2017,2,8.4,75,Formado,9
21969,150887.0,0.8341,10,02/03/17,FI72M,2017,2,8.7,60,Formado,10
21981,150887.0,0.8341,10,02/03/17,CSE20,2017,2,7.3,60,Formado,11
21997,150887.0,0.8341,10,02/03/17,FI72S,2017,2,8.7,60,Formado,12
22006,150887.0,0.8341,10,02/03/17,CSF20,2017,2,9.7,45,Formado,13
22011,150887.0,0.8341,10,02/03/17,EEX11,2017,2,10.0,45,Formado,14
21954,150887.0,0.8341,10,02/03/17,EEX21,2018,1,10.0,45,Formado,15
21970,150887.0,0.8341,10,02/03/17,MA70H,2018,1,9.4,60,Formado,16
21971,150887.0,0.8341,10,02/03/17,MA73A,2018,1,7.5,60,Formado,17
21974,150887.0,0.8341,10,02/03/17,MA70G,2018,1,9.8,60,Formado,18
21986,150887.0,0.8341,10,02/03/17,FI73M,2018,1,8.4,60,Formado,19
21988,150887.0,0.8341,10,02/03/17,CSF30,2018,1,9.3,45,Formado,20
21998,150887.0,0.8341,10,02/03/17,FI73S,2018,1,8.4,60,Formado,21
22001,150887.0,0.8341,10,02/03/17,EEB21,2018,1,8.3,45,Formado,22
21940,150887.0,0.8341,10,02/03/17,EEB31,2018,2,8.0,90,Formado,23
21987,150887.0,0.8341,10,02/03/17,CSD21,2018,2,7.3,45,Formado,24
21996,150887.0,0.8341,10,02/03/17,EEB22,2018,2,8.0,45,Formado,25
22013,150887.0,0.8341,10,02/03/17,EEQ31,2018,2,10.0,75,Formado,26
21945,150887.0,0.8341,10,02/03/17,EEE31,2019,1,7.8,60,Formado,27
21946,150887.0,0.8341,10,02/03/17,CSW30,2019,1,8.7,60,Formado,28
21953,150887.0,0.8341,10,02/03/17,EEF11,2019,1,8.7,30,Formado,29
21983,150887.0,0.8341,10,02/03/17,CSA30,2019,1,7.5,45,Formado,30
21990,150887.0,0.8341,10,02/03/17,FI74M,2019,1,4.6,60,Formado,31
22012,150887.0,0.8341,10,02/03/17,CSR31,2019,1,8.6,30,Formado,32
21947,150887.0,0.8341,10,02/03/17,FI74S,2019,2,8.0,60,Formado,33
21982,150887.0,0.8341,10,02/03/17,CSB30,2019,2,7.4,60,Formado,34
21984,150887.0,0.8341,10,02/03/17,CSO30,2019,2,9.4,60,Formado,35
21989,150887.0,0.8341,10,02/03/17,FI74M,2019,2,8.0,60,Formado,36
22019,150887.0,0.8341,10,02/03/17,CSI30,2019,2,8.3,45,Formado,37
21949,150887.0,0.8341,10,02/03/17,EEQ32,2020,1,-1.0,45,Formado,38
21959,150887.0,0.8341,10,02/03/17,IF66B,2020,1,9.0,60,Formado,39
21973,150887.0,0.8341,10,02/03/17,GE70D,2020,1,-1.0,30,Formado,40
21979,150887.0,0.8341,10,02/03/17,CSR30,2020,1,9.0,45,Formado,41
22003,150887.0,0.8341,10,02/03/17,CSG20,2020,1,-1.0,45,Formado,42
22004,150887.0,0.8341,10,02/03/17,CSA31,2020,1,9.6,45,Formado,43
22014,150887.0,0.8341,10,02/03/17,CSX54,2020,1,-1.0,400,Formado,44
22015,150887.0,0.8341,10,02/03/17,ED70T,2020,1,9.6,30,Formado,45
22018,150887.0,0.8341,10,02/03/17,EEE32,2020,1,-1.0,60,Formado,46
