,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
17456,131006.0,0.9616,10,19/08/15,ES70R,2015,2,9.8,30,Formado,1
17494,131006.0,0.9616,10,19/08/15,MA61B,2015,2,10.0,90,Formado,2
17495,131006.0,0.9616,10,19/08/15,MA61A,2015,2,9.8,90,Formado,3
17496,131006.0,0.9616,10,19/08/15,FI61A,2015,2,10.0,75,Formado,4
17502,131006.0,0.9616,10,19/08/15,FI71M,2015,2,10.0,60,Formado,5
17508,131006.0,0.9616,10,19/08/15,MA71A,2015,2,9.8,90,Formado,6
17513,131006.0,0.9616,10,19/08/15,MA71B,2015,2,10.0,90,Formado,7
17519,131006.0,0.9616,10,19/08/15,IF61B,2015,2,10.0,60,Formado,8
17526,131006.0,0.9616,10,19/08/15,ES61A,2015,2,9.8,30,Formado,9
17532,131006.0,0.9616,10,19/08/15,IF61C,2015,2,10.0,90,Formado,10
17455,131006.0,0.9616,10,19/08/15,QB70D,2016,1,9.8,90,Formado,11
17458,131006.0,0.9616,10,19/08/15,FI72N,2016,1,9.9,30,Formado,12
17497,131006.0,0.9616,10,19/08/15,MA62A,2016,1,8.0,60,Formado,13
17503,131006.0,0.9616,10,19/08/15,EL62O,2016,1,9.5,45,Formado,14
17504,131006.0,0.9616,10,19/08/15,FI72M,2016,1,10.0,60,Formado,15
17507,131006.0,0.9616,10,19/08/15,FI73A,2016,1,10.0,75,Formado,16
17514,131006.0,0.9616,10,19/08/15,MA72A,2016,1,8.0,60,Formado,17
17516,131006.0,0.9616,10,19/08/15,IF62C,2016,1,9.9,60,Formado,18
17527,131006.0,0.9616,10,19/08/15,QB62A,2016,1,9.8,90,Formado,19
17528,131006.0,0.9616,10,19/08/15,IF62J,2016,1,10.0,45,Formado,20
17529,131006.0,0.9616,10,19/08/15,FI63A,2016,1,10.0,75,Formado,21
17533,131006.0,0.9616,10,19/08/15,FI62A,2016,1,10.0,75,Formado,22
17457,131006.0,0.9616,10,19/08/15,IF63O,2016,2,8.8,45,Formado,23
17493,131006.0,0.9616,10,19/08/15,MA63B,2016,2,8.2,60,Formado,24
17498,131006.0,0.9616,10,19/08/15,MA63A,2016,2,9.4,60,Formado,25
17499,131006.0,0.9616,10,19/08/15,MA65A,2016,2,9.3,60,Formado,26
17505,131006.0,0.9616,10,19/08/15,ES70L,2016,2,10.0,30,Formado,27
17509,131006.0,0.9616,10,19/08/15,MA70G,2016,2,8.2,60,Formado,28
17510,131006.0,0.9616,10,19/08/15,MA70H,2016,2,9.3,60,Formado,29
17511,131006.0,0.9616,10,19/08/15,MA73A,2016,2,9.4,60,Formado,30
17515,131006.0,0.9616,10,19/08/15,ES60A,2016,2,10.0,30,Formado,31
17521,131006.0,0.9616,10,19/08/15,IF63E,2016,2,9.3,60,Formado,32
17522,131006.0,0.9616,10,19/08/15,EL63B,2016,2,9.4,75,Formado,33
17525,131006.0,0.9616,10,19/08/15,IF63C,2016,2,10.0,45,Formado,34
17461,131006.0,0.9616,10,19/08/15,FI74S,2017,1,9.9,60,Formado,35
17465,131006.0,0.9616,10,19/08/15,FI74N,2017,1,10.0,30,Formado,36
17466,131006.0,0.9616,10,19/08/15,EEX22,2017,1,9.3,45,Formado,37
17468,131006.0,0.9616,10,19/08/15,EEF11,2017,1,9.5,30,Formado,38
17469,131006.0,0.9616,10,19/08/15,EEX21,2017,1,10.0,45,Formado,39
17477,131006.0,0.9616,10,19/08/15,EEQ31,2017,1,9.1,75,Formado,40
17481,131006.0,0.9616,10,19/08/15,FI71S,2017,1,10.0,60,Formado,41
17487,131006.0,0.9616,10,19/08/15,EEB31,2017,1,9.8,90,Formado,42
17491,131006.0,0.9616,10,19/08/15,FI73S,2017,1,10.0,60,Formado,43
17500,131006.0,0.9616,10,19/08/15,ES70P,2017,1,10.0,45,Formado,44
17501,131006.0,0.9616,10,19/08/15,ES70G,2017,1,10.0,45,Formado,45
17506,131006.0,0.9616,10,19/08/15,QB70C,2017,1,9.8,75,Formado,46
17536,131006.0,0.9616,10,19/08/15,EEB22,2017,1,9.4,45,Formado,47
17537,131006.0,0.9616,10,19/08/15,FI72S,2017,1,10.0,60,Formado,48
17538,131006.0,0.9616,10,19/08/15,CSH30,2017,1,8.8,45,Formado,49
17542,131006.0,0.9616,10,19/08/15,EEB21,2017,1,9.4,45,Formado,50
17543,131006.0,0.9616,10,19/08/15,CSD20,2017,1,10.0,45,Formado,51
17548,131006.0,0.9616,10,19/08/15,CSE20,2017,1,9.9,60,Formado,52
17549,131006.0,0.9616,10,19/08/15,CSF20,2017,1,10.0,45,Formado,53
17551,131006.0,0.9616,10,19/08/15,CSA30,2017,1,9.7,45,Formado,54
17553,131006.0,0.9616,10,19/08/15,CSF13,2017,1,10.0,90,Formado,55
17554,131006.0,0.9616,10,19/08/15,CSD21,2017,1,9.3,45,Formado,56
17555,131006.0,0.9616,10,19/08/15,CSF30,2017,1,10.0,45,Formado,57
17556,131006.0,0.9616,10,19/08/15,FI74M,2017,1,9.9,60,Formado,58
17460,131006.0,0.9616,10,19/08/15,CSW30,2017,2,9.4,60,Formado,59
17462,131006.0,0.9616,10,19/08/15,EEQ32,2017,2,10.0,45,Formado,60
17467,131006.0,0.9616,10,19/08/15,EEE31,2017,2,9.7,60,Formado,61
17475,131006.0,0.9616,10,19/08/15,EEX11,2017,2,9.3,45,Formado,62
17476,131006.0,0.9616,10,19/08/15,CSR31,2017,2,8.8,30,Formado,63
17492,131006.0,0.9616,10,19/08/15,EEF21,2017,2,10.0,30,Formado,64
17539,131006.0,0.9616,10,19/08/15,CSA31,2017,2,10.0,45,Formado,65
17545,131006.0,0.9616,10,19/08/15,CSG20,2017,2,9.9,45,Formado,66
17550,131006.0,0.9616,10,19/08/15,CSB30,2017,2,9.6,60,Formado,67
17463,131006.0,0.9616,10,19/08/15,CL74B,2018,1,9.4,45,Formado,68
17478,131006.0,0.9616,10,19/08/15,CSW40,2018,1,9.4,60,Formado,69
17482,131006.0,0.9616,10,19/08/15,EEE32,2018,1,9.5,60,Formado,70
17512,131006.0,0.9616,10,19/08/15,GE70D,2018,1,10.0,30,Formado,71
17523,131006.0,0.9616,10,19/08/15,DI65G,2018,1,10.0,45,Formado,72
17544,131006.0,0.9616,10,19/08/15,CSE30,2018,1,9.2,60,Formado,73
17552,131006.0,0.9616,10,19/08/15,CSO30,2018,1,10.0,60,Formado,74
17459,131006.0,0.9616,10,19/08/15,QB70E,2018,2,9.2,30,Formado,75
17470,131006.0,0.9616,10,19/08/15,EEC21,2018,2,8.6,60,Formado,76
