,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29904,198372.0,0.8519,10,07/08/17,MA71A,2017,2,9.5,90,Formado,1
29912,198372.0,0.8519,10,07/08/17,MA71B,2017,2,9.2,90,Formado,2
29935,198372.0,0.8519,10,07/08/17,FI71S,2017,2,10.0,60,Formado,3
29968,198372.0,0.8519,10,07/08/17,CSD20,2017,2,9.7,45,Formado,4
29970,198372.0,0.8519,10,07/08/17,CSF13,2017,2,9.1,90,Formado,5
29978,198372.0,0.8519,10,07/08/17,FI71M,2017,2,10.0,60,Formado,6
29894,198372.0,0.8519,10,07/08/17,FI72N,2018,1,9.3,30,Formado,7
29905,198372.0,0.8519,10,07/08/17,FI72M,2018,1,9.4,60,Formado,8
29906,198372.0,0.8519,10,07/08/17,QB70C,2018,1,7.9,75,Formado,9
29913,198372.0,0.8519,10,07/08/17,MA72A,2018,1,9.3,60,Formado,10
29928,198372.0,0.8519,10,07/08/17,EEX11,2018,1,10.0,45,Formado,11
29950,198372.0,0.8519,10,07/08/17,FI72S,2018,1,9.4,60,Formado,12
29966,198372.0,0.8519,10,07/08/17,CSE20,2018,1,6.4,60,Formado,13
29967,198372.0,0.8519,10,07/08/17,CSF20,2018,1,9.7,45,Formado,14
29901,198372.0,0.8519,10,07/08/17,MA70G,2018,2,7.0,60,Formado,15
29902,198372.0,0.8519,10,07/08/17,MA70H,2018,2,8.6,60,Formado,16
29903,198372.0,0.8519,10,07/08/17,MA73A,2018,2,6.0,60,Formado,17
29933,198372.0,0.8519,10,07/08/17,EEX21,2018,2,9.9,45,Formado,18
29960,198372.0,0.8519,10,07/08/17,EEB21,2018,2,8.7,45,Formado,19
29972,198372.0,0.8519,10,07/08/17,FI73M,2018,2,4.6,60,Formado,20
29974,198372.0,0.8519,10,07/08/17,CSF30,2018,2,9.1,45,Formado,21
29899,198372.0,0.8519,10,07/08/17,FI74M,2019,1,7.0,60,Formado,22
29920,198372.0,0.8519,10,07/08/17,FI74N,2019,1,6.0,30,Formado,23
29926,198372.0,0.8519,10,07/08/17,FI74S,2019,1,7.0,60,Formado,24
29932,198372.0,0.8519,10,07/08/17,EEF11,2019,1,8.7,30,Formado,25
29939,198372.0,0.8519,10,07/08/17,EEQ31,2019,1,9.6,75,Formado,26
29951,198372.0,0.8519,10,07/08/17,FI73S,2019,1,7.3,60,Formado,27
29955,198372.0,0.8519,10,07/08/17,EEB31,2019,1,7.7,90,Formado,28
29962,198372.0,0.8519,10,07/08/17,EEB22,2019,1,7.5,45,Formado,29
29971,198372.0,0.8519,10,07/08/17,FI73M,2019,1,7.3,60,Formado,30
29973,198372.0,0.8519,10,07/08/17,CSD21,2019,1,8.7,45,Formado,31
29907,198372.0,0.8519,10,07/08/17,ES70G,2019,2,9.6,45,Formado,32
29924,198372.0,0.8519,10,07/08/17,EEE31,2019,2,6.5,60,Formado,33
29925,198372.0,0.8519,10,07/08/17,CSW30,2019,2,8.2,60,Formado,34
29938,198372.0,0.8519,10,07/08/17,CSR31,2019,2,7.1,30,Formado,35
29952,198372.0,0.8519,10,07/08/17,EEF21,2019,2,8.0,30,Formado,36
29956,198372.0,0.8519,10,07/08/17,CSG20,2019,2,9.8,45,Formado,37
29975,198372.0,0.8519,10,07/08/17,CSB30,2019,2,7.6,60,Formado,38
29976,198372.0,0.8519,10,07/08/17,CSA30,2019,2,6.6,45,Formado,39
29911,198372.0,0.8519,10,07/08/17,EL66E,2020,1,-1.0,120,Formado,40
29914,198372.0,0.8519,10,07/08/17,GE70D,2020,1,6.5,30,Formado,41
29923,198372.0,0.8519,10,07/08/17,EEX22,2020,1,-1.0,45,Formado,42
29940,198372.0,0.8519,10,07/08/17,CSW40,2020,1,9.8,60,Formado,43
29943,198372.0,0.8519,10,07/08/17,CSI30,2020,1,-1.0,45,Formado,44
29958,198372.0,0.8519,10,07/08/17,CSA31,2020,1,7.8,45,Formado,45
29977,198372.0,0.8519,10,07/08/17,CSO30,2020,1,9.3,60,Formado,46
29896,198372.0,0.8519,10,07/08/17,QB70E,2020,2,9.5,30,Formado,47
29898,198372.0,0.8519,10,07/08/17,GE70H,2020,2,8.5,30,Formado,48
29900,198372.0,0.8519,10,07/08/17,ES70J,2020,2,10.0,30,Formado,49
29910,198372.0,0.8519,10,07/08/17,EL66E,2020,2,8.6,120,Formado,50
29917,198372.0,0.8519,10,07/08/17,EEQ32,2020,2,9.0,45,Formado,51
29922,198372.0,0.8519,10,07/08/17,EEX22,2020,2,8.7,45,Formado,52
29936,198372.0,0.8519,10,07/08/17,EEE32,2020,2,8.6,60,Formado,53
29942,198372.0,0.8519,10,07/08/17,CSI30,2020,2,9.6,45,Formado,54
29954,198372.0,0.8519,10,07/08/17,EEF31,2020,2,8.0,30,Formado,55
29964,198372.0,0.8519,10,07/08/17,CSR30,2020,2,9.6,45,Formado,56
