,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
26945,172207.0,0.7575,10,18/03/15,EEB22,2017,1,7.4,45,Formado,56
26947,172207.0,0.7575,10,18/03/15,EEE31,2017,1,9.7,60,Formado,57
26948,172207.0,0.7575,10,18/03/15,CSW30,2017,1,8.5,60,Formado,58
26949,172207.0,0.7575,10,18/03/15,FI74S,2017,1,8.3,60,Formado,59
26950,172207.0,0.7575,10,18/03/15,EEX22,2017,1,8.5,45,Formado,60
26953,172207.0,0.7575,10,18/03/15,FI74N,2017,1,7.7,30,Formado,61
26954,172207.0,0.7575,10,18/03/15,EEF11,2017,1,10.0,30,Formado,62
26955,172207.0,0.7575,10,18/03/15,EEX21,2017,1,7.0,45,Formado,63
26962,172207.0,0.7575,10,18/03/15,EEX11,2017,1,8.5,45,Formado,64
26965,172207.0,0.7575,10,18/03/15,EEQ31,2017,1,8.2,75,Formado,65
26969,172207.0,0.7575,10,18/03/15,CSR31,2017,1,8.9,30,Formado,66
27008,172207.0,0.7575,10,18/03/15,ES70P,2017,1,7.3,45,Formado,67
27011,172207.0,0.7575,10,18/03/15,ES70G,2017,1,9.1,45,Formado,68
27015,172207.0,0.7575,10,18/03/15,QB70C,2017,1,7.6,75,Formado,69
27022,172207.0,0.7575,10,18/03/15,FI70A,2017,1,10.0,60,Formado,70
27026,172207.0,0.7575,10,18/03/15,CSG20,2017,1,9.3,45,Formado,71
27027,172207.0,0.7575,10,18/03/15,CSH30,2017,1,7.0,45,Formado,72
27029,172207.0,0.7575,10,18/03/15,CSD20,2017,1,6.0,45,Formado,73
27032,172207.0,0.7575,10,18/03/15,CSE20,2017,1,9.1,60,Formado,74
27033,172207.0,0.7575,10,18/03/15,CSF20,2017,1,6.4,45,Formado,75
26916,172207.0,0.7575,10,18/03/15,CSO30,2017,2,7.4,60,Formado,76
26933,172207.0,0.7575,10,18/03/15,CSI30,2017,2,9.8,45,Formado,77
26952,172207.0,0.7575,10,18/03/15,EEQ32,2017,2,9.0,45,Formado,78
26968,172207.0,0.7575,10,18/03/15,EEE32,2017,2,0.0,60,Formado,79
27021,172207.0,0.7575,10,18/03/15,GE70D,2017,2,7.8,30,Formado,80
27028,172207.0,0.7575,10,18/03/15,CSA31,2017,2,7.1,45,Formado,81
27030,172207.0,0.7575,10,18/03/15,CSE30,2017,2,6.4,60,Formado,82
26917,172207.0,0.7575,10,18/03/15,CSR30,2018,1,8.0,45,Formado,83
26924,172207.0,0.7575,10,18/03/15,GE70H,2018,1,7.5,30,Formado,84
26931,172207.0,0.7575,10,18/03/15,EEE32,2018,1,7.3,60,Formado,85
26966,172207.0,0.7575,10,18/03/15,CSW40,2018,1,7.2,60,Formado,86
26982,172207.0,0.7575,10,18/03/15,EL66E,2018,1,7.3,120,Formado,87
27007,172207.0,0.7575,10,18/03/15,QB70E,2018,1,8.5,30,Formado,88
26932,172207.0,0.7575,10,18/03/15,CSX54,2018,2,10.0,400,Formado,89
26934,172207.0,0.7575,10,18/03/15,EEX23,2018,2,8.4,45,Formado,90
26937,172207.0,0.7575,10,18/03/15,EEF31,2018,2,9.5,30,Formado,91
26951,172207.0,0.7575,10,18/03/15,EEC21,2018,2,0.0,60,Formado,92
27031,172207.0,0.7575,10,18/03/15,CSS30,2018,2,7.0,60,Formado,93
26928,172207.0,0.7575,10,18/03/15,CSR43,2019,1,8.7,60,Formado,94
26946,172207.0,0.7575,10,18/03/15,CSW42,2019,1,7.7,60,Formado,95
26967,172207.0,0.7575,10,18/03/15,CSW41,2019,1,7.8,60,Formado,96
26979,172207.0,0.7575,10,18/03/15,EL68A,2019,1,7.7,60,Formado,97
26984,172207.0,0.7575,10,18/03/15,EL66F,2019,1,5.8,60,Formado,98
26991,172207.0,0.7575,10,18/03/15,EL68E,2019,1,7.8,60,Formado,99
26935,172207.0,0.7575,10,18/03/15,CSR42,2019,2,9.9,60,Formado,100
26936,172207.0,0.7575,10,18/03/15,CSX42,2019,2,10.0,30,Formado,101
26944,172207.0,0.7575,10,18/03/15,EEC31,2019,2,6.4,30,Formado,102
26956,172207.0,0.7575,10,18/03/15,EEC21,2019,2,7.4,60,Formado,103
26983,172207.0,0.7575,10,18/03/15,EL66F,2019,2,7.4,60,Formado,104
26985,172207.0,0.7575,10,18/03/15,EL67F,2019,2,6.4,60,Formado,105
