,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29987,198543.0,0.8622,10,07/08/17,MA71A,2017,2,8.2,90,Formado,1
29995,198543.0,0.8622,10,07/08/17,MA71B,2017,2,7.5,90,Formado,2
30018,198543.0,0.8622,10,07/08/17,FI71S,2017,2,8.4,60,Formado,3
30049,198543.0,0.8622,10,07/08/17,CSD20,2017,2,9.7,45,Formado,4
30052,198543.0,0.8622,10,07/08/17,CSF13,2017,2,7.7,90,Formado,5
30060,198543.0,0.8622,10,07/08/17,FI71M,2017,2,8.4,60,Formado,6
29988,198543.0,0.8622,10,07/08/17,FI72M,2018,1,9.0,60,Formado,7
29989,198543.0,0.8622,10,07/08/17,QB70C,2018,1,8.3,75,Formado,8
29996,198543.0,0.8622,10,07/08/17,MA72A,2018,1,8.3,60,Formado,9
30011,198543.0,0.8622,10,07/08/17,EEX11,2018,1,10.0,45,Formado,10
30030,198543.0,0.8622,10,07/08/17,FI72S,2018,1,9.0,60,Formado,11
30047,198543.0,0.8622,10,07/08/17,CSE20,2018,1,7.3,60,Formado,12
30048,198543.0,0.8622,10,07/08/17,CSF20,2018,1,7.9,45,Formado,13
30061,198543.0,0.8622,10,07/08/17,FI72N,2018,1,7.6,30,Formado,14
29984,198543.0,0.8622,10,07/08/17,MA70G,2018,2,6.8,60,Formado,15
29985,198543.0,0.8622,10,07/08/17,MA70H,2018,2,9.2,60,Formado,16
29986,198543.0,0.8622,10,07/08/17,MA73A,2018,2,8.1,60,Formado,17
30014,198543.0,0.8622,10,07/08/17,EEX21,2018,2,9.9,45,Formado,18
30041,198543.0,0.8622,10,07/08/17,EEB21,2018,2,9.0,45,Formado,19
30054,198543.0,0.8622,10,07/08/17,FI73M,2018,2,4.0,60,Formado,20
30056,198543.0,0.8622,10,07/08/17,CSF30,2018,2,9.1,45,Formado,21
30003,198543.0,0.8622,10,07/08/17,FI74N,2019,1,7.8,30,Formado,22
30013,198543.0,0.8622,10,07/08/17,EEF11,2019,1,8.6,30,Formado,23
30021,198543.0,0.8622,10,07/08/17,EEQ31,2019,1,9.3,75,Formado,24
30031,198543.0,0.8622,10,07/08/17,FI73S,2019,1,9.1,60,Formado,25
30035,198543.0,0.8622,10,07/08/17,EEB31,2019,1,8.0,90,Formado,26
30043,198543.0,0.8622,10,07/08/17,EEB22,2019,1,6.6,45,Formado,27
30053,198543.0,0.8622,10,07/08/17,FI73M,2019,1,9.1,60,Formado,28
30055,198543.0,0.8622,10,07/08/17,CSD21,2019,1,9.5,45,Formado,29
30007,198543.0,0.8622,10,07/08/17,EEE31,2019,2,6.6,60,Formado,30
30008,198543.0,0.8622,10,07/08/17,CSW30,2019,2,8.6,60,Formado,31
30020,198543.0,0.8622,10,07/08/17,CSR31,2019,2,7.7,30,Formado,32
30037,198543.0,0.8622,10,07/08/17,CSG20,2019,2,10.0,45,Formado,33
30057,198543.0,0.8622,10,07/08/17,CSB30,2019,2,8.9,60,Formado,34
30058,198543.0,0.8622,10,07/08/17,CSA30,2019,2,8.7,45,Formado,35
30006,198543.0,0.8622,10,07/08/17,EEX22,2020,1,-1.0,45,Formado,36
30022,198543.0,0.8622,10,07/08/17,CSW40,2020,1,9.8,60,Formado,37
30025,198543.0,0.8622,10,07/08/17,CSI30,2020,1,-1.0,45,Formado,38
30029,198543.0,0.8622,10,07/08/17,CSX54,2020,1,-1.0,400,Formado,39
30036,198543.0,0.8622,10,07/08/17,CSE30,2020,1,-1.0,60,Formado,40
30039,198543.0,0.8622,10,07/08/17,CSA31,2020,1,8.5,45,Formado,41
30059,198543.0,0.8622,10,07/08/17,CSO30,2020,1,8.6,60,Formado,42
29983,198543.0,0.8622,10,07/08/17,FI74M,2020,2,7.1,60,Formado,43
29994,198543.0,0.8622,10,07/08/17,EL66E,2020,2,8.9,120,Formado,44
30005,198543.0,0.8622,10,07/08/17,EEX22,2020,2,8.9,45,Formado,45
30009,198543.0,0.8622,10,07/08/17,FI74S,2020,2,7.1,60,Formado,46
30019,198543.0,0.8622,10,07/08/17,EEE32,2020,2,8.9,60,Formado,47
30028,198543.0,0.8622,10,07/08/17,CSX54,2020,2,10.0,400,Formado,48
29979,198543.0,0.8622,10,07/08/17,QB70E,2021,1,9.5,30,Formado,49
29981,198543.0,0.8622,10,07/08/17,GE70H,2021,1,8.5,30,Formado,50
29990,198543.0,0.8622,10,07/08/17,ES70G,2021,1,10.0,45,Formado,51
