,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
22969,156158.0,0.8832,10,07/08/17,MA71A,2017,2,8.0,90,Formado,1
22975,156158.0,0.8832,10,07/08/17,MA71B,2017,2,8.6,90,Formado,2
23003,156158.0,0.8832,10,07/08/17,FI71S,2017,2,9.7,60,Formado,3
23023,156158.0,0.8832,10,07/08/17,CSD20,2017,2,8.2,45,Formado,4
23032,156158.0,0.8832,10,07/08/17,CSF13,2017,2,9.6,90,Formado,5
23042,156158.0,0.8832,10,07/08/17,FI71M,2017,2,9.7,60,Formado,6
22970,156158.0,0.8832,10,07/08/17,FI72M,2018,1,10.0,60,Formado,7
22976,156158.0,0.8832,10,07/08/17,MA72A,2018,1,8.5,60,Formado,8
22997,156158.0,0.8832,10,07/08/17,EEX11,2018,1,9.0,45,Formado,9
23014,156158.0,0.8832,10,07/08/17,FI72S,2018,1,10.0,60,Formado,10
23022,156158.0,0.8832,10,07/08/17,CSF20,2018,1,9.4,45,Formado,11
23028,156158.0,0.8832,10,07/08/17,CSE20,2018,1,7.3,60,Formado,12
23039,156158.0,0.8832,10,07/08/17,FI72N,2018,1,8.4,30,Formado,13
23043,156158.0,0.8832,10,07/08/17,QB70C,2018,1,7.8,75,Formado,14
22971,156158.0,0.8832,10,07/08/17,MA70H,2018,2,8.6,60,Formado,15
22972,156158.0,0.8832,10,07/08/17,MA73A,2018,2,7.4,60,Formado,16
22974,156158.0,0.8832,10,07/08/17,MA70G,2018,2,8.1,60,Formado,17
22992,156158.0,0.8832,10,07/08/17,EEX21,2018,2,9.9,45,Formado,18
23015,156158.0,0.8832,10,07/08/17,FI73S,2018,2,9.3,60,Formado,19
23017,156158.0,0.8832,10,07/08/17,EEB21,2018,2,9.7,45,Formado,20
23033,156158.0,0.8832,10,07/08/17,FI73M,2018,2,9.3,60,Formado,21
23035,156158.0,0.8832,10,07/08/17,CSF30,2018,2,10.0,45,Formado,22
22984,156158.0,0.8832,10,07/08/17,FI74S,2019,1,9.0,60,Formado,23
22988,156158.0,0.8832,10,07/08/17,FI74N,2019,1,6.5,30,Formado,24
22991,156158.0,0.8832,10,07/08/17,EEF11,2019,1,8.7,30,Formado,25
23000,156158.0,0.8832,10,07/08/17,EEQ31,2019,1,9.0,75,Formado,26
23007,156158.0,0.8832,10,07/08/17,EEB31,2019,1,10.0,90,Formado,27
23013,156158.0,0.8832,10,07/08/17,EEB22,2019,1,7.2,45,Formado,28
23034,156158.0,0.8832,10,07/08/17,CSD21,2019,1,8.3,45,Formado,29
23036,156158.0,0.8832,10,07/08/17,FI74M,2019,1,9.0,60,Formado,30
22982,156158.0,0.8832,10,07/08/17,EEE31,2019,2,7.5,60,Formado,31
22983,156158.0,0.8832,10,07/08/17,CSW30,2019,2,9.7,60,Formado,32
22999,156158.0,0.8832,10,07/08/17,CSR31,2019,2,9.1,30,Formado,33
23010,156158.0,0.8832,10,07/08/17,EEF21,2019,2,8.0,30,Formado,34
23011,156158.0,0.8832,10,07/08/17,CSX53,2019,2,0.0,180,Formado,35
23019,156158.0,0.8832,10,07/08/17,CSG20,2019,2,9.8,45,Formado,36
23029,156158.0,0.8832,10,07/08/17,CSB30,2019,2,9.0,60,Formado,37
23030,156158.0,0.8832,10,07/08/17,CSA30,2019,2,8.0,45,Formado,38
23044,156158.0,0.8832,10,07/08/17,ES70G,2019,2,9.4,45,Formado,39
22978,156158.0,0.8832,10,07/08/17,EL66E,2020,1,-1.0,120,Formado,40
22990,156158.0,0.8832,10,07/08/17,EEX22,2020,1,-1.0,45,Formado,41
22995,156158.0,0.8832,10,07/08/17,CSW40,2020,1,10.0,60,Formado,42
23001,156158.0,0.8832,10,07/08/17,CSX54,2020,1,9.4,400,Formado,43
23021,156158.0,0.8832,10,07/08/17,CSA31,2020,1,8.5,45,Formado,44
23025,156158.0,0.8832,10,07/08/17,CSE30,2020,1,-1.0,60,Formado,45
23031,156158.0,0.8832,10,07/08/17,CSO30,2020,1,9.5,60,Formado,46
22977,156158.0,0.8832,10,07/08/17,EL66E,2020,2,9.6,120,Formado,47
