,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
20696,145077.0,0.7908,10,02/03/17,MA71A,2017,1,9.2,90,Formado,1
20701,145077.0,0.7908,10,02/03/17,FI71M,2017,1,6.0,60,Formado,2
20702,145077.0,0.7908,10,02/03/17,MA71B,2017,1,6.3,90,Formado,3
20734,145077.0,0.7908,10,02/03/17,FI71S,2017,1,6.0,60,Formado,4
20746,145077.0,0.7908,10,02/03/17,CSD20,2017,1,7.6,45,Formado,5
20765,145077.0,0.7908,10,02/03/17,CSF13,2017,1,8.2,90,Formado,6
20698,145077.0,0.7908,10,02/03/17,FI72M,2017,2,4.0,60,Formado,7
20699,145077.0,0.7908,10,02/03/17,QB70C,2017,2,8.1,75,Formado,8
20704,145077.0,0.7908,10,02/03/17,MA72A,2017,2,6.0,60,Formado,9
20742,145077.0,0.7908,10,02/03/17,EEX11,2017,2,7.0,45,Formado,10
20744,145077.0,0.7908,10,02/03/17,CSE20,2017,2,7.0,60,Formado,11
20745,145077.0,0.7908,10,02/03/17,CSF20,2017,2,8.3,45,Formado,12
20775,145077.0,0.7908,10,02/03/17,FI72N,2017,2,8.1,30,Formado,13
20697,145077.0,0.7908,10,02/03/17,FI72M,2018,1,8.9,60,Formado,14
20706,145077.0,0.7908,10,02/03/17,MA70G,2018,1,7.6,60,Formado,15
20708,145077.0,0.7908,10,02/03/17,MA73A,2018,1,7.4,60,Formado,16
20713,145077.0,0.7908,10,02/03/17,EEX21,2018,1,8.8,45,Formado,17
20755,145077.0,0.7908,10,02/03/17,EEB21,2018,1,8.8,45,Formado,18
20758,145077.0,0.7908,10,02/03/17,FI72S,2018,1,8.9,60,Formado,19
20759,145077.0,0.7908,10,02/03/17,FI73S,2018,1,8.7,60,Formado,20
20766,145077.0,0.7908,10,02/03/17,FI73M,2018,1,8.7,60,Formado,21
20768,145077.0,0.7908,10,02/03/17,CSF30,2018,1,7.6,45,Formado,22
20700,145077.0,0.7908,10,02/03/17,ES70G,2018,2,9.3,45,Formado,23
20707,145077.0,0.7908,10,02/03/17,MA70H,2018,2,8.1,60,Formado,24
20712,145077.0,0.7908,10,02/03/17,EEF11,2018,2,9.3,30,Formado,25
20716,145077.0,0.7908,10,02/03/17,FI74N,2018,2,6.5,30,Formado,26
20728,145077.0,0.7908,10,02/03/17,EEB31,2018,2,6.5,90,Formado,27
20739,145077.0,0.7908,10,02/03/17,EEQ31,2018,2,7.0,75,Formado,28
20757,145077.0,0.7908,10,02/03/17,EEB22,2018,2,8.4,45,Formado,29
20767,145077.0,0.7908,10,02/03/17,CSD21,2018,2,6.8,45,Formado,30
20718,145077.0,0.7908,10,02/03/17,EEE31,2019,1,7.6,60,Formado,31
20719,145077.0,0.7908,10,02/03/17,CSW30,2019,1,8.7,60,Formado,32
20720,145077.0,0.7908,10,02/03/17,FI74S,2019,1,7.5,60,Formado,33
20737,145077.0,0.7908,10,02/03/17,CSR31,2019,1,6.9,30,Formado,34
20750,145077.0,0.7908,10,02/03/17,CSG20,2019,1,9.8,45,Formado,35
20760,145077.0,0.7908,10,02/03/17,EEF21,2019,1,10.0,30,Formado,36
20763,145077.0,0.7908,10,02/03/17,FI74M,2019,1,7.5,60,Formado,37
20769,145077.0,0.7908,10,02/03/17,CSB30,2019,1,8.0,60,Formado,38
20770,145077.0,0.7908,10,02/03/17,CSA30,2019,1,6.7,45,Formado,39
20723,145077.0,0.7908,10,02/03/17,ELF66,2020,1,7.3,60,Formado,40
20733,145077.0,0.7908,10,02/03/17,CSX54,2020,1,-1.0,400,Formado,41
20736,145077.0,0.7908,10,02/03/17,EEE32,2020,1,-1.0,60,Formado,42
20740,145077.0,0.7908,10,02/03/17,CSW40,2020,1,9.9,60,Formado,43
20749,145077.0,0.7908,10,02/03/17,CSE30,2020,1,-1.0,60,Formado,44
20751,145077.0,0.7908,10,02/03/17,CSA31,2020,1,6.2,45,Formado,45
20695,145077.0,0.7908,10,02/03/17,ES70P,2020,2,7.2,45,Formado,46
20709,145077.0,0.7908,10,02/03/17,EL66E,2020,2,7.9,120,Formado,47
20714,145077.0,0.7908,10,02/03/17,EEC21,2020,2,6.9,60,Formado,48
20717,145077.0,0.7908,10,02/03/17,EEX22,2020,2,8.7,45,Formado,49
20726,145077.0,0.7908,10,02/03/17,EEY51,2020,2,7.4,60,Formado,50
20730,145077.0,0.7908,10,02/03/17,CSI30,2020,2,9.2,45,Formado,51
20732,145077.0,0.7908,10,02/03/17,CSX54,2020,2,9.7,400,Formado,52
20735,145077.0,0.7908,10,02/03/17,EEE32,2020,2,7.9,60,Formado,53
20738,145077.0,0.7908,10,02/03/17,EEL51,2020,2,8.0,45,Formado,54
20741,145077.0,0.7908,10,02/03/17,CSW41,2020,2,6.0,60,Formado,55
20753,145077.0,0.7908,10,02/03/17,CSW42,2020,2,6.9,60,Formado,56
20762,145077.0,0.7908,10,02/03/17,GE70H,2020,2,8.6,30,Formado,57
20771,145077.0,0.7908,10,02/03/17,CSO30,2020,2,7.3,60,Formado,58
20773,145077.0,0.7908,10,02/03/17,CSR30,2020,2,9.6,45,Formado,59
20705,145077.0,0.7908,10,02/03/17,GE70D,2021,1,7.6,30,Formado,60
20715,145077.0,0.7908,10,02/03/17,EEQ32,2021,1,9.8,45,Formado,61
20722,145077.0,0.7908,10,02/03/17,ELF51,2021,1,9.8,60,Formado,62
20748,145077.0,0.7908,10,02/03/17,CSE30,2021,1,7.7,60,Formado,63
20752,145077.0,0.7908,10,02/03/17,CSB41,2021,1,8.6,60,Formado,64
20754,145077.0,0.7908,10,02/03/17,CSI53,2021,1,9.8,45,Formado,65
20727,145077.0,0.7908,10,02/03/17,CSB51,2021,2,9.3,45,Formado,66
20731,145077.0,0.7908,10,02/03/17,EEX23,2021,2,8.8,45,Formado,67
20774,145077.0,0.7908,10,02/03/17,CSS30,2021,2,7.5,60,Formado,68
