,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
15232,123677.0,0.8016,10,18/03/15,IF61C,2015,1,9.8,90,Formado,1
15235,123677.0,0.8016,10,18/03/15,MA61B,2015,1,7.5,90,Formado,2
15236,123677.0,0.8016,10,18/03/15,MA61A,2015,1,8.9,90,Formado,3
15237,123677.0,0.8016,10,18/03/15,FI61A,2015,1,6.4,75,Formado,4
15248,123677.0,0.8016,10,18/03/15,ES61A,2015,1,7.0,30,Formado,5
15255,123677.0,0.8016,10,18/03/15,MA71B,2015,1,7.5,90,Formado,6
15264,123677.0,0.8016,10,18/03/15,IF61B,2015,1,7.6,60,Formado,7
15272,123677.0,0.8016,10,18/03/15,FI71M,2015,1,6.4,60,Formado,8
15277,123677.0,0.8016,10,18/03/15,MA71A,2015,1,8.9,90,Formado,9
15290,123677.0,0.8016,10,18/03/15,ES70R,2015,1,7.0,30,Formado,10
15238,123677.0,0.8016,10,18/03/15,MA62A,2015,2,8.0,60,Formado,11
15249,123677.0,0.8016,10,18/03/15,QB62A,2015,2,8.2,90,Formado,12
15250,123677.0,0.8016,10,18/03/15,IF62J,2015,2,7.5,45,Formado,13
15253,123677.0,0.8016,10,18/03/15,FI63A,2015,2,7.5,75,Formado,14
15256,123677.0,0.8016,10,18/03/15,MA72A,2015,2,8.0,60,Formado,15
15263,123677.0,0.8016,10,18/03/15,IF62C,2015,2,7.9,60,Formado,16
15268,123677.0,0.8016,10,18/03/15,FI72N,2015,2,6.0,30,Formado,17
15273,123677.0,0.8016,10,18/03/15,EL62O,2015,2,10.0,45,Formado,18
15276,123677.0,0.8016,10,18/03/15,FI73A,2015,2,7.5,75,Formado,19
15279,123677.0,0.8016,10,18/03/15,FI72M,2015,2,4.3,60,Formado,20
15286,123677.0,0.8016,10,18/03/15,QB70D,2015,2,8.2,90,Formado,21
15233,123677.0,0.8016,10,18/03/15,FI62A,2016,1,7.6,75,Formado,22
15234,123677.0,0.8016,10,18/03/15,MA63B,2016,1,8.2,60,Formado,23
15239,123677.0,0.8016,10,18/03/15,MA63A,2016,1,6.0,60,Formado,24
15240,123677.0,0.8016,10,18/03/15,MA65A,2016,1,7.5,60,Formado,25
15244,123677.0,0.8016,10,18/03/15,IF63E,2016,1,8.1,60,Formado,26
15245,123677.0,0.8016,10,18/03/15,EL63B,2016,1,7.2,75,Formado,27
15247,123677.0,0.8016,10,18/03/15,IF63C,2016,1,8.9,45,Formado,28
15254,123677.0,0.8016,10,18/03/15,ES70L,2016,1,7.5,30,Formado,29
15259,123677.0,0.8016,10,18/03/15,MA70G,2016,1,8.2,60,Formado,30
15262,123677.0,0.8016,10,18/03/15,ES60A,2016,1,7.5,30,Formado,31
15274,123677.0,0.8016,10,18/03/15,MA70H,2016,1,7.5,60,Formado,32
15275,123677.0,0.8016,10,18/03/15,MA73A,2016,1,6.0,60,Formado,33
15278,123677.0,0.8016,10,18/03/15,FI72M,2016,1,8.4,60,Formado,34
15291,123677.0,0.8016,10,18/03/15,IF63O,2016,1,6.4,45,Formado,35
15241,123677.0,0.8016,10,18/03/15,FI64C,2016,2,9.6,60,Formado,36
15242,123677.0,0.8016,10,18/03/15,IF64C,2016,2,8.2,45,Formado,37
15243,123677.0,0.8016,10,18/03/15,EL65G,2016,2,6.9,60,Formado,38
15260,123677.0,0.8016,10,18/03/15,ES60F,2016,2,9.5,30,Formado,39
15265,123677.0,0.8016,10,18/03/15,EL65A,2016,2,8.9,90,Formado,40
15266,123677.0,0.8016,10,18/03/15,IF64J,2016,2,7.3,45,Formado,41
15267,123677.0,0.8016,10,18/03/15,EL64O,2016,2,9.3,75,Formado,42
15288,123677.0,0.8016,10,18/03/15,ES70N,2016,2,9.5,30,Formado,43
