,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
28704,182913.0,0.7845,10,08/08/16,ES70R,2016,2,8.0,30,Formado,1
28708,182913.0,0.7845,10,08/08/16,MA71A,2016,2,0.0,90,Formado,2
28715,182913.0,0.7845,10,08/08/16,IF61B,2016,2,7.4,60,Formado,3
28717,182913.0,0.7845,10,08/08/16,MA71B,2016,2,6.4,90,Formado,4
28721,182913.0,0.7845,10,08/08/16,MA61A,2016,2,9.1,90,Formado,5
28722,182913.0,0.7845,10,08/08/16,FI61A,2016,2,7.4,75,Formado,6
28723,182913.0,0.7845,10,08/08/16,MA61B,2016,2,6.4,90,Formado,7
28724,182913.0,0.7845,10,08/08/16,IF61C,2016,2,6.8,90,Formado,8
28727,182913.0,0.7845,10,08/08/16,ES61A,2016,2,8.0,30,Formado,9
28790,182913.0,0.7845,10,08/08/16,FI71M,2016,2,0.0,60,Formado,10
28707,182913.0,0.7845,10,08/08/16,MA71A,2017,1,9.1,90,Formado,11
28709,182913.0,0.7845,10,08/08/16,FI72M,2017,1,10.0,60,Formado,12
28710,182913.0,0.7845,10,08/08/16,QB70C,2017,1,8.0,75,Formado,13
28718,182913.0,0.7845,10,08/08/16,MA72A,2017,1,6.0,60,Formado,14
28741,182913.0,0.7845,10,08/08/16,EEX11,2017,1,10.0,45,Formado,15
28750,182913.0,0.7845,10,08/08/16,FI71S,2017,1,7.4,60,Formado,16
28763,182913.0,0.7845,10,08/08/16,FI72S,2017,1,10.0,60,Formado,17
28768,182913.0,0.7845,10,08/08/16,CSF20,2017,1,8.6,45,Formado,18
28769,182913.0,0.7845,10,08/08/16,CSD20,2017,1,7.4,45,Formado,19
28781,182913.0,0.7845,10,08/08/16,CSE20,2017,1,7.9,60,Formado,20
28785,182913.0,0.7845,10,08/08/16,CSF13,2017,1,6.8,90,Formado,21
28791,182913.0,0.7845,10,08/08/16,FI72N,2017,1,8.7,30,Formado,22
28705,182913.0,0.7845,10,08/08/16,MA70H,2017,2,6.8,60,Formado,23
28706,182913.0,0.7845,10,08/08/16,MA73A,2017,2,7.5,60,Formado,24
28720,182913.0,0.7845,10,08/08/16,MA70G,2017,2,6.0,60,Formado,25
28733,182913.0,0.7845,10,08/08/16,EEX21,2017,2,8.5,45,Formado,26
28775,182913.0,0.7845,10,08/08/16,EEB21,2017,2,7.5,45,Formado,27
28787,182913.0,0.7845,10,08/08/16,FI73M,2017,2,4.0,60,Formado,28
28789,182913.0,0.7845,10,08/08/16,CSF30,2017,2,8.7,45,Formado,29
28732,182913.0,0.7845,10,08/08/16,EEF11,2018,1,7.7,30,Formado,30
28736,182913.0,0.7845,10,08/08/16,FI74N,2018,1,7.3,30,Formado,31
28738,182913.0,0.7845,10,08/08/16,EEQ31,2018,1,7.3,75,Formado,32
28755,182913.0,0.7845,10,08/08/16,EEB31,2018,1,8.0,90,Formado,33
28762,182913.0,0.7845,10,08/08/16,EEB22,2018,1,6.6,45,Formado,34
28788,182913.0,0.7845,10,08/08/16,CSD21,2018,1,8.8,45,Formado,35
28711,182913.0,0.7845,10,08/08/16,ES70G,2018,2,10.0,45,Formado,36
28728,182913.0,0.7845,10,08/08/16,EEE31,2018,2,7.3,60,Formado,37
28729,182913.0,0.7845,10,08/08/16,CSW30,2018,2,8.7,60,Formado,38
28753,182913.0,0.7845,10,08/08/16,CSR31,2018,2,8.1,30,Formado,39
