,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
27991,179624.0,0.8791,10,29/02/16,MA73A,2017,1,8.8,60,Formado,25
27993,179624.0,0.8791,10,29/02/16,MA70G,2017,1,8.9,60,Formado,26
28015,179624.0,0.8791,10,29/02/16,FI72S,2017,1,8.5,60,Formado,27
28017,179624.0,0.8791,10,29/02/16,FI73S,2017,1,8.5,60,Formado,28
28018,179624.0,0.8791,10,29/02/16,EEB21,2017,1,9.6,45,Formado,29
28024,179624.0,0.8791,10,29/02/16,CSF20,2017,1,8.7,45,Formado,30
28025,179624.0,0.8791,10,29/02/16,CSD20,2017,1,9.6,45,Formado,31
28027,179624.0,0.8791,10,29/02/16,CSE20,2017,1,8.6,60,Formado,32
28035,179624.0,0.8791,10,29/02/16,CSF13,2017,1,9.5,90,Formado,33
28049,179624.0,0.8791,10,29/02/16,FI74N,2017,1,8.5,30,Formado,34
28053,179624.0,0.8791,10,29/02/16,EEF11,2017,1,10.0,30,Formado,35
28054,179624.0,0.8791,10,29/02/16,EEX21,2017,1,9.5,45,Formado,36
28057,179624.0,0.8791,10,29/02/16,EEX11,2017,1,9.0,45,Formado,37
28063,179624.0,0.8791,10,29/02/16,FI71S,2017,1,7.5,60,Formado,38
28012,179624.0,0.8791,10,29/02/16,EEB31,2017,2,8.5,90,Formado,39
28020,179624.0,0.8791,10,29/02/16,EEB22,2017,2,9.6,45,Formado,40
28033,179624.0,0.8791,10,29/02/16,CSF30,2017,2,8.1,45,Formado,41
28036,179624.0,0.8791,10,29/02/16,CSD21,2017,2,9.0,45,Formado,42
28038,179624.0,0.8791,10,29/02/16,FI74M,2017,2,8.6,60,Formado,43
28048,179624.0,0.8791,10,29/02/16,FI74S,2017,2,8.6,60,Formado,44
28062,179624.0,0.8791,10,29/02/16,EEQ31,2017,2,9.0,75,Formado,45
27984,179624.0,0.8791,10,29/02/16,ES70G,2018,1,10.0,45,Formado,46
28013,179624.0,0.8791,10,29/02/16,EEF21,2018,1,9.5,30,Formado,47
28022,179624.0,0.8791,10,29/02/16,CSG20,2018,1,10.0,45,Formado,48
28031,179624.0,0.8791,10,29/02/16,CSA30,2018,1,7.4,45,Formado,49
28034,179624.0,0.8791,10,29/02/16,CSB30,2018,1,9.6,60,Formado,50
28047,179624.0,0.8791,10,29/02/16,CSW30,2018,1,9.5,60,Formado,51
28051,179624.0,0.8791,10,29/02/16,EEE31,2018,1,9.2,60,Formado,52
28061,179624.0,0.8791,10,29/02/16,CSR31,2018,1,9.6,30,Formado,53
28023,179624.0,0.8791,10,29/02/16,CSA31,2018,2,8.6,45,Formado,54
28026,179624.0,0.8791,10,29/02/16,CSE30,2018,2,8.2,60,Formado,55
28032,179624.0,0.8791,10,29/02/16,CSO30,2018,2,8.1,60,Formado,56
28050,179624.0,0.8791,10,29/02/16,EEX22,2018,2,9.3,45,Formado,57
28059,179624.0,0.8791,10,29/02/16,CSW40,2018,2,8.5,60,Formado,58
28064,179624.0,0.8791,10,29/02/16,EEE32,2018,2,7.1,60,Formado,59
27983,179624.0,0.8791,10,29/02/16,QB70E,2020,2,9.5,30,Formado,60
27995,179624.0,0.8791,10,29/02/16,GE70D,2020,2,8.8,30,Formado,61
27996,179624.0,0.8791,10,29/02/16,EL68A,2020,2,10.0,60,Formado,62
28016,179624.0,0.8791,10,29/02/16,CSI41,2020,2,8.5,45,Formado,63
28021,179624.0,0.8791,10,29/02/16,CSW42,2020,2,10.0,60,Formado,64
28029,179624.0,0.8791,10,29/02/16,CSR30,2020,2,9.3,45,Formado,65
28039,179624.0,0.8791,10,29/02/16,GE70H,2020,2,9.0,30,Formado,66
28040,179624.0,0.8791,10,29/02/16,ES70P,2020,2,9.5,45,Formado,67
28043,179624.0,0.8791,10,29/02/16,ELF51,2020,2,9.7,60,Formado,68
28045,179624.0,0.8791,10,29/02/16,ELF62,2020,2,9.1,60,Formado,69
28052,179624.0,0.8791,10,29/02/16,EEQ32,2020,2,9.7,45,Formado,70
28055,179624.0,0.8791,10,29/02/16,EEC21,2020,2,9.1,60,Formado,71
28056,179624.0,0.8791,10,29/02/16,CSX43,2020,2,9.6,30,Formado,72
28065,179624.0,0.8791,10,29/02/16,CSH44,2020,2,9.6,45,Formado,73
28067,179624.0,0.8791,10,29/02/16,EEX23,2020,2,9.4,45,Formado,74
28069,179624.0,0.8791,10,29/02/16,CSH45,2020,2,9.6,60,Formado,75
28070,179624.0,0.8791,10,29/02/16,CSX42,2020,2,9.6,30,Formado,76
28071,179624.0,0.8791,10,29/02/16,CSI30,2020,2,8.5,45,Formado,77
28073,179624.0,0.8791,10,29/02/16,CSA44,2020,2,10.0,60,Formado,78
28014,179624.0,0.8791,10,29/02/16,CSX53,2021,1,0.0,180,Formado,79
28030,179624.0,0.8791,10,29/02/16,CSS30,2021,1,9.5,60,Formado,80
28044,179624.0,0.8791,10,29/02/16,ELF74,2021,1,8.6,60,Formado,81
28046,179624.0,0.8791,10,29/02/16,ELH02,2021,1,10.0,30,Formado,82
28060,179624.0,0.8791,10,29/02/16,CSW41,2021,1,8.6,60,Formado,83
28068,179624.0,0.8791,10,29/02/16,CSV30,2021,1,10.0,60,Formado,84
28019,179624.0,0.8791,10,29/02/16,EEC31,2021,2,8.5,30,Formado,85
28028,179624.0,0.8791,10,29/02/16,EL77A,2021,2,8.5,60,Formado,86
28058,179624.0,0.8791,10,29/02/16,CSV40,2021,2,9.3,60,Formado,87
28066,179624.0,0.8791,10,29/02/16,CSX54,2021,2,10.0,400,Formado,88
28072,179624.0,0.8791,10,29/02/16,EEF31,2021,2,10.0,30,Formado,89
