,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
26809,172046.0,0.8259,10,18/03/15,FI71M,2015,1,9.0,60,Formado,1
26814,172046.0,0.8259,10,18/03/15,MA71A,2015,1,8.3,90,Formado,2
26819,172046.0,0.8259,10,18/03/15,MA71B,2015,1,7.9,90,Formado,3
26824,172046.0,0.8259,10,18/03/15,IF61B,2015,1,7.0,60,Formado,4
26839,172046.0,0.8259,10,18/03/15,ES61A,2015,1,8.8,30,Formado,5
26842,172046.0,0.8259,10,18/03/15,MA61B,2015,1,7.9,90,Formado,6
26844,172046.0,0.8259,10,18/03/15,IF61C,2015,1,7.3,90,Formado,7
26845,172046.0,0.8259,10,18/03/15,MA61A,2015,1,8.3,90,Formado,8
26846,172046.0,0.8259,10,18/03/15,FI61A,2015,1,9.0,75,Formado,9
26914,172046.0,0.8259,10,18/03/15,ES70R,2015,1,8.8,30,Formado,10
26807,172046.0,0.8259,10,18/03/15,FI72N,2015,2,7.5,30,Formado,11
26810,172046.0,0.8259,10,18/03/15,FI72M,2015,2,9.1,60,Formado,12
26813,172046.0,0.8259,10,18/03/15,FI73A,2015,2,8.2,75,Formado,13
26820,172046.0,0.8259,10,18/03/15,MA72A,2015,2,7.0,60,Formado,14
26825,172046.0,0.8259,10,18/03/15,IF62C,2015,2,8.8,60,Formado,15
26833,172046.0,0.8259,10,18/03/15,QB62A,2015,2,7.8,90,Formado,16
26836,172046.0,0.8259,10,18/03/15,FI63A,2015,2,8.2,75,Formado,17
26837,172046.0,0.8259,10,18/03/15,IF62J,2015,2,8.5,45,Formado,18
26843,172046.0,0.8259,10,18/03/15,FI62A,2015,2,8.6,75,Formado,19
26849,172046.0,0.8259,10,18/03/15,MA62A,2015,2,7.0,60,Formado,20
26907,172046.0,0.8259,10,18/03/15,QB70D,2015,2,7.8,90,Formado,21
26915,172046.0,0.8259,10,18/03/15,EL62O,2015,2,10.0,45,Formado,22
26811,172046.0,0.8259,10,18/03/15,ES70L,2016,1,9.0,30,Formado,23
26815,172046.0,0.8259,10,18/03/15,MA70H,2016,1,8.4,60,Formado,24
26816,172046.0,0.8259,10,18/03/15,MA73A,2016,1,6.4,60,Formado,25
26818,172046.0,0.8259,10,18/03/15,MA70G,2016,1,8.7,60,Formado,26
26821,172046.0,0.8259,10,18/03/15,ES60A,2016,1,9.0,30,Formado,27
26830,172046.0,0.8259,10,18/03/15,IF63E,2016,1,7.8,60,Formado,28
26831,172046.0,0.8259,10,18/03/15,EL63B,2016,1,7.8,75,Formado,29
26835,172046.0,0.8259,10,18/03/15,IF63C,2016,1,8.4,45,Formado,30
26847,172046.0,0.8259,10,18/03/15,MA63B,2016,1,8.7,60,Formado,31
26850,172046.0,0.8259,10,18/03/15,MA63A,2016,1,6.4,60,Formado,32
26851,172046.0,0.8259,10,18/03/15,MA65A,2016,1,8.4,60,Formado,33
26909,172046.0,0.8259,10,18/03/15,IF63O,2016,1,8.4,45,Formado,34
26822,172046.0,0.8259,10,18/03/15,ES60F,2016,2,9.4,30,Formado,35
26826,172046.0,0.8259,10,18/03/15,EL65G,2016,2,7.9,60,Formado,36
26827,172046.0,0.8259,10,18/03/15,EL65A,2016,2,6.3,90,Formado,37
26828,172046.0,0.8259,10,18/03/15,IF64J,2016,2,7.7,45,Formado,38
26829,172046.0,0.8259,10,18/03/15,IF65C,2016,2,8.5,45,Formado,39
26832,172046.0,0.8259,10,18/03/15,IF64C,2016,2,7.3,45,Formado,40
26904,172046.0,0.8259,10,18/03/15,CSW20,2016,2,0.0,60,Formado,41
26905,172046.0,0.8259,10,18/03/15,ES70N,2016,2,9.4,30,Formado,42
26910,172046.0,0.8259,10,18/03/15,EL64O,2016,2,8.8,75,Formado,43
