,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
15396,123686.0,0.8355,10,18/03/15,IF61C,2015,1,9.8,90,Formado,1
15399,123686.0,0.8355,10,18/03/15,MA61B,2015,1,9.6,90,Formado,2
15400,123686.0,0.8355,10,18/03/15,MA61A,2015,1,10.0,90,Formado,3
15401,123686.0,0.8355,10,18/03/15,FI61A,2015,1,9.1,75,Formado,4
15413,123686.0,0.8355,10,18/03/15,ES61A,2015,1,9.3,30,Formado,5
15421,123686.0,0.8355,10,18/03/15,MA71B,2015,1,9.6,90,Formado,6
15429,123686.0,0.8355,10,18/03/15,IF61B,2015,1,7.8,60,Formado,7
15438,123686.0,0.8355,10,18/03/15,FI71M,2015,1,9.1,60,Formado,8
15443,123686.0,0.8355,10,18/03/15,MA71A,2015,1,10.0,90,Formado,9
15457,123686.0,0.8355,10,18/03/15,ES70R,2015,1,9.3,30,Formado,10
15397,123686.0,0.8355,10,18/03/15,FI62A,2015,2,7.3,75,Formado,11
15403,123686.0,0.8355,10,18/03/15,MA62A,2015,2,7.5,60,Formado,12
15414,123686.0,0.8355,10,18/03/15,QB62A,2015,2,7.3,90,Formado,13
15416,123686.0,0.8355,10,18/03/15,IF62J,2015,2,7.5,45,Formado,14
15419,123686.0,0.8355,10,18/03/15,FI63A,2015,2,8.8,75,Formado,15
15422,123686.0,0.8355,10,18/03/15,MA72A,2015,2,7.5,60,Formado,16
15428,123686.0,0.8355,10,18/03/15,IF62C,2015,2,7.6,60,Formado,17
15434,123686.0,0.8355,10,18/03/15,FI72N,2015,2,7.2,30,Formado,18
15439,123686.0,0.8355,10,18/03/15,EL62O,2015,2,10.0,45,Formado,19
15442,123686.0,0.8355,10,18/03/15,FI73A,2015,2,8.8,75,Formado,20
15444,123686.0,0.8355,10,18/03/15,FI72M,2015,2,7.3,60,Formado,21
15453,123686.0,0.8355,10,18/03/15,QB70D,2015,2,7.3,90,Formado,22
15398,123686.0,0.8355,10,18/03/15,MA63B,2016,1,9.3,60,Formado,23
15404,123686.0,0.8355,10,18/03/15,MA63A,2016,1,6.9,60,Formado,24
15405,123686.0,0.8355,10,18/03/15,MA65A,2016,1,7.8,60,Formado,25
15408,123686.0,0.8355,10,18/03/15,IF63E,2016,1,7.8,60,Formado,26
15409,123686.0,0.8355,10,18/03/15,EL63B,2016,1,8.0,75,Formado,27
15412,123686.0,0.8355,10,18/03/15,IF63C,2016,1,8.1,45,Formado,28
15420,123686.0,0.8355,10,18/03/15,ES70L,2016,1,9.0,30,Formado,29
15425,123686.0,0.8355,10,18/03/15,MA70G,2016,1,9.3,60,Formado,30
15427,123686.0,0.8355,10,18/03/15,ES60A,2016,1,9.0,30,Formado,31
15440,123686.0,0.8355,10,18/03/15,MA70H,2016,1,7.8,60,Formado,32
15441,123686.0,0.8355,10,18/03/15,MA73A,2016,1,6.9,60,Formado,33
