,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
30082,202261.0,0.9013,10,05/03/18,MA71B,2018,1,8.4,90,Formado,1
30088,202261.0,0.9013,10,05/03/18,MA71A,2018,1,8.1,90,Formado,2
30093,202261.0,0.9013,10,05/03/18,FI71M,2018,1,9.2,60,Formado,3
30099,202261.0,0.9013,10,05/03/18,CSF13,2018,1,9.2,90,Formado,4
30112,202261.0,0.9013,10,05/03/18,CSD20,2018,1,9.7,45,Formado,5
30138,202261.0,0.9013,10,05/03/18,FI71S,2018,1,9.2,60,Formado,6
30063,202261.0,0.9013,10,05/03/18,EEX11,2018,2,9.5,45,Formado,7
30083,202261.0,0.9013,10,05/03/18,MA72A,2018,2,7.7,60,Formado,8
30089,202261.0,0.9013,10,05/03/18,FI72M,2018,2,9.1,60,Formado,9
30090,202261.0,0.9013,10,05/03/18,QB70C,2018,2,7.5,75,Formado,10
30094,202261.0,0.9013,10,05/03/18,FI72N,2018,2,7.5,30,Formado,11
30110,202261.0,0.9013,10,05/03/18,CSE20,2018,2,8.7,60,Formado,12
30111,202261.0,0.9013,10,05/03/18,CSF20,2018,2,9.5,45,Formado,13
30122,202261.0,0.9013,10,05/03/18,FI72S,2018,2,9.1,60,Formado,14
30066,202261.0,0.9013,10,05/03/18,EEX21,2019,1,9.6,45,Formado,15
30085,202261.0,0.9013,10,05/03/18,MA70G,2019,1,7.8,60,Formado,16
30086,202261.0,0.9013,10,05/03/18,MA70H,2019,1,9.5,60,Formado,17
30087,202261.0,0.9013,10,05/03/18,MA73A,2019,1,8.1,60,Formado,18
30100,202261.0,0.9013,10,05/03/18,FI73M,2019,1,9.0,60,Formado,19
30102,202261.0,0.9013,10,05/03/18,CSF30,2019,1,7.5,45,Formado,20
30119,202261.0,0.9013,10,05/03/18,EEB21,2019,1,9.9,45,Formado,21
30124,202261.0,0.9013,10,05/03/18,FI73S,2019,1,9.0,60,Formado,22
30065,202261.0,0.9013,10,05/03/18,EEF11,2019,2,10.0,30,Formado,23
30069,202261.0,0.9013,10,05/03/18,FI74N,2019,2,7.4,30,Formado,24
30074,202261.0,0.9013,10,05/03/18,FI74S,2019,2,10.0,60,Formado,25
30098,202261.0,0.9013,10,05/03/18,FI74M,2019,2,10.0,60,Formado,26
30101,202261.0,0.9013,10,05/03/18,CSD21,2019,2,9.5,45,Formado,27
30121,202261.0,0.9013,10,05/03/18,EEB22,2019,2,7.5,45,Formado,28
30129,202261.0,0.9013,10,05/03/18,EEB31,2019,2,9.0,90,Formado,29
30142,202261.0,0.9013,10,05/03/18,EEQ31,2019,2,9.4,75,Formado,30
30072,202261.0,0.9013,10,05/03/18,EEE31,2020,1,-1.0,60,Formado,31
30073,202261.0,0.9013,10,05/03/18,CSW30,2020,1,10.0,60,Formado,32
30092,202261.0,0.9013,10,05/03/18,ES70G,2020,1,-1.0,45,Formado,33
30103,202261.0,0.9013,10,05/03/18,CSB30,2020,1,9.6,60,Formado,34
30105,202261.0,0.9013,10,05/03/18,CSA30,2020,1,-1.0,45,Formado,35
30115,202261.0,0.9013,10,05/03/18,CSG20,2020,1,-1.0,45,Formado,36
30126,202261.0,0.9013,10,05/03/18,EEF21,2020,1,-1.0,30,Formado,37
30132,202261.0,0.9013,10,05/03/18,CSI30,2020,1,-1.0,45,Formado,38
30141,202261.0,0.9013,10,05/03/18,CSR31,2020,1,-1.0,30,Formado,39
30071,202261.0,0.9013,10,05/03/18,EEE31,2020,2,9.8,60,Formado,40
30075,202261.0,0.9013,10,05/03/18,CSB54,2020,2,10.0,60,Formado,41
30091,202261.0,0.9013,10,05/03/18,ES70G,2020,2,10.0,45,Formado,42
30104,202261.0,0.9013,10,05/03/18,CSA30,2020,2,10.0,45,Formado,43
30114,202261.0,0.9013,10,05/03/18,CSG20,2020,2,10.0,45,Formado,44
30140,202261.0,0.9013,10,05/03/18,CSR31,2020,2,8.5,30,Formado,45
