,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
27800,179397.0,0.8957,10,29/02/16,ES61A,2016,1,8.5,30,Formado,1
27804,179397.0,0.8957,10,29/02/16,MA61B,2016,1,9.2,90,Formado,2
27806,179397.0,0.8957,10,29/02/16,IF61C,2016,1,9.3,90,Formado,3
27807,179397.0,0.8957,10,29/02/16,MA61A,2016,1,7.0,90,Formado,4
27808,179397.0,0.8957,10,29/02/16,FI61A,2016,1,8.6,75,Formado,5
27814,179397.0,0.8957,10,29/02/16,FI71M,2016,1,8.6,60,Formado,6
27816,179397.0,0.8957,10,29/02/16,MA71A,2016,1,7.0,90,Formado,7
27824,179397.0,0.8957,10,29/02/16,MA71B,2016,1,9.2,90,Formado,8
27825,179397.0,0.8957,10,29/02/16,IF61B,2016,1,9.4,60,Formado,9
27846,179397.0,0.8957,10,29/02/16,ES70R,2016,1,8.5,30,Formado,10
27796,179397.0,0.8957,10,29/02/16,IF62C,2016,2,8.8,60,Formado,11
27797,179397.0,0.8957,10,29/02/16,QB62A,2016,2,8.1,90,Formado,12
27799,179397.0,0.8957,10,29/02/16,IF62J,2016,2,9.5,45,Formado,13
27803,179397.0,0.8957,10,29/02/16,FI63A,2016,2,8.2,75,Formado,14
27805,179397.0,0.8957,10,29/02/16,FI62A,2016,2,7.6,75,Formado,15
27809,179397.0,0.8957,10,29/02/16,MA62A,2016,2,6.5,60,Formado,16
27810,179397.0,0.8957,10,29/02/16,EL62O,2016,2,10.0,45,Formado,17
27811,179397.0,0.8957,10,29/02/16,FI72N,2016,2,9.3,30,Formado,18
27817,179397.0,0.8957,10,29/02/16,FI72M,2016,2,6.7,60,Formado,19
27820,179397.0,0.8957,10,29/02/16,FI73A,2016,2,8.2,75,Formado,20
27823,179397.0,0.8957,10,29/02/16,MA72A,2016,2,6.5,60,Formado,21
27842,179397.0,0.8957,10,29/02/16,QB70D,2016,2,8.1,90,Formado,22
27815,179397.0,0.8957,10,29/02/16,QB70C,2017,1,8.1,75,Formado,23
27818,179397.0,0.8957,10,29/02/16,MA70H,2017,1,9.7,60,Formado,24
27819,179397.0,0.8957,10,29/02/16,MA73A,2017,1,8.5,60,Formado,25
27822,179397.0,0.8957,10,29/02/16,MA70G,2017,1,8.2,60,Formado,26
27827,179397.0,0.8957,10,29/02/16,CSF20,2017,1,8.2,45,Formado,27
27828,179397.0,0.8957,10,29/02/16,CSD20,2017,1,9.4,45,Formado,28
27830,179397.0,0.8957,10,29/02/16,CSE20,2017,1,8.8,60,Formado,29
27840,179397.0,0.8957,10,29/02/16,CSF13,2017,1,9.3,90,Formado,30
27857,179397.0,0.8957,10,29/02/16,FI72S,2017,1,7.6,60,Formado,31
27858,179397.0,0.8957,10,29/02/16,FI73S,2017,1,8.2,60,Formado,32
27859,179397.0,0.8957,10,29/02/16,EEB21,2017,1,9.7,45,Formado,33
