,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
19573,136730.0,0.8761,10,29/02/16,IF61C,2016,1,8.3,90,Formado,1
19575,136730.0,0.8761,10,29/02/16,MA61B,2016,1,7.2,90,Formado,2
19576,136730.0,0.8761,10,29/02/16,MA61A,2016,1,9.4,90,Formado,3
19577,136730.0,0.8761,10,29/02/16,FI61A,2016,1,6.9,75,Formado,4
19580,136730.0,0.8761,10,29/02/16,FI71M,2016,1,6.9,60,Formado,5
19585,136730.0,0.8761,10,29/02/16,MA71A,2016,1,9.4,90,Formado,6
19590,136730.0,0.8761,10,29/02/16,MA71B,2016,1,7.2,90,Formado,7
19594,136730.0,0.8761,10,29/02/16,IF61B,2016,1,8.8,60,Formado,8
19597,136730.0,0.8761,10,29/02/16,ES61A,2016,1,9.5,30,Formado,9
19621,136730.0,0.8761,10,29/02/16,ES70R,2016,1,9.5,30,Formado,10
19571,136730.0,0.8761,10,29/02/16,FI63A,2016,2,7.5,75,Formado,11
19574,136730.0,0.8761,10,29/02/16,FI62A,2016,2,6.9,75,Formado,12
19578,136730.0,0.8761,10,29/02/16,MA62A,2016,2,8.5,60,Formado,13
19581,136730.0,0.8761,10,29/02/16,EL62O,2016,2,10.0,45,Formado,14
19582,136730.0,0.8761,10,29/02/16,FI72M,2016,2,6.0,60,Formado,15
19584,136730.0,0.8761,10,29/02/16,FI73A,2016,2,7.5,75,Formado,16
19591,136730.0,0.8761,10,29/02/16,MA72A,2016,2,8.5,60,Formado,17
19593,136730.0,0.8761,10,29/02/16,IF62C,2016,2,8.0,60,Formado,18
19598,136730.0,0.8761,10,29/02/16,QB62A,2016,2,7.6,90,Formado,19
19599,136730.0,0.8761,10,29/02/16,IF62J,2016,2,9.2,45,Formado,20
19620,136730.0,0.8761,10,29/02/16,QB70D,2016,2,7.6,90,Formado,21
19622,136730.0,0.8761,10,29/02/16,FI72N,2016,2,8.6,30,Formado,22
19540,136730.0,0.8761,10,29/02/16,FI73S,2017,1,7.5,60,Formado,23
19547,136730.0,0.8761,10,29/02/16,FI72S,2017,1,6.9,60,Formado,24
19550,136730.0,0.8761,10,29/02/16,EEB21,2017,1,9.3,45,Formado,25
19553,136730.0,0.8761,10,29/02/16,FI74N,2017,1,7.5,30,Formado,26
19556,136730.0,0.8761,10,29/02/16,EEF11,2017,1,10.0,30,Formado,27
19557,136730.0,0.8761,10,29/02/16,EEX21,2017,1,9.2,45,Formado,28
19562,136730.0,0.8761,10,29/02/16,EEX11,2017,1,8.7,45,Formado,29
19583,136730.0,0.8761,10,29/02/16,QB70C,2017,1,7.6,75,Formado,30
19586,136730.0,0.8761,10,29/02/16,MA70H,2017,1,7.9,60,Formado,31
19587,136730.0,0.8761,10,29/02/16,MA73A,2017,1,9.1,60,Formado,32
19589,136730.0,0.8761,10,29/02/16,MA70G,2017,1,8.6,60,Formado,33
19600,136730.0,0.8761,10,29/02/16,CSF20,2017,1,7.0,45,Formado,34
19601,136730.0,0.8761,10,29/02/16,CSD20,2017,1,8.8,45,Formado,35
19607,136730.0,0.8761,10,29/02/16,CSE20,2017,1,8.0,60,Formado,36
19613,136730.0,0.8761,10,29/02/16,CSF13,2017,1,8.3,90,Formado,37
19615,136730.0,0.8761,10,29/02/16,CSD21,2017,1,9.4,45,Formado,38
19626,136730.0,0.8761,10,29/02/16,FI71S,2017,1,6.9,60,Formado,39
19546,136730.0,0.8761,10,29/02/16,EEB22,2017,2,9.0,45,Formado,40
19552,136730.0,0.8761,10,29/02/16,FI74S,2017,2,10.0,60,Formado,41
19566,136730.0,0.8761,10,29/02/16,EEQ31,2017,2,10.0,75,Formado,42
19616,136730.0,0.8761,10,29/02/16,CSF30,2017,2,7.2,45,Formado,43
