Source,Target,Type,Id,Label,Weight
ES70R,EL62O,Directed,0,,259
ES70R,FI72N,Directed,1,,159
ES70R,FI72M,Directed,2,,166
ES70R,QB70D,Directed,3,,253
ES70R,QB62A,Directed,4,,201
ES70R,IF62J,Directed,5,,227
ES70R,MA72A,Directed,6,,254
ES70R,IF61C,Directed,7,,86
ES70R,MA71A,Directed,8,,122
ES70R,MA61A,Directed,9,,49
ES70R,MA71B,Directed,10,,103
ES70R,FI73A,Directed,11,,122
ES70R,IF63C,Directed,12,,12
ES70R,IF63E,Directed,13,,37
ES70R,DI64G,Directed,14,,1
ES70R,ES70L,Directed,15,,74
ES70R,IF63O,Directed,16,,52
ES70R,ES70R,Directed,17,,27
ES70R,ES61A,Directed,18,,11
ES70R,FI64C,Directed,19,,15
ES70R,ES70Q,Directed,20,,6
ES70R,ES60G,Directed,21,,6
ES70R,EL63B,Directed,22,,6
ES70R,MA63A,Directed,23,,11
ES70R,QB70E,Directed,24,,7
ES70R,MA63B,Directed,25,,14
ES70R,QB60A,Directed,26,,7
ES70R,CSF20,Directed,27,,27
ES70R,MA73A,Directed,28,,11
ES70R,CSD21,Directed,29,,9
ES70R,ES70N,Directed,30,,3
ES70R,MA70H,Directed,31,,17
ES70R,FI63A,Directed,32,,102
ES70R,FI62A,Directed,33,,122
ES70R,IF62C,Directed,34,,257
ES70R,ES60A,Directed,35,,58
ES70R,MA62A,Directed,36,,148
ES70R,DI56B,Directed,37,,2
ES70R,EL54A,Directed,38,,1
ES70R,EL62A,Directed,39,,42
ES70R,IF61B,Directed,40,,65
ES70R,DI85B,Directed,41,,1
ES70R,FI55G,Directed,42,,1
ES70R,ENADE I,Directed,43,,43
ES70R,FI71M,Directed,44,,120
ES70R,GE70L,Directed,45,,3
ES70R,GE60A,Directed,46,,2
ES70R,ME61J,Directed,47,,1
ES70R,ME69C,Directed,48,,1
ES70R,ED70H,Directed,49,,1
ES70R,FI70D,Directed,50,,7
ES70R,IF63F,Directed,51,,20
ES70R,GE70H,Directed,52,,14
ES70R,GE70D,Directed,53,,5
ES70R,GE70F,Directed,54,,5
ES70R,FI71A,Directed,55,,3
ES70R,EL64O,Directed,56,,2
ES70R,EL65A,Directed,57,,5
ES70R,FI61A,Directed,58,,43
ES70R,EL65H,Directed,59,,4
ES70R,IF65C,Directed,60,,9
ES70R,IF64C,Directed,61,,6
ES70R,IF65D,Directed,62,,6
ES70R,IF65E,Directed,63,,3
ES70R,IF66B,Directed,64,,2
ES70R,CE62A,Directed,65,,2
ES70R,GE60F,Directed,66,,1
ES70R,GE60B,Directed,67,,4
ES70R,GE60C,Directed,68,,14
ES70R,MA65A,Directed,69,,10
ES70R,GE73E,Directed,70,,1
ES70R,GE73G,Directed,71,,1
ES70R,IF61F,Directed,72,,3
ES70R,IF62F,Directed,73,,1
ES70R,CL62B,Directed,74,,1
ES70R,MA70G,Directed,75,,9
ES70R,FI72A,Directed,76,,2
ES70R,GE60D,Directed,77,,4
ES70R,ES60F,Directed,78,,1
ES70R,MA61B,Directed,79,,24
ES70R,CL21F,Directed,80,,4
ES70R,EL6BC,Directed,81,,1
ES70R,EL6CA,Directed,82,,1
ES70R,FI52Z,Directed,83,,1
ES70R,IF66D,Directed,84,,1
ES70R,EL64F,Directed,85,,1
ES70R,EL64H,Directed,86,,1
ES70R,IF65F,Directed,87,,1
ES70R,EL53G,Directed,88,,1
ES70R,EL65J,Directed,89,,1
ES70R,CL23I,Directed,90,,1
ES70R,ES70B,Directed,91,,2
ES70R,ES65A,Directed,92,,2
ES70R,IF64J,Directed,93,,4
ES70R,CSE20,Directed,94,,23
ES70R,EEX11,Directed,95,,22
ES70R,QB70C,Directed,96,,30
ES70R,FI72S,Directed,97,,13
ES70R,CSD20,Directed,98,,38
ES70R,FI71S,Directed,99,,23
ES70R,CSF13,Directed,100,,33
ES70R,EF62E,Directed,101,,2
ES70R,DI61C,Directed,102,,1
ES70R,ED70A,Directed,103,,1
ES70R,CSH30,Directed,104,,1
ES70R,EEF11,Directed,105,,7
ES70R,FI73S,Directed,106,,3
ES70R,CSF30,Directed,107,,4
ES70R,EEX21,Directed,108,,4
ES70R,ES70P,Directed,109,,2
ES70R,CSW30,Directed,110,,1
ES70R,CSG20,Directed,111,,1
ES70R,CSB30,Directed,112,,1
ES70R,CSO30,Directed,113,,1
ES70R,EEX22,Directed,114,,1
ES70R,FI70A,Directed,115,,2
ES70R,EEB22,Directed,116,,2
ES70R,FI74N,Directed,117,,1
ES70R,EEB21,Directed,118,,2
ES70R,EEE31,Directed,119,,1
ES70R,EEB31,Directed,120,,2
ES70R,EEQ31,Directed,121,,1
ES70R,FI74M,Directed,122,,1
ES70R,CSA30,Directed,123,,1
ES70R,ES70G,Directed,124,,3
ES70R,EEF21,Directed,125,,2
ES70R,EL66L,Directed,126,,2
ES70R,EL68A,Directed,127,,2
ES70R,ED60F,Directed,128,,2
ES70R,ED60G,Directed,129,,2
ES70R,ME62I,Directed,130,,1
ES70R,FI66A,Directed,131,,2
ES70R,ES70I,Directed,132,,1
ES70R,EL65G,Directed,133,,1
ES70R,IF66J,Directed,134,,1
ES70R,IF67D,Directed,135,,1
ES70R,IF69D,Directed,136,,1
ES70R,EL66D,Directed,137,,2
ES70R,EL68E,Directed,138,,1
ES70R,FI62B,Directed,139,,1
ES70R,IF6BV,Directed,140,,1
ES70R,MA64A,Directed,141,,1
ES70R,CSR31,Directed,142,,1
ES70R,FI73M,Directed,143,,1
ES70R,IF67B,Directed,144,,1
FI71M,FI71M,Directed,145,,468
FI71M,CSD20,Directed,146,,138
FI71M,ENADE I,Directed,147,,113
FI71M,MA71B,Directed,148,,343
FI71M,MA71A,Directed,149,,357
FI71M,EL62O,Directed,150,,241
FI71M,FI72N,Directed,151,,477
FI71M,FI72M,Directed,152,,534
FI71M,QB70D,Directed,153,,363
FI71M,QB62A,Directed,154,,159
FI71M,IF62J,Directed,155,,204
FI71M,MA72A,Directed,156,,661
FI71M,IF61C,Directed,157,,112
FI71M,MA61A,Directed,158,,45
FI71M,IF63O,Directed,159,,82
FI71M,IF63C,Directed,160,,39
FI71M,IF63E,Directed,161,,63
FI71M,ES70R,Directed,162,,21
FI71M,ES61A,Directed,163,,10
FI71M,FI64C,Directed,164,,21
FI71M,CSF20,Directed,165,,414
FI71M,MA73A,Directed,166,,108
FI71M,CSD21,Directed,167,,83
FI71M,ES70N,Directed,168,,19
FI71M,EL63B,Directed,169,,6
FI71M,MA70H,Directed,170,,85
FI71M,CSX10,Directed,171,,1
FI71M,GE72A,Directed,172,,1
FI71M,GE71A,Directed,173,,1
FI71M,ES70L,Directed,174,,77
FI71M,IF61B,Directed,175,,88
FI71M,MA62A,Directed,176,,134
FI71M,ES70Q,Directed,177,,8
FI71M,ES60G,Directed,178,,5
FI71M,FI73A,Directed,179,,149
FI71M,FI62A,Directed,180,,80
FI71M,DI85B,Directed,181,,3
FI71M,FI55G,Directed,182,,1
FI71M,IF62C,Directed,183,,237
FI71M,ES60A,Directed,184,,51
FI71M,IF64C,Directed,185,,8
FI71M,ES60F,Directed,186,,15
FI71M,FI61A,Directed,187,,62
FI71M,EL64O,Directed,188,,3
FI71M,EL65A,Directed,189,,3
FI71M,MA61B,Directed,190,,34
FI71M,EL65H,Directed,191,,3
FI71M,IF65C,Directed,192,,4
FI71M,CSF13,Directed,193,,222
FI71M,CC62D,Directed,194,,1
FI71M,CC62O,Directed,195,,1
FI71M,EEX11,Directed,196,,405
FI71M,CSE20,Directed,197,,422
FI71M,FI71S,Directed,198,,192
FI71M,ES70P,Directed,199,,12
FI71M,EEF11,Directed,200,,134
FI71M,CSF30,Directed,201,,83
FI71M,EEF21,Directed,202,,6
FI71M,CSG20,Directed,203,,6
FI71M,QB70C,Directed,204,,362
FI71M,EL62A,Directed,205,,17
FI71M,EL85C,Directed,206,,1
FI71M,CSH30,Directed,207,,11
FI71M,IF63F,Directed,208,,12
FI71M,EL64F,Directed,209,,1
FI71M,DI65G,Directed,210,,2
FI71M,ED70U,Directed,211,,1
FI71M,EEX21,Directed,212,,68
FI71M,CE62A,Directed,213,,1
FI71M,FI70D,Directed,214,,4
FI71M,MA65A,Directed,215,,6
FI71M,CL65A,Directed,216,,1
FI71M,CL65D,Directed,217,,1
FI71M,CE64H,Directed,218,,1
FI71M,CL68A,Directed,219,,1
FI71M,DI61H,Directed,220,,2
FI71M,IF62F,Directed,221,,1
FI71M,IF65D,Directed,222,,3
FI71M,IF61F,Directed,223,,2
FI71M,FI63A,Directed,224,,50
FI71M,MA70G,Directed,225,,76
FI71M,EL69C,Directed,226,,2
FI71M,DI61D,Directed,227,,1
FI71M,DI61K,Directed,228,,1
FI71M,MA63A,Directed,229,,9
FI71M,FI72S,Directed,230,,221
FI71M,DI81B,Directed,231,,2
FI71M,ELO92,Directed,232,,1
FI71M,EF62E,Directed,233,,2
FI71M,FI71F,Directed,234,,1
FI71M,FI75F,Directed,235,,1
FI71M,CSA31,Directed,236,,2
FI71M,EF63F,Directed,237,,1
FI71M,CE73D,Directed,238,,2
FI71M,MA73N,Directed,239,,1
FI71M,ES70H,Directed,240,,2
FI71M,EL72E,Directed,241,,1
FI71M,DI61C,Directed,242,,2
FI71M,MA78E,Directed,243,,1
FI71M,GE70D,Directed,244,,2
FI71M,GE70F,Directed,245,,4
FI71M,ES70G,Directed,246,,33
FI71M,ES60J,Directed,247,,1
FI71M,CC72D,Directed,248,,1
FI71M,CC72E,Directed,249,,1
FI71M,DI6DC,Directed,250,,1
FI71M,QB71H,Directed,251,,1
FI71M,CC79B,Directed,252,,2
FI71M,CSE47,Directed,253,,1
FI71M,ES81A,Directed,254,,1
FI71M,ED70A,Directed,255,,1
FI71M,EF62D,Directed,256,,1
FI71M,DI63C,Directed,257,,1
FI71M,EF64E,Directed,258,,1
FI71M,GE65C,Directed,259,,1
FI71M,GE76B,Directed,260,,1
FI71M,CSW30,Directed,261,,1
FI71M,CSB30,Directed,262,,4
FI71M,MA63B,Directed,263,,5
FI71M,FI70C,Directed,264,,1
FI71M,ET72B,Directed,265,,3
FI71M,ET75H,Directed,266,,1
FI71M,DI6AH,Directed,267,,1
FI71M,ME61J,Directed,268,,2
FI71M,GE70S,Directed,269,,1
FI71M,ET76B,Directed,270,,1
FI71M,ET76E,Directed,271,,1
FI71M,MA71Y,Directed,272,,6
FI71M,MA71Z,Directed,273,,7
FI71M,ET7DA,Directed,274,,1
FI71M,QB70J,Directed,275,,1
FI71M,ET71C,Directed,276,,2
FI71M,ET75F,Directed,277,,1
FI71M,ET75E,Directed,278,,1
FI71M,FI73M,Directed,279,,21
FI71M,EL71E,Directed,280,,1
FI71M,EEB21,Directed,281,,25
FI71M,FI73S,Directed,282,,13
FI71M,CSA30,Directed,283,,6
FI71M,EEQ31,Directed,284,,13
FI71M,CSV30,Directed,285,,1
FI71M,DI84A,Directed,286,,1
FI71M,CE6AI,Directed,287,,1
FI71M,FI74N,Directed,288,,3
FI71M,EEB22,Directed,289,,6
FI71M,CE70B,Directed,290,,4
FI71M,MA7AV,Directed,291,,7
FI71M,ED70C,Directed,292,,1
FI71M,MA72H,Directed,293,,10
FI71M,FI71Z,Directed,294,,14
FI71M,DI63E,Directed,295,,1
FI71M,FI71Y,Directed,296,,7
FI71M,DI61B,Directed,297,,2
FI71M,FI71G,Directed,298,,1
FI71M,DI82A,Directed,299,,1
FI71M,MA70Z,Directed,300,,5
FI71M,MAT7C1,Directed,301,,10
FI71M,ICSF13,Directed,302,,7
FI71M,ICSD20,Directed,303,,7
FI71M,MAT7GA,Directed,304,,5
FI71M,ELEX10,Directed,305,,4
FI71M,FIS7F1,Directed,306,,9
FI71M,IF65E,Directed,307,,2
FI71M,IF66B,Directed,308,,2
FI71M,IF66J,Directed,309,,1
FI71M,EL66H,Directed,310,,1
FI71M,IF66D,Directed,311,,2
FI71M,EL66K,Directed,312,,1
FI71M,IF6BB,Directed,313,,1
FI71M,CSA43,Directed,314,,1
FI71M,GE60B,Directed,315,,3
FI71M,FI66A,Directed,316,,3
FI71M,IF67D,Directed,317,,1
FI71M,EL66C,Directed,318,,1
FI71M,EL66D,Directed,319,,2
FI71M,IF64J,Directed,320,,2
FI71M,FI74M,Directed,321,,4
FI71M,EEX22,Directed,322,,3
FI71M,FI74S,Directed,323,,2
FI71M,ME62I,Directed,324,,1
FI71M,GE60D,Directed,325,,1
FI71M,EL65G,Directed,326,,2
FI71M,EL68G,Directed,327,,1
FI71M,EL64H,Directed,328,,1
FI71M,GE70L,Directed,329,,1
FI71M,FI70A,Directed,330,,3
FI71M,EEE31,Directed,331,,1
FI71M,EEB31,Directed,332,,4
FI71M,CSR30,Directed,333,,1
FI71M,CSW40,Directed,334,,1
FI71M,CSX54,Directed,335,,1
FI71M,CSE30,Directed,336,,1
FI71M,CSO30,Directed,337,,1
FI71M,EL65D,Directed,338,,1
FI71M,IF65F,Directed,339,,1
FI71M,CSR31,Directed,340,,2
FI71M,ES70J,Directed,341,,1
FI71M,GE70O,Directed,342,,1
FI71M,CC71B,Directed,343,,1
FI71M,CSG10,Directed,344,,1
FI71M,GE79B,Directed,345,,1
FI71M,FI72Z,Directed,346,,9
FI71M,PPGA37,Directed,347,,1
FI71M,GE70T,Directed,348,,1
FI71M,ELB23,Directed,349,,2
FI71M,ELB66,Directed,350,,1
FI71M,IF71A,Directed,351,,1
FI71M,CE70A,Directed,352,,1
FI71M,ME79C,Directed,353,,1
FI71M,ET56F,Directed,354,,1
FI71M,ME7BR,Directed,355,,1
FI71M,LEM701,Directed,356,,1
FI71M,MA72I,Directed,357,,1
FI71M,ELE12,Directed,358,,1
FI71M,ELB11,Directed,359,,1
FI71M,ELE13,Directed,360,,1
FI71M,DI84B,Directed,361,,1
FI71M,CE74F,Directed,362,,1
FI71M,FIS81C,Directed,363,,1
FI71M,ELN8DG,Directed,364,,1
FI71M,QB70F,Directed,365,,1
FI71M,EL66L,Directed,366,,1
FI71M,IF67B,Directed,367,,1
FI71M,EL6EE,Directed,368,,1
FI71M,CE74G,Directed,369,,1
FI71M,EF63D,Directed,370,,1
FI71M,DI81A,Directed,371,,1
IF61C,IF61B,Directed,372,,165
IF61C,EL62A,Directed,373,,293
IF61C,FI64C,Directed,374,,38
IF61C,IF61C,Directed,375,,204
IF61C,FI62A,Directed,376,,332
IF61C,FI63A,Directed,377,,320
IF61C,MA62A,Directed,378,,396
IF61C,ENADE I,Directed,379,,110
IF61C,IF62C,Directed,380,,554
IF61C,IF62J,Directed,381,,505
IF61C,QB62A,Directed,382,,439
IF61C,EL62O,Directed,383,,283
IF61C,FI72N,Directed,384,,177
IF61C,FI72M,Directed,385,,188
IF61C,QB70D,Directed,386,,302
IF61C,MA72A,Directed,387,,321
IF61C,FI73A,Directed,388,,133
IF61C,MA71B,Directed,389,,160
IF61C,ES60A,Directed,390,,141
IF61C,MA61B,Directed,391,,99
IF61C,ES70L,Directed,392,,94
IF61C,MA65A,Directed,393,,73
IF61C,GE60D,Directed,394,,42
IF61C,GE60B,Directed,395,,29
IF61C,GE60C,Directed,396,,31
IF61C,EL68G,Directed,397,,4
IF61C,ES60G,Directed,398,,19
IF61C,ES60F,Directed,399,,32
IF61C,MA71A,Directed,400,,183
IF61C,MA61A,Directed,401,,103
IF61C,IF63O,Directed,402,,80
IF61C,IF63C,Directed,403,,17
IF61C,IF63E,Directed,404,,99
IF61C,ES70R,Directed,405,,34
IF61C,ES61A,Directed,406,,30
IF61C,EL66C,Directed,407,,7
IF61C,EL63B,Directed,408,,28
IF61C,IF63F,Directed,409,,81
IF61C,ES70Q,Directed,410,,14
IF61C,ME37K,Directed,411,,1
IF61C,IF66B,Directed,412,,13
IF61C,MA73A,Directed,413,,25
IF61C,CSD21,Directed,414,,12
IF61C,ES70N,Directed,415,,27
IF61C,MA70H,Directed,416,,30
IF61C,FI61A,Directed,417,,90
IF61C,MA31K,Directed,418,,1
IF61C,MA63A,Directed,419,,36
IF61C,MA63B,Directed,420,,40
IF61C,CC61B,Directed,421,,1
IF61C,QB60A,Directed,422,,17
IF61C,GE60A,Directed,423,,9
IF61C,EL6BC,Directed,424,,2
IF61C,QB65A,Directed,425,,1
IF61C,EL6AA,Directed,426,,1
IF61C,IF33R,Directed,427,,1
IF61C,K5D330,Directed,428,,1
IF61C,IF66D,Directed,429,,3
IF61C,ES32U,Directed,430,,1
IF61C,DI56B,Directed,431,,2
IF61C,EL54A,Directed,432,,1
IF61C,DI85B,Directed,433,,3
IF61C,FI55G,Directed,434,,1
IF61C,FI71M,Directed,435,,166
IF61C,DI61L,Directed,436,,1
IF61C,DI61K,Directed,437,,2
IF61C,DI61I,Directed,438,,1
IF61C,GE70L,Directed,439,,4
IF61C,ME61J,Directed,440,,1
IF61C,ME69C,Directed,441,,3
IF61C,ED70H,Directed,442,,1
IF61C,FI70D,Directed,443,,12
IF61C,FI51C,Directed,444,,2
IF61C,FI55A,Directed,445,,1
IF61C,FI55F,Directed,446,,1
IF61C,CC74B,Directed,447,,1
IF61C,ES60D,Directed,448,,3
IF61C,GE70H,Directed,449,,17
IF61C,GE70D,Directed,450,,8
IF61C,GE70F,Directed,451,,10
IF61C,FI71A,Directed,452,,6
IF61C,MA64A,Directed,453,,5
IF61C,GE60E,Directed,454,,2
IF61C,FI66A,Directed,455,,12
IF61C,EA37J,Directed,456,,1
IF61C,EL64O,Directed,457,,8
IF61C,EL65A,Directed,458,,8
IF61C,QB70E,Directed,459,,11
IF61C,EL66D,Directed,460,,7
IF61C,EL64H,Directed,461,,11
IF61C,FI64A,Directed,462,,3
IF61C,EL65H,Directed,463,,9
IF61C,IF65C,Directed,464,,19
IF61C,IF65D,Directed,465,,16
IF61C,EL68E,Directed,466,,2
IF61C,GE64D,Directed,467,,2
IF61C,GE70K,Directed,468,,1
IF61C,ED60F,Directed,469,,3
IF61C,DI61C,Directed,470,,3
IF61C,QB60E,Directed,471,,2
IF61C,CL62B,Directed,472,,1
IF61C,QB74I,Directed,473,,1
IF61C,CE62A,Directed,474,,3
IF61C,IF67C,Directed,475,,3
IF61C,IF69D,Directed,476,,2
IF61C,IF67B,Directed,477,,6
IF61C,IF6AE,Directed,478,,1
IF61C,EL65F,Directed,479,,1
IF61C,EL6CC,Directed,480,,1
IF61C,ES70I,Directed,481,,2
IF61C,FI6BD,Directed,482,,1
IF61C,ET75F,Directed,483,,1
IF61C,ET77F,Directed,484,,1
IF61C,DI55F,Directed,485,,1
IF61C,DI64B,Directed,486,,1
IF61C,IF65E,Directed,487,,9
IF61C,IF64C,Directed,488,,11
IF61C,CL21F,Directed,489,,4
IF61C,FI72A,Directed,490,,2
IF61C,CE6AB,Directed,491,,1
IF61C,CE63F,Directed,492,,1
IF61C,GE68A,Directed,493,,1
IF61C,EL6CA,Directed,494,,1
IF61C,FI52Z,Directed,495,,1
IF61C,CL65A,Directed,496,,2
IF61C,CL65D,Directed,497,,1
IF61C,CL68A,Directed,498,,1
IF61C,DI61H,Directed,499,,2
IF61C,IF62F,Directed,500,,1
IF61C,CE64H,Directed,501,,1
IF61C,EL64F,Directed,502,,1
IF61C,IF65F,Directed,503,,1
IF61C,EL53G,Directed,504,,1
IF61C,EL65J,Directed,505,,1
IF61C,CL23I,Directed,506,,1
IF61C,ET73F,Directed,507,,1
IF61C,ET72B,Directed,508,,2
IF61C,GE70N,Directed,509,,1
IF61C,ET71B,Directed,510,,1
IF61C,ET71C,Directed,511,,1
IF61C,DI61D,Directed,512,,1
IF61C,ES70B,Directed,513,,3
IF61C,ES65A,Directed,514,,3
IF61C,IF64J,Directed,515,,14
IF61C,EL65G,Directed,516,,13
IF61C,IF61F,Directed,517,,3
IF61C,CSF13,Directed,518,,47
IF61C,ET74E,Directed,519,,1
IF61C,MA75D,Directed,520,,1
IF61C,CSE20,Directed,521,,32
IF61C,CSF20,Directed,522,,32
IF61C,EEX11,Directed,523,,28
IF61C,QB70C,Directed,524,,37
IF61C,FI72S,Directed,525,,14
IF61C,CSD20,Directed,526,,41
IF61C,FI71S,Directed,527,,26
IF61C,DI62G,Directed,528,,1
IF61C,MA70G,Directed,529,,14
IF61C,EF62E,Directed,530,,2
IF61C,EL69C,Directed,531,,1
IF61C,MA78E,Directed,532,,1
IF61C,ES60J,Directed,533,,1
IF61C,CE73D,Directed,534,,1
IF61C,CC79B,Directed,535,,1
IF61C,CSE47,Directed,536,,1
IF61C,ED70A,Directed,537,,1
IF61C,EF62D,Directed,538,,1
IF61C,DI63C,Directed,539,,1
IF61C,EF64E,Directed,540,,1
IF61C,CSH30,Directed,541,,3
IF61C,ES70P,Directed,542,,4
IF61C,EEF11,Directed,543,,12
IF61C,GE65C,Directed,544,,1
IF61C,FI70C,Directed,545,,1
IF61C,ET75H,Directed,546,,1
IF61C,EEX21,Directed,547,,8
IF61C,CSW30,Directed,548,,2
IF61C,CSG20,Directed,549,,2
IF61C,CSB30,Directed,550,,2
IF61C,CSO30,Directed,551,,2
IF61C,EEX22,Directed,552,,2
IF61C,FI70A,Directed,553,,3
IF61C,EEB22,Directed,554,,2
IF61C,FI74N,Directed,555,,2
IF61C,FI73S,Directed,556,,3
IF61C,EEB21,Directed,557,,4
IF61C,CSF30,Directed,558,,2
IF61C,EEE31,Directed,559,,2
IF61C,EEB31,Directed,560,,2
IF61C,EEQ31,Directed,561,,2
IF61C,FI74M,Directed,562,,2
IF61C,CSA30,Directed,563,,2
IF61C,ES70G,Directed,564,,4
IF61C,EEF21,Directed,565,,1
IF61C,FI73M,Directed,566,,2
IF61C,EL66I,Directed,567,,3
IF61C,IF67D,Directed,568,,4
IF61C,IF66C,Directed,569,,3
IF61C,EL66L,Directed,570,,2
IF61C,EL68A,Directed,571,,3
IF61C,ET61A,Directed,572,,1
IF61C,ES60B,Directed,573,,2
IF61C,ED60B,Directed,574,,1
IF61C,MA63C,Directed,575,,2
IF61C,EL66G,Directed,576,,2
IF61C,ED60G,Directed,577,,2
IF61C,IF68E,Directed,578,,1
IF61C,ME62I,Directed,579,,1
IF61C,EL66K,Directed,580,,1
IF61C,IF66J,Directed,581,,3
IF61C,GE62D,Directed,582,,1
IF61C,IF60A,Directed,583,,2
IF61C,EL66H,Directed,584,,1
IF61C,CC62D,Directed,585,,1
IF61C,D7D420,Directed,586,,1
IF61C,DI68G,Directed,587,,1
IF61C,GE60L,Directed,588,,1
IF61C,EF65B,Directed,589,,1
IF61C,EEE32,Directed,590,,1
IF61C,CSR31,Directed,591,,2
IF61C,CSA31,Directed,592,,1
IF61C,CSE30,Directed,593,,1
IF61C,CSR30,Directed,594,,1
IF61C,FI62B,Directed,595,,1
IF61C,IF6BV,Directed,596,,1
IF61C,FI71Z,Directed,597,,1
MA71B,FI71M,Directed,598,,435
MA71B,CSD20,Directed,599,,149
MA71B,ENADE I,Directed,600,,114
MA71B,MA71B,Directed,601,,445
MA71B,MA71A,Directed,602,,382
MA71B,EL62O,Directed,603,,275
MA71B,FI72N,Directed,604,,427
MA71B,FI72M,Directed,605,,482
MA71B,QB70D,Directed,606,,384
MA71B,QB62A,Directed,607,,177
MA71B,IF62J,Directed,608,,237
MA71B,MA72A,Directed,609,,691
MA71B,IF61C,Directed,610,,124
MA71B,IF63E,Directed,611,,76
MA71B,IF63O,Directed,612,,79
MA71B,FI64C,Directed,613,,36
MA71B,MA62A,Directed,614,,151
MA71B,ES60F,Directed,615,,22
MA71B,IF62C,Directed,616,,282
MA71B,ES70N,Directed,617,,26
MA71B,MA61A,Directed,618,,55
MA71B,IF63C,Directed,619,,44
MA71B,ES70R,Directed,620,,25
MA71B,ES61A,Directed,621,,13
MA71B,CSD21,Directed,622,,86
MA71B,CSF20,Directed,623,,416
MA71B,EEX11,Directed,624,,379
MA71B,QB70C,Directed,625,,340
MA71B,ES70Q,Directed,626,,11
MA71B,ES60G,Directed,627,,10
MA71B,EL63B,Directed,628,,13
MA71B,MA73A,Directed,629,,93
MA71B,MA70H,Directed,630,,66
MA71B,FI63A,Directed,631,,74
MA71B,FI62A,Directed,632,,111
MA71B,ES70L,Directed,633,,88
MA71B,ES60A,Directed,634,,59
MA71B,EL6DB,Directed,635,,2
MA71B,CSX54,Directed,636,,9
MA71B,EEF21,Directed,637,,13
MA71B,IF69D,Directed,638,,1
MA71B,FI73A,Directed,639,,149
MA71B,IF61B,Directed,640,,105
MA71B,DI85B,Directed,641,,3
MA71B,FI55G,Directed,642,,1
MA71B,GE70L,Directed,643,,2
MA71B,GE60A,Directed,644,,2
MA71B,ME61J,Directed,645,,2
MA71B,ME69C,Directed,646,,1
MA71B,IF66C,Directed,647,,2
MA71B,FI61A,Directed,648,,59
MA71B,IF64C,Directed,649,,13
MA71B,CE63B,Directed,650,,1
MA71B,EEX21,Directed,651,,51
MA71B,CSA30,Directed,652,,8
MA71B,CSF13,Directed,653,,219
MA71B,ES70P,Directed,654,,13
MA71B,CSE20,Directed,655,,389
MA71B,CSF30,Directed,656,,56
MA71B,CSH30,Directed,657,,12
MA71B,FI71S,Directed,658,,172
MA71B,EEF11,Directed,659,,101
MA71B,EL64O,Directed,660,,3
MA71B,EL65A,Directed,661,,4
MA71B,IF66G,Directed,662,,1
MA71B,ES60J,Directed,663,,2
MA71B,GE62D,Directed,664,,1
MA71B,CE62A,Directed,665,,2
MA71B,IF63F,Directed,666,,26
MA71B,GE70H,Directed,667,,8
MA71B,GE60C,Directed,668,,4
MA71B,ES70G,Directed,669,,31
MA71B,FI73S,Directed,670,,13
MA71B,QB70E,Directed,671,,4
MA71B,GE70D,Directed,672,,6
MA71B,ES70H,Directed,673,,3
MA71B,ES60B,Directed,674,,1
MA71B,EL62A,Directed,675,,21
MA71B,CSX40,Directed,676,,1
MA71B,GE72A,Directed,677,,1
MA71B,CSG10,Directed,678,,3
MA71B,MA61B,Directed,679,,43
MA71B,IF65D,Directed,680,,6
MA71B,IF65E,Directed,681,,6
MA71B,FI66A,Directed,682,,6
MA71B,IF64J,Directed,683,,6
MA71B,MA63B,Directed,684,,10
MA71B,CSX42,Directed,685,,4
MA71B,FI74M,Directed,686,,17
MA71B,CSW40,Directed,687,,8
MA71B,EEC21,Directed,688,,8
MA71B,EL65H,Directed,689,,3
MA71B,IF65C,Directed,690,,8
MA71B,EEE31,Directed,691,,4
MA71B,EEQ31,Directed,692,,10
MA71B,EEB22,Directed,693,,8
MA71B,EEB31,Directed,694,,7
MA71B,EEE32,Directed,695,,5
MA71B,EEX23,Directed,696,,5
MA71B,CSI30,Directed,697,,11
MA71B,IF66D,Directed,698,,3
MA71B,CSO30,Directed,699,,9
MA71B,CSE40,Directed,700,,2
MA71B,MA65A,Directed,701,,13
MA71B,MA63A,Directed,702,,8
MA71B,FI72S,Directed,703,,181
MA71B,QB74I,Directed,704,,2
MA71B,ME62I,Directed,705,,2
MA71B,CE75D,Directed,706,,1
MA71B,EL63A,Directed,707,,1
MA71B,CSW30,Directed,708,,7
MA71B,CSA31,Directed,709,,5
MA71B,MA70G,Directed,710,,58
MA71B,CSE30,Directed,711,,6
MA71B,CSB30,Directed,712,,5
MA71B,EEB21,Directed,713,,30
MA71B,CSS30,Directed,714,,1
MA71B,MA70C,Directed,715,,1
MA71B,ED70T,Directed,716,,1
MA71B,DI6DC,Directed,717,,2
MA71B,ES7AB,Directed,718,,1
MA71B,IF61F,Directed,719,,4
MA71B,IF62F,Directed,720,,1
MA71B,CL62B,Directed,721,,1
MA71B,QB60A,Directed,722,,2
MA71B,CL21I,Directed,723,,1
MA71B,FI70D,Directed,724,,3
MA71B,IF66B,Directed,725,,4
MA71B,GE60D,Directed,726,,2
MA71B,GE70F,Directed,727,,6
MA71B,GE60B,Directed,728,,3
MA71B,FI72A,Directed,729,,1
MA71B,CE6AB,Directed,730,,1
MA71B,CE63F,Directed,731,,1
