,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
27258,172307.0,0.8007,10,18/03/15,EL62O,2015,2,10.0,45,Formado
27259,172307.0,0.8007,10,18/03/15,FI72N,2015,2,9.0,30,Formado
27260,172307.0,0.8007,10,18/03/15,ES70G,2017,1,9.1,45,Formado
27261,172307.0,0.8007,10,18/03/15,FI71M,2015,1,8.0,60,Formado
27262,172307.0,0.8007,10,18/03/15,FI72M,2015,2,6.0,60,Formado
27263,172307.0,0.8007,10,18/03/15,ES70L,2016,1,8.0,30,Formado
27264,172307.0,0.8007,10,18/03/15,QB70C,2017,1,8.7,75,Formado
27265,172307.0,0.8007,10,18/03/15,FI73A,2015,2,6.0,75,Formado
27266,172307.0,0.8007,10,18/03/15,MA71A,2015,1,8.0,90,Formado
27267,172307.0,0.8007,10,18/03/15,MA70H,2016,1,7.5,60,Formado
27268,172307.0,0.8007,10,18/03/15,MA73A,2016,1,6.0,60,Formado
27269,172307.0,0.8007,10,18/03/15,GE70D,2018,2,8.2,30,Formado
27270,172307.0,0.8007,10,18/03/15,FI70A,2017,1,10.0,60,Formado
27271,172307.0,0.8007,10,18/03/15,MA70G,2016,1,9.1,60,Formado
27272,172307.0,0.8007,10,18/03/15,MA71B,2015,1,7.7,90,Formado
27273,172307.0,0.8007,10,18/03/15,MA72A,2015,2,7.0,60,Formado
27274,172307.0,0.8007,10,18/03/15,ES60A,2016,1,8.0,30,Formado
27275,172307.0,0.8007,10,18/03/15,ES60F,2016,2,8.4,30,Formado
27276,172307.0,0.8007,10,18/03/15,IF61B,2015,1,8.9,60,Formado
27277,172307.0,0.8007,10,18/03/15,IF62C,2015,2,9.2,60,Formado
27278,172307.0,0.8007,10,18/03/15,EL65G,2016,2,9.6,60,Formado
27279,172307.0,0.8007,10,18/03/15,EL65A,2016,2,8.7,90,Formado
27280,172307.0,0.8007,10,18/03/15,IF64J,2016,2,8.1,45,Formado
27281,172307.0,0.8007,10,18/03/15,IF63E,2016,1,8.5,60,Formado
27282,172307.0,0.8007,10,18/03/15,EL63B,2016,1,7.2,75,Formado
27283,172307.0,0.8007,10,18/03/15,FI64C,2016,2,10.0,60,Formado
27284,172307.0,0.8007,10,18/03/15,IF64C,2016,2,8.0,45,Formado
27285,172307.0,0.8007,10,18/03/15,QB62A,2015,2,8.7,90,Formado
27286,172307.0,0.8007,10,18/03/15,DI63D,2019,2,7.6,60,Formado
27288,172307.0,0.8007,10,18/03/15,IF63C,2016,1,8.1,45,Formado
27289,172307.0,0.8007,10,18/03/15,IF62J,2015,2,10.0,45,Formado
27290,172307.0,0.8007,10,18/03/15,ES61A,2015,1,9.8,30,Formado
27291,172307.0,0.8007,10,18/03/15,IF61C,2015,1,7.9,90,Formado
27294,172307.0,0.8007,10,18/03/15,FI63A,2015,2,6.0,75,Formado
27295,172307.0,0.8007,10,18/03/15,MA61B,2015,1,7.7,90,Formado
27296,172307.0,0.8007,10,18/03/15,FI62A,2015,2,7.0,75,Formado
27297,172307.0,0.8007,10,18/03/15,MA61A,2015,1,8.0,90,Formado
