,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
28442,179944.0,0.8293,10,11/03/19,MA71A,2019,1,6.8,90,Formado
28443,179944.0,0.8293,10,11/03/19,MA73A,2019,1,6.0,60,Formado
28444,179944.0,0.8293,10,11/03/19,FI70A,2019,1,9.5,60,Formado
28445,179944.0,0.8293,10,11/03/19,MA70G,2019,1,8.3,60,Formado
28446,179944.0,0.8293,10,11/03/19,MA70H,2019,1,8.2,60,Formado
28447,179944.0,0.8293,10,11/03/19,MA72A,2019,1,7.1,60,Formado
28448,179944.0,0.8293,10,11/03/19,GE70D,2019,1,9.3,30,Formado
28449,179944.0,0.8293,10,11/03/19,EL68A,2020,1,-1.0,60,Formado
28450,179944.0,0.8293,10,11/03/19,MA71B,2019,1,8.0,90,Formado
28451,179944.0,0.8293,10,11/03/19,EL64G,2019,1,7.9,60,Formado
28452,179944.0,0.8293,10,11/03/19,EL66E,2020,2,8.8,120,Formado
28453,179944.0,0.8293,10,11/03/19,EL66E,2020,1,-1.0,120,Formado
28454,179944.0,0.8293,10,11/03/19,EL64B,2019,1,7.9,60,Formado
28455,179944.0,0.8293,10,11/03/19,EL64E,2019,1,7.7,30,Formado
28458,179944.0,0.8293,10,11/03/19,CSW30,2019,1,9.0,60,Formado
28459,179944.0,0.8293,10,11/03/19,FI74S,2019,1,7.9,60,Formado
28460,179944.0,0.8293,10,11/03/19,EEX22,2019,2,7.2,45,Formado
28461,179944.0,0.8293,10,11/03/19,EEE31,2019,1,9.6,60,Formado
28462,179944.0,0.8293,10,11/03/19,EEQ32,2020,2,7.4,45,Formado
28463,179944.0,0.8293,10,11/03/19,FI74N,2019,1,7.4,30,Formado
28464,179944.0,0.8293,10,11/03/19,EEX21,2019,1,9.9,45,Formado
28465,179944.0,0.8293,10,11/03/19,EEC21,2021,1,7.6,60,Formado
28466,179944.0,0.8293,10,11/03/19,EEF11,2019,1,7.5,30,Formado
28467,179944.0,0.8293,10,11/03/19,EEX11,2019,1,10.0,45,Formado
28468,179944.0,0.8293,10,11/03/19,CSX43,2022,2,9.5,30,Formado
28469,179944.0,0.8293,10,11/03/19,CSW40,2019,2,8.7,60,Formado
28470,179944.0,0.8293,10,11/03/19,CSW41,2020,1,9.7,60,Formado
28471,179944.0,0.8293,10,11/03/19,CSR31,2020,1,7.5,30,Formado
28472,179944.0,0.8293,10,11/03/19,EEQ31,2019,1,7.6,75,Formado
28473,179944.0,0.8293,10,11/03/19,FI71S,2019,1,8.0,60,Formado
28474,179944.0,0.8293,10,11/03/19,EEE32,2020,2,8.8,60,Formado
28475,179944.0,0.8293,10,11/03/19,CSX54,2020,1,9.8,400,Formado
28477,179944.0,0.8293,10,11/03/19,EEX23,2021,1,8.8,45,Formado
28478,179944.0,0.8293,10,11/03/19,CSB53,2021,1,7.8,60,Formado
28479,179944.0,0.8293,10,11/03/19,CSX42,2022,1,10.0,30,Formado
