,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
27699,179393.0,0.7118,10,29/02/16,EEB31,2018,1,7.0,90,Formado
27700,179393.0,0.7118,10,29/02/16,CSR41,2020,2,8.0,60,Formado
27701,179393.0,0.7118,10,29/02/16,EEF21,2018,2,9.5,30,Formado
27702,179393.0,0.7118,10,29/02/16,CSX53,2021,2,0.0,180,Formado
27703,179393.0,0.7118,10,29/02/16,FI72S,2017,1,6.6,60,Formado
27704,179393.0,0.7118,10,29/02/16,FI73S,2017,2,6.0,60,Formado
27705,179393.0,0.7118,10,29/02/16,EEC31,2020,2,6.9,30,Formado
27706,179393.0,0.7118,10,29/02/16,EEB22,2018,1,6.5,45,Formado
27707,179393.0,0.7118,10,29/02/16,CSB41,2020,2,6.1,60,Formado
27708,179393.0,0.7118,10,29/02/16,CSW42,2019,2,7.8,60,Formado
27709,179393.0,0.7118,10,29/02/16,EEB21,2017,2,7.2,45,Formado
27710,179393.0,0.7118,10,29/02/16,CSG20,2018,2,9.8,45,Formado
27711,179393.0,0.7118,10,29/02/16,CSH30,2020,1,6.7,45,Formado
27712,179393.0,0.7118,10,29/02/16,CSW30,2018,2,7.8,60,Formado
27713,179393.0,0.7118,10,29/02/16,FI74S,2018,1,7.5,60,Formado
27714,179393.0,0.7118,10,29/02/16,EEX22,2019,1,9.4,45,Formado
27715,179393.0,0.7118,10,29/02/16,EEE31,2018,2,6.9,60,Formado
27716,179393.0,0.7118,10,29/02/16,EEQ32,2018,2,7.7,45,Formado
27717,179393.0,0.7118,10,29/02/16,FI74N,2018,1,6.9,30,Formado
27718,179393.0,0.7118,10,29/02/16,EEF11,2017,1,10.0,30,Formado
27719,179393.0,0.7118,10,29/02/16,EEX21,2017,1,8.2,45,Formado
27720,179393.0,0.7118,10,29/02/16,EEC21,2019,2,7.1,60,Formado
27721,179393.0,0.7118,10,29/02/16,CSX43,2021,2,10.0,30,Formado
27723,179393.0,0.7118,10,29/02/16,EEX11,2017,1,8.0,45,Formado
27724,179393.0,0.7118,10,29/02/16,CSW40,2019,1,8.0,60,Formado
27725,179393.0,0.7118,10,29/02/16,CSW41,2019,2,7.8,60,Formado
27726,179393.0,0.7118,10,29/02/16,CSR31,2018,2,8.0,30,Formado
27727,179393.0,0.7118,10,29/02/16,GE73H,2019,1,9.3,45,Formado
27728,179393.0,0.7118,10,29/02/16,EEQ31,2018,1,6.5,75,Formado
27729,179393.0,0.7118,10,29/02/16,CSR43,2021,1,8.0,60,Formado
27730,179393.0,0.7118,10,29/02/16,FI71S,2017,1,6.6,60,Formado
27731,179393.0,0.7118,10,29/02/16,EEE32,2019,1,6.4,60,Formado
27732,179393.0,0.7118,10,29/02/16,IF62C,2016,2,7.8,60,Formado
27733,179393.0,0.7118,10,29/02/16,EL66D,2018,2,7.7,60,Formado
27734,179393.0,0.7118,10,29/02/16,EL68E,2019,2,7.8,60,Formado
27735,179393.0,0.7118,10,29/02/16,QB62A,2016,2,6.0,90,Formado
27737,179393.0,0.7118,10,29/02/16,IF62J,2016,2,8.2,45,Formado
27738,179393.0,0.7118,10,29/02/16,ES61A,2016,1,8.0,30,Formado
27740,179393.0,0.7118,10,29/02/16,MA61B,2016,1,6.2,90,Formado
27741,179393.0,0.7118,10,29/02/16,IF61C,2016,1,8.2,90,Formado
27742,179393.0,0.7118,10,29/02/16,MA61A,2016,1,6.0,90,Formado
27743,179393.0,0.7118,10,29/02/16,ES70R,2016,1,8.0,30,Formado
27744,179393.0,0.7118,10,29/02/16,EL62O,2016,2,10.0,45,Formado
