,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
28618,182856.0,0.8027,10,08/08/16,MA70H,2017,2,7.4,60,Formado
28619,182856.0,0.8027,10,08/08/16,MA73A,2017,2,7.0,60,Formado
28620,182856.0,0.8027,10,08/08/16,MA71A,2017,1,10.0,90,Formado
28621,182856.0,0.8027,10,08/08/16,MA71A,2016,2,0.0,90,Formado
28622,182856.0,0.8027,10,08/08/16,FI72M,2017,1,8.5,60,Formado
28623,182856.0,0.8027,10,08/08/16,QB70C,2017,1,8.1,75,Formado
28624,182856.0,0.8027,10,08/08/16,ES70G,2018,2,10.0,45,Formado
28626,182856.0,0.8027,10,08/08/16,EL65A,2018,2,7.1,90,Formado
28627,182856.0,0.8027,10,08/08/16,IF61B,2016,2,7.6,60,Formado
28628,182856.0,0.8027,10,08/08/16,MA71B,2016,2,9.0,90,Formado
28629,182856.0,0.8027,10,08/08/16,MA72A,2017,1,7.1,60,Formado
28630,182856.0,0.8027,10,08/08/16,GE70D,2019,2,8.4,30,Formado
28631,182856.0,0.8027,10,08/08/16,MA70G,2017,2,7.0,60,Formado
28632,182856.0,0.8027,10,08/08/16,MA61A,2016,2,10.0,90,Formado
28633,182856.0,0.8027,10,08/08/16,FI61A,2016,2,9.1,75,Formado
28634,182856.0,0.8027,10,08/08/16,MA61B,2016,2,9.0,90,Formado
28635,182856.0,0.8027,10,08/08/16,IF61C,2016,2,8.5,90,Formado
28637,182856.0,0.8027,10,08/08/16,ES61A,2016,2,6.0,30,Formado
28638,182856.0,0.8027,10,08/08/16,EEE31,2018,2,6.8,60,Formado
28639,182856.0,0.8027,10,08/08/16,CSW30,2018,2,7.8,60,Formado
28640,182856.0,0.8027,10,08/08/16,FI74S,2018,1,8.7,60,Formado
28641,182856.0,0.8027,10,08/08/16,EEF11,2018,1,7.4,30,Formado
28642,182856.0,0.8027,10,08/08/16,EEX21,2017,2,9.0,45,Formado
28643,182856.0,0.8027,10,08/08/16,EEC21,2019,2,7.0,60,Formado
28644,182856.0,0.8027,10,08/08/16,EEQ32,2019,2,9.5,45,Formado
28645,182856.0,0.8027,10,08/08/16,FI74N,2018,1,6.6,30,Formado
28646,182856.0,0.8027,10,08/08/16,EEX22,2019,1,6.1,45,Formado
28647,182856.0,0.8027,10,08/08/16,EEQ31,2018,1,8.9,75,Formado
28648,182856.0,0.8027,10,08/08/16,CSW40,2019,1,8.0,60,Formado
28649,182856.0,0.8027,10,08/08/16,CSW41,2019,2,6.3,60,Formado
28650,182856.0,0.8027,10,08/08/16,EEX11,2017,1,8.5,45,Formado
28651,182856.0,0.8027,10,08/08/16,CSX43,2022,2,9.0,30,Formado
28653,182856.0,0.8027,10,08/08/16,CSX54,2021,2,9.0,400,Formado
28654,182856.0,0.8027,10,08/08/16,CSA42,2020,1,-1.0,60,Formado
28655,182856.0,0.8027,10,08/08/16,FI71S,2017,1,9.1,60,Formado
28656,182856.0,0.8027,10,08/08/16,EEE32,2019,1,6.5,60,Formado
28657,182856.0,0.8027,10,08/08/16,CSR31,2018,2,8.3,30,Formado
28658,182856.0,0.8027,10,08/08/16,MA78K,2022,1,10.0,60,Formado
28659,182856.0,0.8027,10,08/08/16,EEF31,2021,2,10.0,30,Formado
28660,182856.0,0.8027,10,08/08/16,EEB31,2018,2,7.1,90,Formado
28661,182856.0,0.8027,10,08/08/16,EEB31,2018,1,5.6,90,Formado
28662,182856.0,0.8027,10,08/08/16,CSV30,2021,1,8.1,60,Formado
28663,182856.0,0.8027,10,08/08/16,CSX42,2021,2,9.4,30,Formado
28664,182856.0,0.8027,10,08/08/16,CSX42,2021,1,1.8,30,Formado
28665,182856.0,0.8027,10,08/08/16,CSI30,2019,2,8.8,45,Formado
28666,182856.0,0.8027,10,08/08/16,EEX23,2020,2,8.0,45,Formado
28667,182856.0,0.8027,10,08/08/16,EEX23,2020,1,-1.0,45,Formado
28668,182856.0,0.8027,10,08/08/16,CSB53,2021,2,8.5,60,Formado
28669,182856.0,0.8027,10,08/08/16,CSI56,2022,2,8.0,45,Formado
28670,182856.0,0.8027,10,08/08/16,EEC31,2020,1,8.1,30,Formado
