,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
29651,190508.0,0.8237,10,02/03/17,ES70P,2022,2,9.0,45,Formado
29652,190508.0,0.8237,10,02/03/17,GE70H,2021,2,8.0,30,Formado
29653,190508.0,0.8237,10,02/03/17,FI74M,2019,1,6.0,60,Formado
29654,190508.0,0.8237,10,02/03/17,FI74M,2018,2,2.0,60,Formado
29655,190508.0,0.8237,10,02/03/17,MA70G,2018,1,8.9,60,Formado
29656,190508.0,0.8237,10,02/03/17,MA70H,2018,1,9.8,60,Formado
29657,190508.0,0.8237,10,02/03/17,MA73A,2018,1,8.5,60,Formado
29658,190508.0,0.8237,10,02/03/17,MA71A,2017,1,10.0,90,Formado
29659,190508.0,0.8237,10,02/03/17,FI72M,2017,2,9.0,60,Formado
29660,190508.0,0.8237,10,02/03/17,QB70C,2017,2,6.4,75,Formado
29661,190508.0,0.8237,10,02/03/17,ES70G,2021,2,9.1,45,Formado
29662,190508.0,0.8237,10,02/03/17,ES70G,2020,1,-1.0,45,Formado
29664,190508.0,0.8237,10,02/03/17,DI64G,2021,2,8.6,60,Formado
29666,190508.0,0.8237,10,02/03/17,DI65H,2021,2,10.0,45,Formado
29667,190508.0,0.8237,10,02/03/17,EL66E,2020,2,9.3,120,Formado
29668,190508.0,0.8237,10,02/03/17,IF69D,2022,1,8.0,60,Formado
29669,190508.0,0.8237,10,02/03/17,MA71B,2017,1,9.0,90,Formado
29670,190508.0,0.8237,10,02/03/17,MA72A,2017,2,8.0,60,Formado
29671,190508.0,0.8237,10,02/03/17,GE70D,2021,1,7.8,30,Formado
29672,190508.0,0.8237,10,02/03/17,CSB54,2020,2,10.0,60,Formado
29673,190508.0,0.8237,10,02/03/17,ELF51,2020,2,10.0,60,Formado
29674,190508.0,0.8237,10,02/03/17,ELTE3,2021,2,9.6,60,Formado
29675,190508.0,0.8237,10,02/03/17,ELF62,2021,1,9.3,60,Formado
29676,190508.0,0.8237,10,02/03/17,EEQ32,2020,2,10.0,45,Formado
29677,190508.0,0.8237,10,02/03/17,EEQ32,2020,1,-1.0,45,Formado
29678,190508.0,0.8237,10,02/03/17,FI74N,2019,1,6.7,30,Formado
29679,190508.0,0.8237,10,02/03/17,EEX22,2021,1,9.9,45,Formado
29680,190508.0,0.8237,10,02/03/17,EEX22,2020,1,-1.0,45,Formado
29681,190508.0,0.8237,10,02/03/17,EEE31,2019,2,6.1,60,Formado
29682,190508.0,0.8237,10,02/03/17,CSW30,2019,2,9.5,60,Formado
29683,190508.0,0.8237,10,02/03/17,FI74S,2019,1,6.0,60,Formado
29684,190508.0,0.8237,10,02/03/17,CSW41,2022,1,7.9,60,Formado
29685,190508.0,0.8237,10,02/03/17,EEX11,2017,2,8.7,45,Formado
29686,190508.0,0.8237,10,02/03/17,CSV40,2022,2,9.3,60,Formado
29687,190508.0,0.8237,10,02/03/17,CSX43,2022,2,10.0,30,Formado
29688,190508.0,0.8237,10,02/03/17,EEF11,2019,1,8.6,30,Formado
29689,190508.0,0.8237,10,02/03/17,EEF11,2018,2,0.0,30,Formado
29690,190508.0,0.8237,10,02/03/17,EEX21,2018,1,9.3,45,Formado
29691,190508.0,0.8237,10,02/03/17,EEC21,2021,1,9.3,60,Formado
29692,190508.0,0.8237,10,02/03/17,FI71S,2017,1,8.0,60,Formado
29693,190508.0,0.8237,10,02/03/17,EEE32,2020,2,9.3,60,Formado
29694,190508.0,0.8237,10,02/03/17,CSR31,2022,1,9.2,30,Formado
29695,190508.0,0.8237,10,02/03/17,EEQ31,2019,1,8.0,75,Formado
29696,190508.0,0.8237,10,02/03/17,EEQ31,2018,2,0.0,75,Formado
29697,190508.0,0.8237,10,02/03/17,CSW40,2020,1,9.8,60,Formado
29698,190508.0,0.8237,10,02/03/17,CSV30,2022,1,8.0,60,Formado
29699,190508.0,0.8237,10,02/03/17,CSX42,2022,1,10.0,30,Formado
29700,190508.0,0.8237,10,02/03/17,CSI30,2021,1,7.5,45,Formado
29701,190508.0,0.8237,10,02/03/17,EEX23,2021,2,8.8,45,Formado
29702,190508.0,0.8237,10,02/03/17,CSX54,2020,1,9.5,400,Formado
29703,190508.0,0.8237,10,02/03/17,ED70T,2022,1,9.5,30,Formado
29704,190508.0,0.8237,10,02/03/17,FI72S,2017,2,9.0,60,Formado
29705,190508.0,0.8237,10,02/03/17,FI73S,2018,1,9.8,60,Formado
29706,190508.0,0.8237,10,02/03/17,EEF21,2021,2,8.5,30,Formado
29707,190508.0,0.8237,10,02/03/17,CSX53,2021,1,0.0,180,Formado
29708,190508.0,0.8237,10,02/03/17,EEF31,2021,1,8.5,30,Formado
29709,190508.0,0.8237,10,02/03/17,EEB31,2019,1,8.5,90,Formado
29710,190508.0,0.8237,10,02/03/17,CSG20,2019,2,10.0,45,Formado
29711,190508.0,0.8237,10,02/03/17,CSA31,2022,2,8.9,45,Formado
29712,190508.0,0.8237,10,02/03/17,CSB41,2021,2,6.8,60,Formado
29713,190508.0,0.8237,10,02/03/17,CSW42,2021,2,9.6,60,Formado
29714,190508.0,0.8237,10,02/03/17,EEB21,2018,1,9.8,45,Formado
29715,190508.0,0.8237,10,02/03/17,EEC31,2022,1,8.2,30,Formado
29716,190508.0,0.8237,10,02/03/17,EEB22,2019,1,7.0,45,Formado
29717,190508.0,0.8237,10,02/03/17,EEB22,2018,2,0.6,45,Formado
29718,190508.0,0.8237,10,02/03/17,EL77A,2022,1,8.2,60,Formado
29719,190508.0,0.8237,10,02/03/17,CSR30,2021,1,7.2,45,Formado
29720,190508.0,0.8237,10,02/03/17,CSS30,2022,2,9.0,60,Formado
29721,190508.0,0.8237,10,02/03/17,CSE20,2017,2,8.5,60,Formado
29722,190508.0,0.8237,10,02/03/17,CSF20,2017,2,7.5,45,Formado
29723,190508.0,0.8237,10,02/03/17,CSD20,2017,1,10.0,45,Formado
29724,190508.0,0.8237,10,02/03/17,CSE30,2021,1,7.2,60,Formado
29725,190508.0,0.8237,10,02/03/17,CSE30,2020,1,-1.0,60,Formado
29726,190508.0,0.8237,10,02/03/17,CSF13,2017,1,9.6,90,Formado
