,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
19722,136736.0,0.9049,10,29/02/16,FI72S,2017,1,9.5,60,Formado
19723,136736.0,0.9049,10,29/02/16,CSA31,2018,2,9.0,45,Formado
19724,136736.0,0.9049,10,29/02/16,CSW42,2019,1,8.4,60,Formado
19725,136736.0,0.9049,10,29/02/16,CSI53,2021,1,10.0,45,Formado
19726,136736.0,0.9049,10,29/02/16,EEB21,2017,1,9.5,45,Formado
19727,136736.0,0.9049,10,29/02/16,CSF20,2017,1,9.2,45,Formado
19728,136736.0,0.9049,10,29/02/16,CSW30,2018,1,10.0,60,Formado
19729,136736.0,0.9049,10,29/02/16,FI74S,2017,2,9.5,60,Formado
19730,136736.0,0.9049,10,29/02/16,CL73D,2019,2,9.5,60,Formado
19731,136736.0,0.9049,10,29/02/16,FI74N,2017,1,9.8,30,Formado
19732,136736.0,0.9049,10,29/02/16,CSG42,2021,1,8.9,30,Formado
19733,136736.0,0.9049,10,29/02/16,EEX22,2018,2,6.7,45,Formado
19734,136736.0,0.9049,10,29/02/16,EEE31,2018,1,9.8,60,Formado
19735,136736.0,0.9049,10,29/02/16,EEF11,2017,1,10.0,30,Formado
19736,136736.0,0.9049,10,29/02/16,EEX21,2017,1,9.5,45,Formado
19737,136736.0,0.9049,10,29/02/16,EEC21,2019,1,8.2,60,Formado
19738,136736.0,0.9049,10,29/02/16,EEQ32,2019,1,7.6,45,Formado
19741,136736.0,0.9049,10,29/02/16,CSW41,2019,1,8.1,60,Formado
19742,136736.0,0.9049,10,29/02/16,EEX11,2017,1,9.0,45,Formado
19743,136736.0,0.9049,10,29/02/16,CSV40,2020,2,9.7,60,Formado
19744,136736.0,0.9049,10,29/02/16,CSV40,2020,1,-1.0,60,Formado
19745,136736.0,0.9049,10,29/02/16,ED70U,2021,1,9.9,30,Formado
19746,136736.0,0.9049,10,29/02/16,CSX43,2022,1,9.0,30,Formado
19748,136736.0,0.9049,10,29/02/16,CSR31,2018,1,9.4,30,Formado
19749,136736.0,0.9049,10,29/02/16,EEQ31,2017,2,9.1,75,Formado
19750,136736.0,0.9049,10,29/02/16,CSW40,2018,2,8.3,60,Formado
19751,136736.0,0.9049,10,29/02/16,CSX54,2020,1,10.0,400,Formado
19755,136736.0,0.9049,10,29/02/16,IF61C,2016,1,8.8,90,Formado
19756,136736.0,0.9049,10,29/02/16,FI62A,2016,2,9.5,75,Formado
19757,136736.0,0.9049,10,29/02/16,MA61B,2016,1,8.7,90,Formado
19758,136736.0,0.9049,10,29/02/16,MA61A,2016,1,9.1,90,Formado
19759,136736.0,0.9049,10,29/02/16,FI61A,2016,1,10.0,75,Formado
19760,136736.0,0.9049,10,29/02/16,MA62A,2016,2,9.0,60,Formado
19761,136736.0,0.9049,10,29/02/16,ES70G,2017,1,9.8,45,Formado
19762,136736.0,0.9049,10,29/02/16,FI71M,2016,1,10.0,60,Formado
19763,136736.0,0.9049,10,29/02/16,EL62O,2016,2,10.0,45,Formado
19764,136736.0,0.9049,10,29/02/16,FI72M,2016,2,10.0,60,Formado
19765,136736.0,0.9049,10,29/02/16,QB70C,2017,1,8.7,75,Formado
19766,136736.0,0.9049,10,29/02/16,FI73A,2016,2,9.8,75,Formado
19767,136736.0,0.9049,10,29/02/16,MA71A,2016,1,9.1,90,Formado
19768,136736.0,0.9049,10,29/02/16,MA70H,2017,1,8.9,60,Formado
19769,136736.0,0.9049,10,29/02/16,MA73A,2017,1,9.8,60,Formado
19770,136736.0,0.9049,10,29/02/16,GE70D,2018,2,7.8,30,Formado
19771,136736.0,0.9049,10,29/02/16,MA70G,2017,1,8.0,60,Formado
19772,136736.0,0.9049,10,29/02/16,MA71B,2016,1,8.7,90,Formado
19773,136736.0,0.9049,10,29/02/16,MA72A,2016,2,9.0,60,Formado
19774,136736.0,0.9049,10,29/02/16,IF62C,2016,2,9.7,60,Formado
19775,136736.0,0.9049,10,29/02/16,EL66E,2019,2,8.2,120,Formado
19776,136736.0,0.9049,10,29/02/16,IF61B,2016,1,9.5,60,Formado
19778,136736.0,0.9049,10,29/02/16,ES61A,2016,1,9.0,30,Formado
19779,136736.0,0.9049,10,29/02/16,QB62A,2016,2,8.7,90,Formado
19780,136736.0,0.9049,10,29/02/16,IF62J,2016,2,9.5,45,Formado
19781,136736.0,0.9049,10,29/02/16,FI63A,2016,2,9.8,75,Formado
19782,136736.0,0.9049,10,29/02/16,CSD20,2017,1,9.5,45,Formado
19783,136736.0,0.9049,10,29/02/16,CSE30,2018,2,7.8,60,Formado
19784,136736.0,0.9049,10,29/02/16,CSG20,2017,2,9.1,45,Formado
19785,136736.0,0.9049,10,29/02/16,CSR30,2019,1,9.6,45,Formado
19786,136736.0,0.9049,10,29/02/16,CSS30,2020,1,10.0,60,Formado
19787,136736.0,0.9049,10,29/02/16,CSE20,2017,1,9.7,60,Formado
19788,136736.0,0.9049,10,29/02/16,CSB30,2018,1,10.0,60,Formado
19789,136736.0,0.9049,10,29/02/16,CSA30,2018,1,9.4,45,Formado
19790,136736.0,0.9049,10,29/02/16,CSO30,2018,2,8.1,60,Formado
19791,136736.0,0.9049,10,29/02/16,CSF13,2017,1,8.8,90,Formado
19792,136736.0,0.9049,10,29/02/16,CSD21,2017,1,10.0,45,Formado
19793,136736.0,0.9049,10,29/02/16,CSF30,2017,2,7.6,45,Formado
19794,136736.0,0.9049,10,29/02/16,FI74M,2017,2,9.5,60,Formado
19795,136736.0,0.9049,10,29/02/16,GE70H,2020,1,6.1,30,Formado
19796,136736.0,0.9049,10,29/02/16,QB70D,2016,2,8.7,90,Formado
19797,136736.0,0.9049,10,29/02/16,ES70R,2016,1,9.0,30,Formado
19798,136736.0,0.9049,10,29/02/16,FI72N,2016,2,8.6,30,Formado
19799,136736.0,0.9049,10,29/02/16,QB70E,2021,1,9.5,30,Formado
19800,136736.0,0.9049,10,29/02/16,ES70P,2019,1,7.8,45,Formado
19801,136736.0,0.9049,10,29/02/16,CSA42,2020,1,8.5,60,Formado
19802,136736.0,0.9049,10,29/02/16,ED70T,2018,2,9.9,30,Formado
19803,136736.0,0.9049,10,29/02/16,FI71S,2017,1,10.0,60,Formado
19804,136736.0,0.9049,10,29/02/16,EEE32,2019,2,8.2,60,Formado
19805,136736.0,0.9049,10,29/02/16,EEE32,2018,2,4.0,60,Formado
19806,136736.0,0.9049,10,29/02/16,CSI30,2019,1,9.4,45,Formado
19807,136736.0,0.9049,10,29/02/16,EEX23,2019,2,8.8,45,Formado
19808,136736.0,0.9049,10,29/02/16,CSB51,2021,1,10.0,45,Formado
