,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
17557,131014.0,0.8446,10,19/08/15,MA63B,2016,2,6.4,60,Formado
17558,131014.0,0.8446,10,19/08/15,MA61B,2015,2,8.6,90,Formado
17559,131014.0,0.8446,10,19/08/15,MA61A,2015,2,6.1,90,Formado
17560,131014.0,0.8446,10,19/08/15,FI61A,2015,2,7.4,75,Formado
17561,131014.0,0.8446,10,19/08/15,MA62A,2016,1,7.0,60,Formado
17562,131014.0,0.8446,10,19/08/15,MA63A,2016,2,8.1,60,Formado
17563,131014.0,0.8446,10,19/08/15,MA65A,2016,2,9.1,60,Formado
17564,131014.0,0.8446,10,19/08/15,ES70P,2017,1,9.0,45,Formado
17565,131014.0,0.8446,10,19/08/15,ES70G,2017,1,9.2,45,Formado
17566,131014.0,0.8446,10,19/08/15,FI71M,2015,2,7.4,60,Formado
17567,131014.0,0.8446,10,19/08/15,EL62O,2016,1,9.5,45,Formado
17568,131014.0,0.8446,10,19/08/15,FI72M,2016,1,7.6,60,Formado
17569,131014.0,0.8446,10,19/08/15,ES70L,2016,2,9.0,30,Formado
17570,131014.0,0.8446,10,19/08/15,QB70C,2017,1,8.0,75,Formado
17571,131014.0,0.8446,10,19/08/15,FI73A,2016,1,6.0,75,Formado
17572,131014.0,0.8446,10,19/08/15,MA71A,2015,2,6.1,90,Formado
17573,131014.0,0.8446,10,19/08/15,MA70G,2016,2,6.4,60,Formado
17574,131014.0,0.8446,10,19/08/15,MA70H,2016,2,9.1,60,Formado
17575,131014.0,0.8446,10,19/08/15,MA73A,2016,2,8.1,60,Formado
17576,131014.0,0.8446,10,19/08/15,GE70D,2018,1,8.6,30,Formado
17577,131014.0,0.8446,10,19/08/15,MA71B,2015,2,8.6,90,Formado
17578,131014.0,0.8446,10,19/08/15,MA72A,2016,1,7.0,60,Formado
17579,131014.0,0.8446,10,19/08/15,ES60A,2016,2,9.0,30,Formado
17580,131014.0,0.8446,10,19/08/15,IF62C,2016,1,9.7,60,Formado
17581,131014.0,0.8446,10,19/08/15,IF61B,2015,2,10.0,60,Formado
17582,131014.0,0.8446,10,19/08/15,IF63E,2016,2,7.8,60,Formado
