,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
26807,172046.0,0.8259,10,18/03/15,FI72N,2015,2,7.5,30,Formado
26808,172046.0,0.8259,10,18/03/15,ES70G,2017,1,9.2,45,Formado
26809,172046.0,0.8259,10,18/03/15,FI71M,2015,1,9.0,60,Formado
26810,172046.0,0.8259,10,18/03/15,FI72M,2015,2,9.1,60,Formado
26811,172046.0,0.8259,10,18/03/15,ES70L,2016,1,9.0,30,Formado
26812,172046.0,0.8259,10,18/03/15,QB70C,2017,1,7.8,75,Formado
26813,172046.0,0.8259,10,18/03/15,FI73A,2015,2,8.2,75,Formado
26814,172046.0,0.8259,10,18/03/15,MA71A,2015,1,8.3,90,Formado
26815,172046.0,0.8259,10,18/03/15,MA70H,2016,1,8.4,60,Formado
26816,172046.0,0.8259,10,18/03/15,MA73A,2016,1,6.4,60,Formado
26817,172046.0,0.8259,10,18/03/15,GE70D,2017,2,8.2,30,Formado
26818,172046.0,0.8259,10,18/03/15,MA70G,2016,1,8.7,60,Formado
26819,172046.0,0.8259,10,18/03/15,MA71B,2015,1,7.9,90,Formado
26820,172046.0,0.8259,10,18/03/15,MA72A,2015,2,7.0,60,Formado
26821,172046.0,0.8259,10,18/03/15,ES60A,2016,1,9.0,30,Formado
26822,172046.0,0.8259,10,18/03/15,ES60F,2016,2,9.4,30,Formado
26823,172046.0,0.8259,10,18/03/15,EL67F,2019,1,6.8,60,Formado
26824,172046.0,0.8259,10,18/03/15,IF61B,2015,1,7.0,60,Formado
26825,172046.0,0.8259,10,18/03/15,IF62C,2015,2,8.8,60,Formado
26826,172046.0,0.8259,10,18/03/15,EL65G,2016,2,7.9,60,Formado
26827,172046.0,0.8259,10,18/03/15,EL65A,2016,2,6.3,90,Formado
26828,172046.0,0.8259,10,18/03/15,IF64J,2016,2,7.7,45,Formado
26829,172046.0,0.8259,10,18/03/15,IF65C,2016,2,8.5,45,Formado
26830,172046.0,0.8259,10,18/03/15,IF63E,2016,1,7.8,60,Formado
26831,172046.0,0.8259,10,18/03/15,EL63B,2016,1,7.8,75,Formado
26832,172046.0,0.8259,10,18/03/15,IF64C,2016,2,7.3,45,Formado
26833,172046.0,0.8259,10,18/03/15,QB62A,2015,2,7.8,90,Formado
26835,172046.0,0.8259,10,18/03/15,IF63C,2016,1,8.4,45,Formado
26836,172046.0,0.8259,10,18/03/15,FI63A,2015,2,8.2,75,Formado
26837,172046.0,0.8259,10,18/03/15,IF62J,2015,2,8.5,45,Formado
26838,172046.0,0.8259,10,18/03/15,IF66B,2018,1,9.7,60,Formado
26839,172046.0,0.8259,10,18/03/15,ES61A,2015,1,8.8,30,Formado
26842,172046.0,0.8259,10,18/03/15,MA61B,2015,1,7.9,90,Formado
26843,172046.0,0.8259,10,18/03/15,FI62A,2015,2,8.6,75,Formado
26844,172046.0,0.8259,10,18/03/15,IF61C,2015,1,7.3,90,Formado
26845,172046.0,0.8259,10,18/03/15,MA61A,2015,1,8.3,90,Formado
26846,172046.0,0.8259,10,18/03/15,FI61A,2015,1,9.0,75,Formado
26847,172046.0,0.8259,10,18/03/15,MA63B,2016,1,8.7,60,Formado
26848,172046.0,0.8259,10,18/03/15,FI51C,2018,2,9.8,32,Formado
26849,172046.0,0.8259,10,18/03/15,MA62A,2015,2,7.0,60,Formado
26850,172046.0,0.8259,10,18/03/15,MA63A,2016,1,6.4,60,Formado
26851,172046.0,0.8259,10,18/03/15,MA65A,2016,1,8.4,60,Formado
26852,172046.0,0.8259,10,18/03/15,FI54O,2019,1,10.0,33,Formado
26853,172046.0,0.8259,10,18/03/15,EEE31,2017,1,8.8,60,Formado
26854,172046.0,0.8259,10,18/03/15,CSW30,2017,1,8.8,60,Formado
26855,172046.0,0.8259,10,18/03/15,FI74S,2017,1,8.1,60,Formado
26856,172046.0,0.8259,10,18/03/15,EEX22,2017,1,7.7,45,Formado
26857,172046.0,0.8259,10,18/03/15,EEC21,2018,1,8.1,60,Formado
26858,172046.0,0.8259,10,18/03/15,EEQ32,2018,1,8.0,45,Formado
26859,172046.0,0.8259,10,18/03/15,FI74N,2017,1,8.2,30,Formado
26860,172046.0,0.8259,10,18/03/15,EEF11,2017,1,10.0,30,Formado
26861,172046.0,0.8259,10,18/03/15,EEX21,2017,1,8.5,45,Formado
26862,172046.0,0.8259,10,18/03/15,CSX43,2020,1,10.0,30,Formado
26864,172046.0,0.8259,10,18/03/15,CSW41,2018,1,8.8,60,Formado
26865,172046.0,0.8259,10,18/03/15,EEX11,2017,1,7.7,45,Formado
26866,172046.0,0.8259,10,18/03/15,EEQ31,2017,1,7.9,75,Formado
26867,172046.0,0.8259,10,18/03/15,CSW40,2017,2,8.3,60,Formado
26868,172046.0,0.8259,10,18/03/15,EEE32,2017,2,7.9,60,Formado
26869,172046.0,0.8259,10,18/03/15,CSR44,2018,2,9.1,60,Formado
26870,172046.0,0.8259,10,18/03/15,CSR31,2017,1,7.4,30,Formado
26871,172046.0,0.8259,10,18/03/15,FI71S,2017,1,9.0,60,Formado
26872,172046.0,0.8259,10,18/03/15,CSH42,2019,1,8.9,45,Formado
26873,172046.0,0.8259,10,18/03/15,CSX54,2020,1,9.5,400,Formado
26875,172046.0,0.8259,10,18/03/15,CSI30,2018,1,9.6,45,Formado
26876,172046.0,0.8259,10,18/03/15,EEX23,2018,2,9.2,45,Formado
26877,172046.0,0.8259,10,18/03/15,CSR42,2019,1,9.6,60,Formado
26878,172046.0,0.8259,10,18/03/15,CSX42,2019,1,10.0,30,Formado
26879,172046.0,0.8259,10,18/03/15,EEF31,2019,2,9.5,30,Formado
26880,172046.0,0.8259,10,18/03/15,EEB31,2017,1,6.3,90,Formado
26881,172046.0,0.8259,10,18/03/15,FI73S,2017,1,8.2,60,Formado
26882,172046.0,0.8259,10,18/03/15,EEF21,2017,1,7.0,30,Formado
26883,172046.0,0.8259,10,18/03/15,CSX53,2018,2,0.0,180,Formado
26884,172046.0,0.8259,10,18/03/15,EEB22,2017,1,7.8,45,Formado
26885,172046.0,0.8259,10,18/03/15,FI72S,2017,1,8.6,60,Formado
26886,172046.0,0.8259,10,18/03/15,EEB21,2017,1,7.8,45,Formado
26887,172046.0,0.8259,10,18/03/15,EEC31,2019,1,6.8,30,Formado
26888,172046.0,0.8259,10,18/03/15,CSA31,2017,1,8.5,45,Formado
26889,172046.0,0.8259,10,18/03/15,CSW42,2018,1,10.0,60,Formado
26890,172046.0,0.8259,10,18/03/15,CSI53,2018,2,9.8,45,Formado
26891,172046.0,0.8259,10,18/03/15,CSG20,2017,1,8.2,45,Formado
26892,172046.0,0.8259,10,18/03/15,CSH30,2017,1,8.4,45,Formado
26893,172046.0,0.8259,10,18/03/15,CSD20,2017,1,7.0,45,Formado
26894,172046.0,0.8259,10,18/03/15,CSE30,2017,2,8.3,60,Formado
26895,172046.0,0.8259,10,18/03/15,CSS30,2018,2,10.0,60,Formado
26896,172046.0,0.8259,10,18/03/15,CSE20,2017,1,8.8,60,Formado
26897,172046.0,0.8259,10,18/03/15,CSF20,2017,1,8.4,45,Formado
26898,172046.0,0.8259,10,18/03/15,CSO30,2017,2,8.7,60,Formado
26899,172046.0,0.8259,10,18/03/15,CSR30,2018,1,9.7,45,Formado
26900,172046.0,0.8259,10,18/03/15,CSB30,2017,1,8.7,60,Formado
26901,172046.0,0.8259,10,18/03/15,CSA30,2017,1,7.3,45,Formado
26902,172046.0,0.8259,10,18/03/15,CSD21,2017,1,7.8,45,Formado
26903,172046.0,0.8259,10,18/03/15,CSF30,2017,1,8.4,45,Formado
26904,172046.0,0.8259,10,18/03/15,CSW20,2016,2,0.0,60,Formado
26905,172046.0,0.8259,10,18/03/15,ES70N,2016,2,9.4,30,Formado
26906,172046.0,0.8259,10,18/03/15,CSF13,2017,1,7.3,90,Formado
26907,172046.0,0.8259,10,18/03/15,QB70D,2015,2,7.8,90,Formado
26908,172046.0,0.8259,10,18/03/15,FI74M,2017,1,8.1,60,Formado
26909,172046.0,0.8259,10,18/03/15,IF63O,2016,1,8.4,45,Formado
26910,172046.0,0.8259,10,18/03/15,EL64O,2016,2,8.8,75,Formado
26911,172046.0,0.8259,10,18/03/15,GE70H,2018,2,8.0,30,Formado
26912,172046.0,0.8259,10,18/03/15,QB70E,2018,2,9.0,30,Formado
26913,172046.0,0.8259,10,18/03/15,ES70P,2017,1,9.0,45,Formado
26914,172046.0,0.8259,10,18/03/15,ES70R,2015,1,8.8,30,Formado
26915,172046.0,0.8259,10,18/03/15,EL62O,2015,2,10.0,45,Formado
