,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
15130,123676.0,0.8913,10,19/08/15,CSF13,2017,1,10.0,90,Formado
15131,123676.0,0.8913,10,19/08/15,CSD21,2017,1,9.3,45,Formado
15132,123676.0,0.8913,10,19/08/15,CSX54,2019,1,9.5,400,Formado
15134,123676.0,0.8913,10,19/08/15,FI71S,2017,1,6.5,60,Formado
15135,123676.0,0.8913,10,19/08/15,EEE32,2018,1,8.2,60,Formado
15136,123676.0,0.8913,10,19/08/15,EEC31,2019,2,7.1,30,Formado
15137,123676.0,0.8913,10,19/08/15,EEB22,2017,1,9.1,45,Formado
15138,123676.0,0.8913,10,19/08/15,FI72S,2017,1,9.6,60,Formado
15139,123676.0,0.8913,10,19/08/15,FI73S,2017,1,9.2,60,Formado
15140,123676.0,0.8913,10,19/08/15,EEF21,2017,2,8.0,30,Formado
15141,123676.0,0.8913,10,19/08/15,CSX53,2018,1,0.0,180,Formado
15142,123676.0,0.8913,10,19/08/15,CSW41,2018,2,8.1,60,Formado
15143,123676.0,0.8913,10,19/08/15,EEX11,2017,2,9.3,45,Formado
15144,123676.0,0.8913,10,19/08/15,CSX43,2021,1,9.5,30,Formado
15147,123676.0,0.8913,10,19/08/15,EEB31,2017,1,10.0,90,Formado
15148,123676.0,0.8913,10,19/08/15,CSV45,2019,2,10.0,60,Formado
15149,123676.0,0.8913,10,19/08/15,CSV30,2019,1,10.0,60,Formado
15150,123676.0,0.8913,10,19/08/15,CSX42,2019,2,10.0,30,Formado
15151,123676.0,0.8913,10,19/08/15,CSI30,2018,2,9.6,45,Formado
15152,123676.0,0.8913,10,19/08/15,EEX23,2019,1,9.2,45,Formado
15153,123676.0,0.8913,10,19/08/15,CSM30,2019,2,9.0,45,Formado
15154,123676.0,0.8913,10,19/08/15,CSE40,2019,2,8.1,45,Formado
15155,123676.0,0.8913,10,19/08/15,EEF11,2017,1,9.5,30,Formado
15156,123676.0,0.8913,10,19/08/15,EEX21,2017,1,10.0,45,Formado
15157,123676.0,0.8913,10,19/08/15,EEC21,2019,1,9.5,60,Formado
15158,123676.0,0.8913,10,19/08/15,EEQ32,2017,2,9.0,45,Formado
15159,123676.0,0.8913,10,19/08/15,EEY41,2019,2,7.3,30,Formado
15160,123676.0,0.8913,10,19/08/15,FI74N,2017,1,9.2,30,Formado
15161,123676.0,0.8913,10,19/08/15,EEX22,2017,1,9.3,45,Formado
15162,123676.0,0.8913,10,19/08/15,EEE31,2017,2,9.8,60,Formado
15163,123676.0,0.8913,10,19/08/15,CSW30,2017,2,9.0,60,Formado
15164,123676.0,0.8913,10,19/08/15,FI74S,2017,1,9.5,60,Formado
15165,123676.0,0.8913,10,19/08/15,CSR31,2017,2,6.7,30,Formado
15166,123676.0,0.8913,10,19/08/15,EEQ31,2017,1,9.5,75,Formado
15167,123676.0,0.8913,10,19/08/15,CSW40,2018,1,9.2,60,Formado
15168,123676.0,0.8913,10,19/08/15,IF61C,2015,2,10.0,90,Formado
15169,123676.0,0.8913,10,19/08/15,FI62A,2016,1,9.6,75,Formado
15170,123676.0,0.8913,10,19/08/15,MA63B,2016,2,9.0,60,Formado
15171,123676.0,0.8913,10,19/08/15,MA61B,2015,2,9.3,90,Formado
15172,123676.0,0.8913,10,19/08/15,MA61A,2015,2,7.7,90,Formado
15173,123676.0,0.8913,10,19/08/15,FI61A,2015,2,6.5,75,Formado
15174,123676.0,0.8913,10,19/08/15,MA62A,2016,1,6.5,60,Formado
15175,123676.0,0.8913,10,19/08/15,MA63A,2016,2,8.8,60,Formado
15176,123676.0,0.8913,10,19/08/15,MA65A,2016,2,9.5,60,Formado
15177,123676.0,0.8913,10,19/08/15,IF63E,2016,2,9.3,60,Formado
15178,123676.0,0.8913,10,19/08/15,EL63B,2016,2,9.1,75,Formado
15179,123676.0,0.8913,10,19/08/15,DI65G,2018,1,10.0,45,Formado
15181,123676.0,0.8913,10,19/08/15,IF63C,2016,2,10.0,45,Formado
15182,123676.0,0.8913,10,19/08/15,ES61A,2015,2,9.6,30,Formado
15183,123676.0,0.8913,10,19/08/15,QB62A,2016,1,7.3,90,Formado
15184,123676.0,0.8913,10,19/08/15,IF62J,2016,1,10.0,45,Formado
15187,123676.0,0.8913,10,19/08/15,FI63A,2016,1,9.2,75,Formado
15188,123676.0,0.8913,10,19/08/15,MA71B,2015,2,9.3,90,Formado
15189,123676.0,0.8913,10,19/08/15,MA72A,2016,1,6.5,60,Formado
15190,123676.0,0.8913,10,19/08/15,GE70D,2018,1,8.9,30,Formado
15191,123676.0,0.8913,10,19/08/15,MA70G,2016,2,9.0,60,Formado
15192,123676.0,0.8913,10,19/08/15,ES60A,2016,2,10.0,30,Formado
15193,123676.0,0.8913,10,19/08/15,EL68A,2018,2,8.9,60,Formado
15194,123676.0,0.8913,10,19/08/15,IF61B,2015,2,8.6,60,Formado
15195,123676.0,0.8913,10,19/08/15,IF62C,2016,1,9.4,60,Formado
15196,123676.0,0.8913,10,19/08/15,EL68D,2019,2,7.3,30,Formado
15197,123676.0,0.8913,10,19/08/15,EL68E,2018,2,8.1,60,Formado
15198,123676.0,0.8913,10,19/08/15,FI72N,2016,1,9.5,30,Formado
15199,123676.0,0.8913,10,19/08/15,QB70E,2018,2,7.6,30,Formado
15200,123676.0,0.8913,10,19/08/15,QB70C,2017,1,7.3,75,Formado
15201,123676.0,0.8913,10,19/08/15,ES70G,2017,1,7.7,45,Formado
15202,123676.0,0.8913,10,19/08/15,FI71M,2015,2,6.5,60,Formado
15203,123676.0,0.8913,10,19/08/15,EL62O,2016,1,9.5,45,Formado
15204,123676.0,0.8913,10,19/08/15,MA70H,2016,2,9.5,60,Formado
15205,123676.0,0.8913,10,19/08/15,MA73A,2016,2,8.8,60,Formado
15206,123676.0,0.8913,10,19/08/15,FI73A,2016,1,9.2,75,Formado
15207,123676.0,0.8913,10,19/08/15,MA71A,2015,2,7.7,90,Formado
15208,123676.0,0.8913,10,19/08/15,FI72M,2016,1,9.6,60,Formado
15209,123676.0,0.8913,10,19/08/15,ES70L,2016,2,10.0,30,Formado
15210,123676.0,0.8913,10,19/08/15,CSF30,2017,1,10.0,45,Formado
15211,123676.0,0.8913,10,19/08/15,CSB30,2017,2,9.4,60,Formado
15212,123676.0,0.8913,10,19/08/15,CSA30,2017,1,10.0,45,Formado
15213,123676.0,0.8913,10,19/08/15,CSO30,2018,1,9.1,60,Formado
15214,123676.0,0.8913,10,19/08/15,CSR30,2018,2,7.7,45,Formado
15215,123676.0,0.8913,10,19/08/15,CSS30,2019,1,10.0,60,Formado
15216,123676.0,0.8913,10,19/08/15,GE70H,2019,2,9.0,30,Formado
15217,123676.0,0.8913,10,19/08/15,QB70D,2016,1,7.3,90,Formado
15218,123676.0,0.8913,10,19/08/15,FI74M,2017,1,9.5,60,Formado
15219,123676.0,0.8913,10,19/08/15,ES70P,2017,1,10.0,45,Formado
15220,123676.0,0.8913,10,19/08/15,ES70R,2015,2,9.6,30,Formado
15221,123676.0,0.8913,10,19/08/15,IF63O,2016,2,7.9,45,Formado
15222,123676.0,0.8913,10,19/08/15,EEF31,2019,2,9.8,30,Formado
15223,123676.0,0.8913,10,19/08/15,CSE20,2017,1,9.4,60,Formado
15224,123676.0,0.8913,10,19/08/15,CSF20,2017,1,10.0,45,Formado
15225,123676.0,0.8913,10,19/08/15,CSD20,2017,1,8.6,45,Formado
15226,123676.0,0.8913,10,19/08/15,CSE30,2018,1,8.5,60,Formado
15227,123676.0,0.8913,10,19/08/15,CSG20,2017,2,9.9,45,Formado
15228,123676.0,0.8913,10,19/08/15,CSH30,2017,1,7.9,45,Formado
15229,123676.0,0.8913,10,19/08/15,CSA31,2017,2,9.8,45,Formado
15230,123676.0,0.8913,10,19/08/15,CSW42,2018,2,8.9,60,Formado
15231,123676.0,0.8913,10,19/08/15,EEB21,2017,1,9.1,45,Formado
