,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
27796,179397.0,0.8957,10,29/02/16,IF62C,2016,2,8.8,60,Formado
27797,179397.0,0.8957,10,29/02/16,QB62A,2016,2,8.1,90,Formado
27799,179397.0,0.8957,10,29/02/16,IF62J,2016,2,9.5,45,Formado
27800,179397.0,0.8957,10,29/02/16,ES61A,2016,1,8.5,30,Formado
27803,179397.0,0.8957,10,29/02/16,FI63A,2016,2,8.2,75,Formado
27804,179397.0,0.8957,10,29/02/16,MA61B,2016,1,9.2,90,Formado
27805,179397.0,0.8957,10,29/02/16,FI62A,2016,2,7.6,75,Formado
27806,179397.0,0.8957,10,29/02/16,IF61C,2016,1,9.3,90,Formado
27807,179397.0,0.8957,10,29/02/16,MA61A,2016,1,7.0,90,Formado
27808,179397.0,0.8957,10,29/02/16,FI61A,2016,1,8.6,75,Formado
27809,179397.0,0.8957,10,29/02/16,MA62A,2016,2,6.5,60,Formado
27810,179397.0,0.8957,10,29/02/16,EL62O,2016,2,10.0,45,Formado
27811,179397.0,0.8957,10,29/02/16,FI72N,2016,2,9.3,30,Formado
27812,179397.0,0.8957,10,29/02/16,QB70E,2020,2,9.5,30,Formado
27813,179397.0,0.8957,10,29/02/16,ES70G,2018,1,10.0,45,Formado
27814,179397.0,0.8957,10,29/02/16,FI71M,2016,1,8.6,60,Formado
27815,179397.0,0.8957,10,29/02/16,QB70C,2017,1,8.1,75,Formado
27816,179397.0,0.8957,10,29/02/16,MA71A,2016,1,7.0,90,Formado
27817,179397.0,0.8957,10,29/02/16,FI72M,2016,2,6.7,60,Formado
27818,179397.0,0.8957,10,29/02/16,MA70H,2017,1,9.7,60,Formado
27819,179397.0,0.8957,10,29/02/16,MA73A,2017,1,8.5,60,Formado
27820,179397.0,0.8957,10,29/02/16,FI73A,2016,2,8.2,75,Formado
27821,179397.0,0.8957,10,29/02/16,GE70D,2019,1,9.5,30,Formado
