,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
13570,118844.0,0.6616,10,19/08/15,FI63A,2016,1,7.1,75,Formado
13572,118844.0,0.6616,10,19/08/15,IF61C,2015,2,8.5,90,Formado
13573,118844.0,0.6616,10,19/08/15,FI62A,2016,1,6.4,75,Formado
13574,118844.0,0.6616,10,19/08/15,MA61B,2015,2,9.6,90,Formado
13575,118844.0,0.6616,10,19/08/15,FI61A,2016,2,8.4,75,Formado
13576,118844.0,0.6616,10,19/08/15,MA63B,2016,2,6.0,60,Formado
13577,118844.0,0.6616,10,19/08/15,MA61A,2015,2,7.6,90,Formado
13578,118844.0,0.6616,10,19/08/15,MA63A,2016,2,6.0,60,Formado
13579,118844.0,0.6616,10,19/08/15,MA65A,2016,2,6.2,60,Formado
13580,118844.0,0.6616,10,19/08/15,MA62A,2016,1,6.0,60,Formado
13581,118844.0,0.6616,10,19/08/15,GE70D,2018,2,8.5,30,Formado
13582,118844.0,0.6616,10,19/08/15,MA70G,2016,2,6.0,60,Formado
13583,118844.0,0.6616,10,19/08/15,ES60A,2016,2,9.0,30,Formado
13584,118844.0,0.6616,10,19/08/15,IF69D,2019,2,6.9,60,Formado
13585,118844.0,0.6616,10,19/08/15,EL68A,2020,2,3.0,60,Formado
13586,118844.0,0.6616,10,19/08/15,IF62C,2016,1,8.9,60,Formado
13587,118844.0,0.6616,10,19/08/15,IF61B,2015,2,7.8,60,Formado
13588,118844.0,0.6616,10,19/08/15,EL66C,2019,1,8.6,60,Formado
13589,118844.0,0.6616,10,19/08/15,EL64F,2018,1,7.6,75,Formado
13590,118844.0,0.6616,10,19/08/15,EL68E,2019,2,8.3,60,Formado
13591,118844.0,0.6616,10,19/08/15,IF63E,2016,2,7.3,60,Formado
13592,118844.0,0.6616,10,19/08/15,EL63B,2016,2,2.4,75,Formado
13593,118844.0,0.6616,10,19/08/15,IF63C,2016,2,8.0,45,Formado
13595,118844.0,0.6616,10,19/08/15,QB62A,2016,1,7.7,90,Formado
13596,118844.0,0.6616,10,19/08/15,ES61A,2015,2,8.2,30,Formado
13597,118844.0,0.6616,10,19/08/15,IF62J,2016,1,8.0,45,Formado
13598,118844.0,0.6616,10,19/08/15,CSO30,2019,1,9.1,60,Formado
13599,118844.0,0.6616,10,19/08/15,GE73E,2021,1,7.5,30,Formado
13600,118844.0,0.6616,10,19/08/15,QB70D,2016,1,7.7,90,Formado
13601,118844.0,0.6616,10,19/08/15,FI74M,2017,1,6.0,60,Formado
13602,118844.0,0.6616,10,19/08/15,IF63O,2016,2,6.2,45,Formado
13603,118844.0,0.6616,10,19/08/15,GE70H,2019,2,9.0,30,Formado
13604,118844.0,0.6616,10,19/08/15,ES70P,2017,1,9.0,45,Formado
13605,118844.0,0.6616,10,19/08/15,ES70R,2015,2,8.2,30,Formado
13606,118844.0,0.6616,10,19/08/15,FI72N,2016,1,7.1,30,Formado
13607,118844.0,0.6616,10,19/08/15,QB70E,2019,2,9.0,30,Formado
13608,118844.0,0.6616,10,19/08/15,EL62O,2016,1,9.5,45,Formado
13609,118844.0,0.6616,10,19/08/15,ES70L,2016,2,9.0,30,Formado
13610,118844.0,0.6616,10,19/08/15,QB70C,2017,1,7.7,75,Formado
13611,118844.0,0.6616,10,19/08/15,ES70G,2017,2,8.6,45,Formado
13612,118844.0,0.6616,10,19/08/15,FI71M,2016,2,8.4,60,Formado
13613,118844.0,0.6616,10,19/08/15,FI71M,2015,2,4.3,60,Formado
13614,118844.0,0.6616,10,19/08/15,MA70H,2016,2,6.2,60,Formado
13615,118844.0,0.6616,10,19/08/15,MA73A,2016,2,6.0,60,Formado
13616,118844.0,0.6616,10,19/08/15,FI73A,2016,1,7.1,75,Formado
13617,118844.0,0.6616,10,19/08/15,MA71A,2015,2,7.6,90,Formado
13618,118844.0,0.6616,10,19/08/15,FI72M,2016,1,6.0,60,Formado
13619,118844.0,0.6616,10,19/08/15,MA71B,2015,2,9.6,90,Formado
13620,118844.0,0.6616,10,19/08/15,MA72A,2016,1,6.0,60,Formado
13621,118844.0,0.6616,10,19/08/15,FI73S,2017,1,7.1,60,Formado
13622,118844.0,0.6616,10,19/08/15,EEF21,2018,1,8.6,30,Formado
13623,118844.0,0.6616,10,19/08/15,EEF21,2017,2,5.5,30,Formado
