,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
26464,171755.0,0.8426,10,18/03/15,CSI53,2018,2,9.3,45,Formado
26465,171755.0,0.8426,10,18/03/15,EEB21,2017,1,8.5,45,Formado
26466,171755.0,0.8426,10,18/03/15,CSG20,2017,1,8.2,45,Formado
26467,171755.0,0.8426,10,18/03/15,CSH30,2017,1,8.0,45,Formado
26468,171755.0,0.8426,10,18/03/15,CSD20,2017,1,8.6,45,Formado
26469,171755.0,0.8426,10,18/03/15,CSE30,2017,2,7.6,60,Formado
26470,171755.0,0.8426,10,18/03/15,CSS30,2018,2,8.0,60,Formado
26471,171755.0,0.8426,10,18/03/15,CSE20,2017,1,9.6,60,Formado
26472,171755.0,0.8426,10,18/03/15,CSF20,2017,1,9.7,45,Formado
26473,171755.0,0.8426,10,18/03/15,CSX53,2023,1,0.0,180,Formado
26474,171755.0,0.8426,10,18/03/15,EEB22,2017,1,8.5,45,Formado
26475,171755.0,0.8426,10,18/03/15,FI72S,2017,1,7.7,60,Formado
26476,171755.0,0.8426,10,18/03/15,FI73S,2017,1,8.0,60,Formado
26477,171755.0,0.8426,10,18/03/15,EEC31,2019,1,7.5,30,Formado
26478,171755.0,0.8426,10,18/03/15,CSA31,2017,1,9.5,45,Formado
26479,171755.0,0.8426,10,18/03/15,CSW42,2018,1,8.0,60,Formado
26480,171755.0,0.8426,10,18/03/15,CSI30,2018,1,8.0,45,Formado
26481,171755.0,0.8426,10,18/03/15,EEX23,2018,2,9.1,45,Formado
26482,171755.0,0.8426,10,18/03/15,CSI56,2018,2,8.5,45,Formado
26483,171755.0,0.8426,10,18/03/15,CSV30,2018,2,10.0,60,Formado
26484,171755.0,0.8426,10,18/03/15,CSX42,2019,1,10.0,30,Formado
26485,171755.0,0.8426,10,18/03/15,EEF31,2019,2,9.5,30,Formado
26486,171755.0,0.8426,10,18/03/15,EEB31,2017,1,7.1,90,Formado
26487,171755.0,0.8426,10,18/03/15,CSV45,2019,2,10.0,60,Formado
26488,171755.0,0.8426,10,18/03/15,EEF21,2017,1,6.0,30,Formado
26489,171755.0,0.8426,10,18/03/15,CSW40,2017,2,6.5,60,Formado
26490,171755.0,0.8426,10,18/03/15,CSW41,2018,1,9.4,60,Formado
26491,171755.0,0.8426,10,18/03/15,EEE32,2017,2,8.5,60,Formado
26492,171755.0,0.8426,10,18/03/15,CSR31,2017,1,8.5,30,Formado
26493,171755.0,0.8426,10,18/03/15,FI71S,2017,1,8.5,60,Formado
26494,171755.0,0.8426,10,18/03/15,CSX54,2020,1,10.0,400,Formado
26497,171755.0,0.8426,10,18/03/15,EEX21,2017,1,10.0,45,Formado
26503,171755.0,0.8426,10,18/03/15,EEX11,2017,1,7.8,45,Formado
26504,171755.0,0.8426,10,18/03/15,CSV40,2019,1,9.7,60,Formado
26505,171755.0,0.8426,10,18/03/15,CSX43,2023,1,9.0,30,Formado
26508,171755.0,0.8426,10,18/03/15,EEQ31,2017,1,10.0,75,Formado
26509,171755.0,0.8426,10,18/03/15,FI54O,2019,1,9.3,33,Formado
26510,171755.0,0.8426,10,18/03/15,CSW30,2017,1,9.7,60,Formado
26511,171755.0,0.8426,10,18/03/15,FI74S,2017,1,8.0,60,Formado
26512,171755.0,0.8426,10,18/03/15,FI74N,2017,1,8.0,30,Formado
26513,171755.0,0.8426,10,18/03/15,EEX22,2017,1,7.8,45,Formado
26514,171755.0,0.8426,10,18/03/15,EEE31,2017,1,9.4,60,Formado
26515,171755.0,0.8426,10,18/03/15,EEC21,2018,1,6.9,60,Formado
26516,171755.0,0.8426,10,18/03/15,EEQ32,2017,2,8.3,45,Formado
26517,171755.0,0.8426,10,18/03/15,EEF11,2017,1,10.0,30,Formado
26518,171755.0,0.8426,10,18/03/15,FI62A,2015,2,7.7,75,Formado
26519,171755.0,0.8426,10,18/03/15,IF61C,2015,1,8.7,90,Formado
26520,171755.0,0.8426,10,18/03/15,MA61A,2015,1,9.7,90,Formado
26521,171755.0,0.8426,10,18/03/15,FI61A,2015,1,8.5,75,Formado
26522,171755.0,0.8426,10,18/03/15,MA63B,2016,1,8.6,60,Formado
26523,171755.0,0.8426,10,18/03/15,MA62A,2015,2,6.0,60,Formado
26524,171755.0,0.8426,10,18/03/15,MA63A,2016,1,6.3,60,Formado
26525,171755.0,0.8426,10,18/03/15,MA65A,2016,1,8.3,60,Formado
26527,171755.0,0.8426,10,18/03/15,IF63C,2016,1,9.7,45,Formado
26528,171755.0,0.8426,10,18/03/15,FI63A,2015,2,8.0,75,Formado
26529,171755.0,0.8426,10,18/03/15,IF62J,2015,2,10.0,45,Formado
26530,171755.0,0.8426,10,18/03/15,IF66B,2018,1,9.0,60,Formado
26531,171755.0,0.8426,10,18/03/15,ES61A,2015,1,9.1,30,Formado
26534,171755.0,0.8426,10,18/03/15,MA61B,2015,1,8.3,90,Formado
26535,171755.0,0.8426,10,18/03/15,EL65A,2016,2,7.1,90,Formado
26536,171755.0,0.8426,10,18/03/15,IF64J,2016,2,7.8,45,Formado
26537,171755.0,0.8426,10,18/03/15,IF65C,2016,2,9.5,45,Formado
26538,171755.0,0.8426,10,18/03/15,IF63E,2016,1,8.5,60,Formado
26539,171755.0,0.8426,10,18/03/15,EL63B,2016,1,8.5,75,Formado
26540,171755.0,0.8426,10,18/03/15,FI64C,2016,2,9.3,60,Formado
26541,171755.0,0.8426,10,18/03/15,IF64C,2016,2,8.5,45,Formado
26542,171755.0,0.8426,10,18/03/15,QB62A,2015,2,8.2,90,Formado
26543,171755.0,0.8426,10,18/03/15,CE70B,2019,2,8.5,30,Formado
26544,171755.0,0.8426,10,18/03/15,MA72A,2015,2,6.0,60,Formado
26545,171755.0,0.8426,10,18/03/15,ES60A,2016,1,7.8,30,Formado
26546,171755.0,0.8426,10,18/03/15,ES60F,2016,2,8.5,30,Formado
26547,171755.0,0.8426,10,18/03/15,IF61B,2015,1,8.6,60,Formado
26548,171755.0,0.8426,10,18/03/15,IF62C,2015,2,9.6,60,Formado
26549,171755.0,0.8426,10,18/03/15,EL65G,2016,2,10.0,60,Formado
26550,171755.0,0.8426,10,18/03/15,FI73A,2015,2,8.0,75,Formado
26551,171755.0,0.8426,10,18/03/15,MA71A,2015,1,9.7,90,Formado
26552,171755.0,0.8426,10,18/03/15,FI72M,2015,2,7.4,60,Formado
26553,171755.0,0.8426,10,18/03/15,MA70H,2016,1,8.3,60,Formado
26554,171755.0,0.8426,10,18/03/15,MA73A,2016,1,6.3,60,Formado
26555,171755.0,0.8426,10,18/03/15,GE70D,2017,2,8.2,30,Formado
26556,171755.0,0.8426,10,18/03/15,FI70A,2017,1,9.3,60,Formado
26557,171755.0,0.8426,10,18/03/15,MA70G,2016,1,8.6,60,Formado
26558,171755.0,0.8426,10,18/03/15,MA71B,2015,1,8.3,90,Formado
26559,171755.0,0.8426,10,18/03/15,ES70R,2015,1,9.1,30,Formado
26560,171755.0,0.8426,10,18/03/15,EL62O,2015,2,10.0,45,Formado
26561,171755.0,0.8426,10,18/03/15,FI72N,2015,2,8.3,30,Formado
26562,171755.0,0.8426,10,18/03/15,ES70G,2017,1,8.7,45,Formado
26563,171755.0,0.8426,10,18/03/15,FI71M,2015,1,8.5,60,Formado
26564,171755.0,0.8426,10,18/03/15,ES70L,2016,1,7.8,30,Formado
26565,171755.0,0.8426,10,18/03/15,QB70C,2017,1,8.2,75,Formado
26566,171755.0,0.8426,10,18/03/15,CSF13,2017,1,8.7,90,Formado
26567,171755.0,0.8426,10,18/03/15,QB70D,2015,2,8.2,90,Formado
26568,171755.0,0.8426,10,18/03/15,FI74M,2017,1,8.0,60,Formado
26569,171755.0,0.8426,10,18/03/15,IF63O,2016,1,8.0,45,Formado
26570,171755.0,0.8426,10,18/03/15,EL64O,2016,2,9.4,75,Formado
26571,171755.0,0.8426,10,18/03/15,GE70H,2019,1,8.4,30,Formado
26572,171755.0,0.8426,10,18/03/15,QB70E,2019,2,9.2,30,Formado
26573,171755.0,0.8426,10,18/03/15,ES70P,2017,1,7.8,45,Formado
26574,171755.0,0.8426,10,18/03/15,CSO30,2017,2,7.6,60,Formado
26575,171755.0,0.8426,10,18/03/15,EL77A,2019,1,7.5,60,Formado
26576,171755.0,0.8426,10,18/03/15,CSR30,2018,1,9.0,45,Formado
26577,171755.0,0.8426,10,18/03/15,CSB30,2017,1,8.4,60,Formado
26578,171755.0,0.8426,10,18/03/15,CSA30,2017,1,8.5,45,Formado
26579,171755.0,0.8426,10,18/03/15,CSD21,2017,1,8.5,45,Formado
26580,171755.0,0.8426,10,18/03/15,CSF30,2017,1,9.7,45,Formado
26581,171755.0,0.8426,10,18/03/15,ES70N,2016,2,8.5,30,Formado
