,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
26019,171749.0,0.8408,10,18/03/15,ES70N,2016,2,9.6,30,Formado
26020,171749.0,0.8408,10,18/03/15,EEB21,2017,1,8.4,45,Formado
26021,171749.0,0.8408,10,18/03/15,CSG20,2017,1,8.9,45,Formado
26022,171749.0,0.8408,10,18/03/15,CSH30,2017,1,8.1,45,Formado
26023,171749.0,0.8408,10,18/03/15,CSD20,2017,1,8.8,45,Formado
26024,171749.0,0.8408,10,18/03/15,CSE30,2017,2,9.2,60,Formado
26025,171749.0,0.8408,10,18/03/15,CSS30,2018,2,6.2,60,Formado
26026,171749.0,0.8408,10,18/03/15,CSE20,2017,1,9.5,60,Formado
26027,171749.0,0.8408,10,18/03/15,EEF21,2017,1,7.0,30,Formado
26028,171749.0,0.8408,10,18/03/15,CSX53,2019,1,0.0,180,Formado
26029,171749.0,0.8408,10,18/03/15,EEB22,2017,1,8.4,45,Formado
26030,171749.0,0.8408,10,18/03/15,FI72S,2017,1,7.0,60,Formado
26031,171749.0,0.8408,10,18/03/15,FI73S,2017,1,7.3,60,Formado
26032,171749.0,0.8408,10,18/03/15,EEC31,2018,2,7.2,30,Formado
26033,171749.0,0.8408,10,18/03/15,CSA31,2017,1,9.5,45,Formado
26034,171749.0,0.8408,10,18/03/15,CSW42,2019,1,7.7,60,Formado
26035,171749.0,0.8408,10,18/03/15,CSX54,2018,2,9.8,400,Formado
26036,171749.0,0.8408,10,18/03/15,EEX23,2018,2,8.4,45,Formado
26037,171749.0,0.8408,10,18/03/15,CSE40,2019,1,8.6,45,Formado
26038,171749.0,0.8408,10,18/03/15,CSX42,2019,1,10.0,30,Formado
26039,171749.0,0.8408,10,18/03/15,CSI30,2018,2,6.8,45,Formado
26040,171749.0,0.8408,10,18/03/15,EEF31,2018,2,8.5,30,Formado
26041,171749.0,0.8408,10,18/03/15,EEB31,2017,1,9.0,90,Formado
26042,171749.0,0.8408,10,18/03/15,CSW40,2018,1,7.9,60,Formado
26043,171749.0,0.8408,10,18/03/15,CSW40,2017,2,0.0,60,Formado
26044,171749.0,0.8408,10,18/03/15,CSW41,2018,2,7.0,60,Formado
26045,171749.0,0.8408,10,18/03/15,EEE32,2017,2,9.0,60,Formado
26046,171749.0,0.8408,10,18/03/15,CSR31,2017,1,8.2,30,Formado
26047,171749.0,0.8408,10,18/03/15,GE73H,2019,1,9.3,45,Formado
26049,171749.0,0.8408,10,18/03/15,FI71S,2017,1,6.7,60,Formado
26050,171749.0,0.8408,10,18/03/15,CSH42,2019,1,8.8,45,Formado
26051,171749.0,0.8408,10,18/03/15,EEF11,2017,1,10.0,30,Formado
26052,171749.0,0.8408,10,18/03/15,EEX21,2017,1,7.0,45,Formado
26053,171749.0,0.8408,10,18/03/15,CSX43,2019,2,9.0,30,Formado
26054,171749.0,0.8408,10,18/03/15,EEX11,2017,1,8.6,45,Formado
26055,171749.0,0.8408,10,18/03/15,EEQ31,2017,1,8.8,75,Formado
26056,171749.0,0.8408,10,18/03/15,GE70X,2018,2,7.1,30,Formado
26057,171749.0,0.8408,10,18/03/15,CSW30,2017,1,9.6,60,Formado
26058,171749.0,0.8408,10,18/03/15,FI74S,2017,1,9.9,60,Formado
26059,171749.0,0.8408,10,18/03/15,FI74N,2017,1,7.3,30,Formado
26060,171749.0,0.8408,10,18/03/15,CSG42,2018,1,9.2,30,Formado
26061,171749.0,0.8408,10,18/03/15,EEX22,2017,1,8.6,45,Formado
26062,171749.0,0.8408,10,18/03/15,EEE31,2017,1,10.0,60,Formado
26063,171749.0,0.8408,10,18/03/15,EEC21,2018,1,6.8,60,Formado
26064,171749.0,0.8408,10,18/03/15,EEQ32,2017,2,9.0,45,Formado
26065,171749.0,0.8408,10,18/03/15,FI62A,2015,2,7.0,75,Formado
26066,171749.0,0.8408,10,18/03/15,MA61A,2015,1,7.9,90,Formado
26067,171749.0,0.8408,10,18/03/15,FI61A,2015,1,6.7,75,Formado
26068,171749.0,0.8408,10,18/03/15,MA63B,2016,1,10.0,60,Formado
26069,171749.0,0.8408,10,18/03/15,MA62A,2015,2,9.0,60,Formado
26070,171749.0,0.8408,10,18/03/15,MA63A,2016,1,7.0,60,Formado
26071,171749.0,0.8408,10,18/03/15,MA65A,2016,1,8.0,60,Formado
26073,171749.0,0.8408,10,18/03/15,IF62J,2015,2,7.0,45,Formado
26074,171749.0,0.8408,10,18/03/15,IF66B,2018,1,8.1,60,Formado
26075,171749.0,0.8408,10,18/03/15,IF61C,2015,1,8.6,90,Formado
26076,171749.0,0.8408,10,18/03/15,GE60D,2016,2,9.5,30,Formado
26078,171749.0,0.8408,10,18/03/15,FI63A,2015,2,7.3,75,Formado
26079,171749.0,0.8408,10,18/03/15,MA61B,2015,1,9.1,90,Formado
26080,171749.0,0.8408,10,18/03/15,EL65A,2016,2,9.0,90,Formado
26081,171749.0,0.8408,10,18/03/15,IF64J,2016,2,8.6,45,Formado
26082,171749.0,0.8408,10,18/03/15,IF63C,2016,1,9.4,45,Formado
26083,171749.0,0.8408,10,18/03/15,IF63E,2016,1,8.3,60,Formado
