,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
26224,171750.0,0.9198,10,18/03/15,CSF13,2017,1,8.6,90,Formado
26225,171750.0,0.9198,10,18/03/15,QB70D,2015,2,9.3,90,Formado
26226,171750.0,0.9198,10,18/03/15,FI74M,2017,1,10.0,60,Formado
26227,171750.0,0.9198,10,18/03/15,ES70R,2015,1,9.6,30,Formado
26228,171750.0,0.9198,10,18/03/15,IF63O,2016,1,8.2,45,Formado
26229,171750.0,0.9198,10,18/03/15,EL64O,2016,2,9.0,75,Formado
26230,171750.0,0.9198,10,18/03/15,GE70H,2019,1,8.8,30,Formado
26231,171750.0,0.9198,10,18/03/15,QB70E,2019,1,8.0,30,Formado
26232,171750.0,0.9198,10,18/03/15,CSO30,2017,2,8.0,60,Formado
26233,171750.0,0.9198,10,18/03/15,EL77A,2019,1,8.9,60,Formado
26234,171750.0,0.9198,10,18/03/15,CSR30,2018,1,9.9,45,Formado
26235,171750.0,0.9198,10,18/03/15,CSB30,2017,1,9.4,60,Formado
26236,171750.0,0.9198,10,18/03/15,CSA30,2017,1,9.8,45,Formado
26237,171750.0,0.9198,10,18/03/15,CSD21,2017,1,9.0,45,Formado
26238,171750.0,0.9198,10,18/03/15,CSF30,2017,1,10.0,45,Formado
26239,171750.0,0.9198,10,18/03/15,ES70N,2016,2,8.6,30,Formado
