,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
20694,145077.0,0.7908,10,02/03/17,QB70E,2022,1,9.0,30,Formado
20695,145077.0,0.7908,10,02/03/17,ES70P,2020,2,7.2,45,Formado
20696,145077.0,0.7908,10,02/03/17,MA71A,2017,1,9.2,90,Formado
20697,145077.0,0.7908,10,02/03/17,FI72M,2018,1,8.9,60,Formado
20698,145077.0,0.7908,10,02/03/17,FI72M,2017,2,4.0,60,Formado
20699,145077.0,0.7908,10,02/03/17,QB70C,2017,2,8.1,75,Formado
20700,145077.0,0.7908,10,02/03/17,ES70G,2018,2,9.3,45,Formado
20701,145077.0,0.7908,10,02/03/17,FI71M,2017,1,6.0,60,Formado
20702,145077.0,0.7908,10,02/03/17,MA71B,2017,1,6.3,90,Formado
20703,145077.0,0.7908,10,02/03/17,CE70B,2022,2,8.4,30,Formado
20704,145077.0,0.7908,10,02/03/17,MA72A,2017,2,6.0,60,Formado
20705,145077.0,0.7908,10,02/03/17,GE70D,2021,1,7.6,30,Formado
20706,145077.0,0.7908,10,02/03/17,MA70G,2018,1,7.6,60,Formado
20707,145077.0,0.7908,10,02/03/17,MA70H,2018,2,8.1,60,Formado
20708,145077.0,0.7908,10,02/03/17,MA73A,2018,1,7.4,60,Formado
20709,145077.0,0.7908,10,02/03/17,EL66E,2020,2,7.9,120,Formado
20712,145077.0,0.7908,10,02/03/17,EEF11,2018,2,9.3,30,Formado
20713,145077.0,0.7908,10,02/03/17,EEX21,2018,1,8.8,45,Formado
20714,145077.0,0.7908,10,02/03/17,EEC21,2020,2,6.9,60,Formado
20715,145077.0,0.7908,10,02/03/17,EEQ32,2021,1,9.8,45,Formado
20716,145077.0,0.7908,10,02/03/17,FI74N,2018,2,6.5,30,Formado
20717,145077.0,0.7908,10,02/03/17,EEX22,2020,2,8.7,45,Formado
20718,145077.0,0.7908,10,02/03/17,EEE31,2019,1,7.6,60,Formado
20719,145077.0,0.7908,10,02/03/17,CSW30,2019,1,8.7,60,Formado
20720,145077.0,0.7908,10,02/03/17,FI74S,2019,1,7.5,60,Formado
20721,145077.0,0.7908,10,02/03/17,CSI58,2022,2,9.5,45,Formado
20722,145077.0,0.7908,10,02/03/17,ELF51,2021,1,9.8,60,Formado
20723,145077.0,0.7908,10,02/03/17,ELF66,2020,1,7.3,60,Formado
20724,145077.0,0.7908,10,02/03/17,EEF31,2022,2,9.0,30,Formado
