,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
15232,123677.0,0.8016,10,18/03/15,IF61C,2015,1,9.8,90,Formado
15233,123677.0,0.8016,10,18/03/15,FI62A,2016,1,7.6,75,Formado
15234,123677.0,0.8016,10,18/03/15,MA63B,2016,1,8.2,60,Formado
15235,123677.0,0.8016,10,18/03/15,MA61B,2015,1,7.5,90,Formado
15236,123677.0,0.8016,10,18/03/15,MA61A,2015,1,8.9,90,Formado
15237,123677.0,0.8016,10,18/03/15,FI61A,2015,1,6.4,75,Formado
15238,123677.0,0.8016,10,18/03/15,MA62A,2015,2,8.0,60,Formado
15239,123677.0,0.8016,10,18/03/15,MA63A,2016,1,6.0,60,Formado
15240,123677.0,0.8016,10,18/03/15,MA65A,2016,1,7.5,60,Formado
15241,123677.0,0.8016,10,18/03/15,FI64C,2016,2,9.6,60,Formado
15242,123677.0,0.8016,10,18/03/15,IF64C,2016,2,8.2,45,Formado
15243,123677.0,0.8016,10,18/03/15,EL65G,2016,2,6.9,60,Formado
15244,123677.0,0.8016,10,18/03/15,IF63E,2016,1,8.1,60,Formado
15245,123677.0,0.8016,10,18/03/15,EL63B,2016,1,7.2,75,Formado
15247,123677.0,0.8016,10,18/03/15,IF63C,2016,1,8.9,45,Formado
15248,123677.0,0.8016,10,18/03/15,ES61A,2015,1,7.0,30,Formado
15249,123677.0,0.8016,10,18/03/15,QB62A,2015,2,8.2,90,Formado
15250,123677.0,0.8016,10,18/03/15,IF62J,2015,2,7.5,45,Formado
15253,123677.0,0.8016,10,18/03/15,FI63A,2015,2,7.5,75,Formado
15254,123677.0,0.8016,10,18/03/15,ES70L,2016,1,7.5,30,Formado
15255,123677.0,0.8016,10,18/03/15,MA71B,2015,1,7.5,90,Formado
15256,123677.0,0.8016,10,18/03/15,MA72A,2015,2,8.0,60,Formado
15257,123677.0,0.8016,10,18/03/15,GE70D,2017,2,7.8,30,Formado
15258,123677.0,0.8016,10,18/03/15,FI70A,2017,1,9.6,60,Formado
15259,123677.0,0.8016,10,18/03/15,MA70G,2016,1,8.2,60,Formado
15260,123677.0,0.8016,10,18/03/15,ES60F,2016,2,9.5,30,Formado
15261,123677.0,0.8016,10,18/03/15,DI62F,2019,2,9.3,60,Formado
15262,123677.0,0.8016,10,18/03/15,ES60A,2016,1,7.5,30,Formado
15263,123677.0,0.8016,10,18/03/15,IF62C,2015,2,7.9,60,Formado
15264,123677.0,0.8016,10,18/03/15,IF61B,2015,1,7.6,60,Formado
