,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
21765,150873.0,0.8713,10,02/03/17,EEX23,2021,1,8.9,45,Formado
21766,150873.0,0.8713,10,02/03/17,CSB53,2021,2,9.2,60,Formado
21767,150873.0,0.8713,10,02/03/17,EEB31,2018,2,6.9,90,Formado
21768,150873.0,0.8713,10,02/03/17,CSV30,2020,1,10.0,60,Formado
21769,150873.0,0.8713,10,02/03/17,CSX42,2021,2,10.0,30,Formado
21770,150873.0,0.8713,10,02/03/17,ELO91,2022,1,0.0,30,Formado
21771,150873.0,0.8713,10,02/03/17,ELF62,2021,1,9.3,60,Formado
21772,150873.0,0.8713,10,02/03/17,EEE31,2019,1,8.8,60,Formado
21773,150873.0,0.8713,10,02/03/17,CSW30,2019,1,10.0,60,Formado
21774,150873.0,0.8713,10,02/03/17,FI74S,2018,2,9.2,60,Formado
21775,150873.0,0.8713,10,02/03/17,EEQ32,2019,2,8.9,45,Formado
21776,150873.0,0.8713,10,02/03/17,FI74N,2018,2,7.9,30,Formado
21777,150873.0,0.8713,10,02/03/17,EEX22,2019,2,9.2,45,Formado
21778,150873.0,0.8713,10,02/03/17,EEF11,2018,1,9.0,30,Formado
21779,150873.0,0.8713,10,02/03/17,EEX21,2018,1,8.8,45,Formado
21780,150873.0,0.8713,10,02/03/17,EEC21,2021,1,9.3,60,Formado
21781,150873.0,0.8713,10,02/03/17,CSV40,2021,1,9.3,60,Formado
21782,150873.0,0.8713,10,02/03/17,CSX43,2022,1,9.0,30,Formado
21783,150873.0,0.8713,10,02/03/17,MA72A,2017,2,9.7,60,Formado
21784,150873.0,0.8713,10,02/03/17,EL68A,2020,2,9.3,60,Formado
21785,150873.0,0.8713,10,02/03/17,EL68A,2020,1,-1.0,60,Formado
21786,150873.0,0.8713,10,02/03/17,EL66E,2020,2,9.5,120,Formado
21787,150873.0,0.8713,10,02/03/17,EL66E,2020,1,-1.0,120,Formado
21788,150873.0,0.8713,10,02/03/17,EL66D,2019,2,8.9,60,Formado
21791,150873.0,0.8713,10,02/03/17,ES70P,2021,1,8.8,45,Formado
21792,150873.0,0.8713,10,02/03/17,FI72N,2017,2,7.4,30,Formado
21793,150873.0,0.8713,10,02/03/17,QB70E,2020,2,9.5,30,Formado
21794,150873.0,0.8713,10,02/03/17,FI71M,2017,1,6.0,60,Formado
21795,150873.0,0.8713,10,02/03/17,QB70C,2017,2,8.9,75,Formado
21796,150873.0,0.8713,10,02/03/17,ES70G,2020,2,10.0,45,Formado
21797,150873.0,0.8713,10,02/03/17,ES70G,2020,1,-1.0,45,Formado
21798,150873.0,0.8713,10,02/03/17,MA71A,2017,1,6.5,90,Formado
