,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO
19539,136730.0,0.8761,10,29/02/16,CSX42,2021,1,10.0,30,Formado
19540,136730.0,0.8761,10,29/02/16,FI73S,2017,1,7.5,60,Formado
19541,136730.0,0.8761,10,29/02/16,EEF21,2018,1,9.5,30,Formado
19542,136730.0,0.8761,10,29/02/16,CSX53,2021,1,0.0,180,Formado
19543,136730.0,0.8761,10,29/02/16,EEF31,2020,2,10.0,30,Formado
19544,136730.0,0.8761,10,29/02/16,EEF31,2020,1,0.0,30,Formado
19545,136730.0,0.8761,10,29/02/16,EEC31,2019,2,8.4,30,Formado
19546,136730.0,0.8761,10,29/02/16,EEB22,2017,2,9.0,45,Formado
19547,136730.0,0.8761,10,29/02/16,FI72S,2017,1,6.9,60,Formado
19548,136730.0,0.8761,10,29/02/16,CSA31,2018,2,8.5,45,Formado
19549,136730.0,0.8761,10,29/02/16,CSW42,2020,2,10.0,60,Formado
19550,136730.0,0.8761,10,29/02/16,EEB21,2017,1,9.3,45,Formado
19551,136730.0,0.8761,10,29/02/16,CSW30,2018,1,9.4,60,Formado
19552,136730.0,0.8761,10,29/02/16,FI74S,2017,2,10.0,60,Formado
19553,136730.0,0.8761,10,29/02/16,FI74N,2017,1,7.5,30,Formado
19554,136730.0,0.8761,10,29/02/16,EEX22,2018,2,9.4,45,Formado
19555,136730.0,0.8761,10,29/02/16,EEE31,2018,1,10.0,60,Formado
19556,136730.0,0.8761,10,29/02/16,EEF11,2017,1,10.0,30,Formado
19557,136730.0,0.8761,10,29/02/16,EEX21,2017,1,9.2,45,Formado
19558,136730.0,0.8761,10,29/02/16,EEC21,2019,1,9.5,60,Formado
19559,136730.0,0.8761,10,29/02/16,EEQ32,2019,2,8.8,45,Formado
19561,136730.0,0.8761,10,29/02/16,CSW41,2019,1,9.4,60,Formado
19562,136730.0,0.8761,10,29/02/16,EEX11,2017,1,8.7,45,Formado
